Genotype	CL	Fix	pop$	FID$
Z009E0078	105.065242061319	1	NAMRIL	Z009
Z009E0079	138.290113668584	1	NAMRIL	Z009
Z009E0080	109.623460036525	1	NAMRIL	Z009
Z009E0081	153.922737672061	1	NAMRIL	Z009
Z009E0082	102.799827528963	1	NAMRIL	Z009
Z009E0083	137.769546691795	1	NAMRIL	Z009
Z009E0084	133.535460036531	1	NAMRIL	Z009
Z009E0085	139.720257595815	1	NAMRIL	Z009
Z009E0086	158.090569544615	1	NAMRIL	Z009
Z009E0087	116.051796203467	1	NAMRIL	Z009
Z009E0088	118.204144439938	1	NAMRIL	Z009
Z009E0089	135.461171203465	1	NAMRIL	Z009
Z009E0090	138.819296203454	1	NAMRIL	Z009
Z009E0091	127.740133699072	1	NAMRIL	Z009
Z009E0092	137.405797375715	1	NAMRIL	Z009
Z009E0093	101.507048884936	1	NAMRIL	Z009
Z009E0094	112.832622319474	1	NAMRIL	Z009
Z009E0095	129.664496815364	1	NAMRIL	Z009
Z009E0096	108.400257595824	1	NAMRIL	Z009
Z009E0097	94.8711857677031	1	NAMRIL	Z009
Z009E0098	139.868297375719	1	NAMRIL	Z009
Z009E0099	138.946788986141	1	NAMRIL	Z009
Z009E0100	121.706644439931	1	NAMRIL	Z009
Z009E0101	139.45676438731	1	NAMRIL	Z009
Z009E0102	153.191562270506	1	NAMRIL	Z009
Z009E0103	133.841189349378	1	NAMRIL	Z009
Z009E0104	141.824921203458	1	NAMRIL	Z009
Z009E0105	122.476171203461	1	NAMRIL	Z009
Z009E0106	131.232344536139	1	NAMRIL	Z009
Z009E0107	118.842421203468	1	NAMRIL	Z009
Z009E0108	135.452460036526	1	NAMRIL	Z009
Z009E0109	127.920431993828	1	NAMRIL	Z009
Z009E0110	132.433820316535	1	NAMRIL	Z009
Z009E0111	142.978894906101	1	NAMRIL	Z009
Z009E0112	108.298061572757	1	NAMRIL	Z009
Z009E0113	153.866460036539	1	NAMRIL	Z009
Z009E0114	130.373320783201	1	NAMRIL	Z009
Z009E0115	134.843046203463	1	NAMRIL	Z009
Z009E0116	140.24679620345	1	NAMRIL	Z009
Z009E0117	110.987990841932	1	NAMRIL	Z009
Z009E0118	128.40179620346	1	NAMRIL	Z009
Z009E0119	140.903671203453	1	NAMRIL	Z009
Z009E0120	143.383460036534	1	NAMRIL	Z009
Z009E0121	121.976460036534	1	NAMRIL	Z009
Z009E0122	100.255113668571	1	NAMRIL	Z009
Z009E0123	127.022614339105	1	NAMRIL	Z009
Z009E0124	143.849728239422	1	NAMRIL	Z009
Z009E0125	119.67334178217	1	NAMRIL	Z009
Z009E0126	117.442990841929	1	NAMRIL	Z009
Z009E0127	120.270471481969	1	NAMRIL	Z009
Z009E0128	117.84227655622	1	NAMRIL	Z009
Z009E0129	136.520955652803	1	NAMRIL	Z009
Z009E0130	132.098114738677	1	NAMRIL	Z009
Z009E0131	139.717622319495	1	NAMRIL	Z009
Z009E0132	151.991796203471	1	NAMRIL	Z009
Z009E0133	130.0866751155	1	NAMRIL	Z009
Z009E0134	147.336796203462	1	NAMRIL	Z009
Z009E0135	123.536764387317	1	NAMRIL	Z009
Z009E0136	136.861554192857	1	NAMRIL	Z009
Z009E0137	124.131509488651	1	NAMRIL	Z009
Z009E0138	133.495971881536	1	NAMRIL	Z009
Z009E0139	134.947973475006	1	NAMRIL	Z009
Z009E0140	116.234419413367	1	NAMRIL	Z009
Z009E0141	128.941562270503	1	NAMRIL	Z009
Z009E0142	143.140546203465	1	NAMRIL	Z009
Z009E0143	129.192690049291	1	NAMRIL	Z009
Z009E0144	163.910242061322	1	NAMRIL	Z009
Z009E0145	129.339362449868	1	NAMRIL	Z009
Z009E0146	156.875955652819	1	NAMRIL	Z009
Z009E0147	152.487400452967	1	NAMRIL	Z009
Z009E0148	131.060382218268	1	NAMRIL	Z009
Z009E0149	153.021441259809	1	NAMRIL	Z009
Z009E0150	136.062063648189	1	NAMRIL	Z009
Z009E0151	149.323829024397	1	NAMRIL	Z009
Z009E0152	152.620257595831	1	NAMRIL	Z009
Z009E0153	135.55842264687	1	NAMRIL	Z009
Z009E0154	137.62525759583	1	NAMRIL	Z009
Z009E0155	150.203544687879	1	NAMRIL	Z009
Z009E0156	126.621764387331	1	NAMRIL	Z009
Z009E0157	144.513705127647	1	NAMRIL	Z009
Z009E0158	145.772959097789	1	NAMRIL	Z009
Z009E0159	138.254921203464	1	NAMRIL	Z009
Z009E0160	159.824757196253	1	NAMRIL	Z009
Z009E0161	181.398715551604	1	NAMRIL	Z009
Z009E0162	132.735677869472	1	NAMRIL	Z009
Z009E0163	145.324042910539	1	NAMRIL	Z009
Z009E0164	121.811686167252	1	NAMRIL	Z009
Z009E0165	161.390546203451	1	NAMRIL	Z009
Z009E0166	142.734288986143	1	NAMRIL	Z009
Z009E0167	146.932238067902	1	NAMRIL	Z009
Z009E0168	139.116171203478	1	NAMRIL	Z009
Z009E0169	142.559259259241	1	NAMRIL	Z009
Z009E0170	151.320471481975	1	NAMRIL	Z009
Z009E0171	122.877276556216	1	NAMRIL	Z009
Z009E0172	148.559244811143	1	NAMRIL	Z009
Z009E0173	118.98676252619	1	NAMRIL	Z009
Z009E0174	140.021562270502	1	NAMRIL	Z009
Z009E0175	116.850971881538	1	NAMRIL	Z009
Z009E0176	125.504622401967	1	NAMRIL	Z009
Z009E0177	114.948080968743	1	NAMRIL	Z009
Z009E0178	150.775095210764	1	NAMRIL	Z009
Z009E0179	136.467247635412	1	NAMRIL	Z009
Z009E0180	140.716460036534	1	NAMRIL	Z009
Z009E0181	102.550546203467	1	NAMRIL	Z009
Z009E0182	136.237400452969	1	NAMRIL	Z009
Z009E0183	118.275955652806	1	NAMRIL	Z009
Z009E0184	129.262256525717	1	NAMRIL	Z009
Z009E0185	133.175546203449	1	NAMRIL	Z009
Z009E0186	135.124541501921	1	NAMRIL	Z009
Z009E0187	137.018061572767	1	NAMRIL	Z009
Z009E0188	111.772319496168	1	NAMRIL	Z009
Z009E0189	119.234738791279	1	NAMRIL	Z009
Z009E0190	154.231796203472	1	NAMRIL	Z009
Z009E0191	150.366050101597	1	NAMRIL	Z009
Z009E0192	126.328546909549	1	NAMRIL	Z009
Z009E0193	121.86024330804	1	NAMRIL	Z009
Z009E0194	122.805971881534	1	NAMRIL	Z009
Z009E0195	126.566923801676	1	NAMRIL	Z009
Z009E0196	138.507276556219	1	NAMRIL	Z009
Z009E0197	130.887296127255	1	NAMRIL	Z009
Z009E0198	124.243894906098	1	NAMRIL	Z009
Z009E0199	125.319161282863	1	NAMRIL	Z009
Z009E0200	130.408829024391	1	NAMRIL	Z009
Z009E0201	139.882538967681	1	NAMRIL	Z009
Z009E0202	121.557153340964	1	NAMRIL	Z009
Z009E0219	114.170070116612	1	NAMRIL	Z009
Z009E0223	147.739509861137	1	NAMRIL	Z009
Z009E0243	142.739509861141	1	NAMRIL	Z009
Z009E0257	135.239509861139	1	NAMRIL	Z009
Z009E0266	139.739509861145	1	NAMRIL	Z009
Z009E0284	139.739509861147	1	NAMRIL	Z009
Z010E0001	146.835827832149	1	NAMRIL	Z010
Z010E0002	135.300167070832	1	NAMRIL	Z010
Z010E0003	146.51722823943	1	NAMRIL	Z010
Z010E0004	145.247256525717	1	NAMRIL	Z010
Z010E0005	140.359570416941	1	NAMRIL	Z010
Z010E0006	100.126710164729	1	NAMRIL	Z010
Z010E0007	127.310257595819	1	NAMRIL	Z010
Z010E0008	113.445955652803	1	NAMRIL	Z010
Z010E0009	104.340304192857	1	NAMRIL	Z010
Z010E0010	124.383455652803	1	NAMRIL	Z010
Z010E0011	125.019964042378	1	NAMRIL	Z010
Z010E0012	118.02668616725	1	NAMRIL	Z010
Z010E0013	120.47311473868	1	NAMRIL	Z010
Z010E0014	167.064296203444	1	NAMRIL	Z010
Z010E0015	117.54311473868	1	NAMRIL	Z010
Z010E0016	141.831171203458	1	NAMRIL	Z010
Z010E0017	116.021191416429	1	NAMRIL	Z010
Z010E0018	137.477713576215	1	NAMRIL	Z010
Z010E0019	145.877400452972	1	NAMRIL	Z010
Z010E0020	134.033829024395	1	NAMRIL	Z010
Z010E0021	103.779543310105	1	NAMRIL	Z010
Z010E0022	147.983301321015	1	NAMRIL	Z010
Z010E0023	113.777276556219	1	NAMRIL	Z010
Z010E0024	136.009796127258	1	NAMRIL	Z010
Z010E0025	126.534796127264	1	NAMRIL	Z010
Z010E0026	127.874543310098	1	NAMRIL	Z010
Z010E0027	135.386171203471	1	NAMRIL	Z010
Z010E0028	103.925811106598	1	NAMRIL	Z010
Z010E0029	160.06878526316	1	NAMRIL	Z010
Z010E0030	112.717970811439	1	NAMRIL	Z010
Z010E0031	164.390257595809	1	NAMRIL	Z010
Z010E0032	118.988671203462	1	NAMRIL	Z010
Z010E0033	143.519265680938	1	NAMRIL	Z010
Z010E0034	157.116686167256	1	NAMRIL	Z010
Z010E0035	130.668046203463	1	NAMRIL	Z010
Z010E0036	154.825133699071	1	NAMRIL	Z010
Z010E0037	120.955797375716	1	NAMRIL	Z010
Z010E0038	130.889296203463	1	NAMRIL	Z010
Z010E0039	135.99974387239	1	NAMRIL	Z010
Z010E0040	114.966171203462	1	NAMRIL	Z010
Z010E0041	123.406898854343	1	NAMRIL	Z010
Z010E0042	124.817478673027	1	NAMRIL	Z010
Z010E0043	151.36874300007	1	NAMRIL	Z010
Z010E0044	129.708829024391	1	NAMRIL	Z010
Z010E0045	118.446686167252	1	NAMRIL	Z010
Z010E0046	126.996371537189	1	NAMRIL	Z010
Z010E0047	130.481796203463	1	NAMRIL	Z010
Z010E0048	119.584130709062	1	NAMRIL	Z010
Z010E0049	95.2036850971367	1	NAMRIL	Z010
Z010E0050	129.763829024392	1	NAMRIL	Z010
Z010E0051	127.010629460588	1	NAMRIL	Z010
Z010E0052	136.02054620347	1	NAMRIL	Z010
Z010E0053	135.376171203455	1	NAMRIL	Z010
Z010E0054	142.488131752103	1	NAMRIL	Z010
Z010E0055	149.441765621549	1	NAMRIL	Z010
Z010E0056	138.457400452962	1	NAMRIL	Z010
Z010E0057	139.325797375714	1	NAMRIL	Z010
Z010E0058	116.224380242885	1	NAMRIL	Z010
Z010E0059	131.811306808346	1	NAMRIL	Z010
Z010E0060	127.425652829508	1	NAMRIL	Z010
Z010E0061	153.372256525705	1	NAMRIL	Z010
Z010E0062	134.720997635406	1	NAMRIL	Z010
Z010E0063	128.143046203469	1	NAMRIL	Z010
Z010E0064	125.491630709043	1	NAMRIL	Z010
Z010E0065	117.356675111361	1	NAMRIL	Z010
Z010E0066	98.4797961272486	1	NAMRIL	Z010
Z010E0067	131.019640141676	1	NAMRIL	Z010
Z010E0068	140.270971881535	1	NAMRIL	Z010
Z010E0069	170.436285263135	1	NAMRIL	Z010
Z010E0070	111.203829024388	1	NAMRIL	Z010
Z010E0071	132.821394906105	1	NAMRIL	Z010
Z010E0072	149.647464042387	1	NAMRIL	Z010
Z010E0073	103.443829024397	1	NAMRIL	Z010
Z010E0074	137.17805487863	1	NAMRIL	Z010
Z010E0075	139.692400452965	1	NAMRIL	Z010
Z010E0076	123.758431993834	1	NAMRIL	Z010
Z010E0077	117.838871537174	1	NAMRIL	Z010
Z010E0078	121.083054878631	1	NAMRIL	Z010
Z010E0079	105.068046203466	1	NAMRIL	Z010
Z010E0080	136.660797375714	1	NAMRIL	Z010
Z010E0081	102.314621530181	1	NAMRIL	Z010
Z010E0082	100.583114738672	1	NAMRIL	Z010
Z010E0083	152.70639490609	1	NAMRIL	Z010
Z010E0084	119.792270104019	1	NAMRIL	Z010
Z010E0085	113.310113668572	1	NAMRIL	Z010
Z010E0086	115.338829024394	1	NAMRIL	Z010
Z010E0087	115.8536263788	1	NAMRIL	Z010
Z010E0088	121.650971881539	1	NAMRIL	Z010
Z010E0089	133.535213576219	1	NAMRIL	Z010
Z010E0090	116.809921203459	1	NAMRIL	Z010
Z010E0091	139.046686167251	1	NAMRIL	Z010
Z010E0092	111.380546203468	1	NAMRIL	Z010
Z010E0093	160.259130709037	1	NAMRIL	Z010
Z010E0094	125.46783710951	1	NAMRIL	Z010
Z010E0095	127.785743000075	1	NAMRIL	Z010
Z010E0096	133.48553820385	1	NAMRIL	Z010
Z010E0097	119.668546909546	1	NAMRIL	Z010
Z010E0098	109.981050101604	1	NAMRIL	Z010
Z010E0099	122.211270104016	1	NAMRIL	Z010
Z010E0100	117.498194143107	1	NAMRIL	Z010
Z010E0101	128.125797375713	1	NAMRIL	Z010
Z010E0102	146.187400452967	1	NAMRIL	Z010
Z010E0103	116.266562270509	1	NAMRIL	Z010
Z010E0104	129.199921203466	1	NAMRIL	Z010
Z010E0105	113.314690204346	1	NAMRIL	Z010
Z010E0106	124.182959097782	1	NAMRIL	Z010
Z010E0107	106.51882902439	1	NAMRIL	Z010
Z010E0108	119.806542240001	1	NAMRIL	Z010
Z010E0109	141.169964042386	1	NAMRIL	Z010
Z010E0110	155.127228239423	1	NAMRIL	Z010
Z010E0111	115.522743000071	1	NAMRIL	Z010
Z010E0112	138.326686167246	1	NAMRIL	Z010
Z010E0113	134.642478673018	1	NAMRIL	Z010
Z010E0114	124.015971881539	1	NAMRIL	Z010
Z010E0115	126.01571006427	1	NAMRIL	Z010
Z010E0116	124.081630709044	1	NAMRIL	Z010
Z010E0117	122.957421203457	1	NAMRIL	Z010
Z010E0118	125.308829024391	1	NAMRIL	Z010
Z010E0119	135.841171203465	1	NAMRIL	Z010
Z010E0120	143.46202474976	1	NAMRIL	Z010
Z010E0121	131.617270104022	1	NAMRIL	Z010
Z010E0122	140.765335815892	1	NAMRIL	Z010
Z010E0123	121.244964042378	1	NAMRIL	Z010
Z010E0124	147.663671203464	1	NAMRIL	Z010
Z010E0125	118.004130709043	1	NAMRIL	Z010
Z010E0126	110.236743000071	1	NAMRIL	Z010
Z010E0127	126.231185767671	1	NAMRIL	Z010
Z010E0128	142.906796203455	1	NAMRIL	Z010
Z010E0129	107.275694143099	1	NAMRIL	Z010
Z010E0130	135.393242061309	1	NAMRIL	Z010
Z010E0131	138.724543310114	1	NAMRIL	Z010
Z010E0132	123.06806157276	1	NAMRIL	Z010
Z010E0133	128.371242061319	1	NAMRIL	Z010
Z010E0134	134.823194143109	1	NAMRIL	Z010
Z010E0135	125.056242061324	1	NAMRIL	Z010
Z010E0136	150.535538203859	1	NAMRIL	Z010
Z010E0137	119.41811473868	1	NAMRIL	Z010
Z010E0138	152.011853380477	1	NAMRIL	Z010
Z010E0139	133.34668616725	1	NAMRIL	Z010
Z010E0140	140.648114738676	1	NAMRIL	Z010
Z010E0141	114.607499850628	1	NAMRIL	Z010
Z010E0142	138.532852460972	1	NAMRIL	Z010
Z010E0143	117.075811106598	1	NAMRIL	Z010
Z010E0144	126.934175111366	1	NAMRIL	Z010
Z010E0145	137.048671203462	1	NAMRIL	Z010
Z010E0146	127.215277777754	1	NAMRIL	Z010
Z010E0147	136.819121071018	1	NAMRIL	Z010
Z010E0148	124.739068485209	1	NAMRIL	Z010
Z010E0149	133.909455288167	1	NAMRIL	Z010
Z010E0150	109.085035204183	1	NAMRIL	Z010
Z010E0151	93.3159556528158	1	NAMRIL	Z010
Z010E0152	139.534296203461	1	NAMRIL	Z010
Z010E0153	146.647743000073	1	NAMRIL	Z010
Z010E0154	132.60792511137	1	NAMRIL	Z010
Z010E0155	100.354921203459	1	NAMRIL	Z010
Z010E0156	134.370335815893	1	NAMRIL	Z010
Z010E0157	125.555213576217	1	NAMRIL	Z010
Z010E0158	122.757431993834	1	NAMRIL	Z010
Z010E0159	130.0713949061	1	NAMRIL	Z010
Z010E0160	133.074921203467	1	NAMRIL	Z010
Z010E0161	124.311796203465	1	NAMRIL	Z010
Z010E0162	131.135035204177	1	NAMRIL	Z010
Z010E0163	130.225335815892	1	NAMRIL	Z010
Z010E0164	138.130070316546	1	NAMRIL	Z010
Z010E0165	123.094704870519	1	NAMRIL	Z010
Z010E0166	140.558038203846	1	NAMRIL	Z010
Z010E0167	146.028297375709	1	NAMRIL	Z010
Z010E0168	139.500237672064	1	NAMRIL	Z010
Z010E0169	141.324399382862	1	NAMRIL	Z010
Z010E0170	164.4644222371	1	NAMRIL	Z010
Z010E0171	135.86140853808	1	NAMRIL	Z010
Z010E0172	140.319964042385	1	NAMRIL	Z010
Z010E0173	167.730538203842	1	NAMRIL	Z010
Z010E0174	128.150747734431	1	NAMRIL	Z010
Z010E0175	121.875432993659	1	NAMRIL	Z010
Z010E0176	120.010652829508	1	NAMRIL	Z010
Z010E0177	137.232122823801	1	NAMRIL	Z010
Z010E0178	101.957244811133	1	NAMRIL	Z010
Z010E0179	125.999548884939	1	NAMRIL	Z010
Z010E0180	102.151542240003	1	NAMRIL	Z010
Z010E0181	139.374757196249	1	NAMRIL	Z010
Z010E0182	107.090370374046	1	NAMRIL	Z010
Z010E0183	160.162837109503	1	NAMRIL	Z010
Z010E0184	111.48306157276	1	NAMRIL	Z010
Z010E0185	116.197400452975	1	NAMRIL	Z010
Z010E0186	117.806686167252	1	NAMRIL	Z010
Z010E0187	121.826630709054	1	NAMRIL	Z010
Z010E0188	131.669964042379	1	NAMRIL	Z010
Z010E0189	127.864288986146	1	NAMRIL	Z010
Z010E0190	108.979543310107	1	NAMRIL	Z010
Z010E0191	168.895971881526	1	NAMRIL	Z010
Z010E0192	121.471431993822	1	NAMRIL	Z010
Z010E0193	150.274543310113	1	NAMRIL	Z010
Z010E0194	168.98679620347	1	NAMRIL	Z010
Z010E0195	95.3294319938251	1	NAMRIL	Z010
Z010E0196	122.991320316539	1	NAMRIL	Z010
Z010E0197	132.097464042378	1	NAMRIL	Z010
Z010E0198	128.305546203471	1	NAMRIL	Z010
Z010E0199	154.22640853809	1	NAMRIL	Z010
Z010E0200	144.032478673026	1	NAMRIL	Z010
Z010E0201	134.986995465966	1	NAMRIL	Z010
Z010E0202	126.538799591787	1	NAMRIL	Z010
Z010E0214	120.239509861142	1	NAMRIL	Z010
Z010E0266	138.239509861144	1	NAMRIL	Z010
Z010E0267	175.739509861145	1	NAMRIL	Z010
Z010E0280	190.739509861179	1	NAMRIL	Z010
Z010E0283	166.739509861134	1	NAMRIL	Z010
Z011E0001	106.073671203458	1	NAMRIL	Z011
Z011E0002	117.053311106601	1	NAMRIL	Z011
Z011E0003	108.971788986138	1	NAMRIL	Z011
Z011E0004	125.942321600803	1	NAMRIL	Z011
Z011E0005	119.002204870516	1	NAMRIL	Z011
Z011E0006	101.679798418776	1	NAMRIL	Z011
Z011E0007	119.700811106598	1	NAMRIL	Z011
Z011E0008	128.469649069004	1	NAMRIL	Z011
Z011E0009	99.9979323231185	1	NAMRIL	Z011
Z011E0010	115.93146003653	1	NAMRIL	Z011
Z011E0011	126.047228239434	1	NAMRIL	Z011
Z011E0012	126.235041127638	1	NAMRIL	Z011
Z011E0013	106.200569106168	1	NAMRIL	Z011
Z011E0014	106.992622319473	1	NAMRIL	Z011
Z011E0015	101.341098728673	1	NAMRIL	Z011
Z011E0016	112.096959097777	1	NAMRIL	Z011
Z011E0017	106.566621071021	1	NAMRIL	Z011
Z011E0018	130.382622319473	1	NAMRIL	Z011
Z011E0019	131.654743872393	1	NAMRIL	Z011
Z011E0020	109.192270104023	1	NAMRIL	Z011
Z011E0021	115.999419413356	1	NAMRIL	Z011
Z011E0022	106.614819496163	1	NAMRIL	Z011
Z011E0023	122.854543310112	1	NAMRIL	Z011
Z011E0024	106.347400452973	1	NAMRIL	Z011
Z011E0025	105.467228239437	1	NAMRIL	Z011
Z011E0026	119.544543310108	1	NAMRIL	Z011
Z011E0027	105.463879540966	1	NAMRIL	Z011
Z011E0028	114.998871537181	1	NAMRIL	Z011
Z011E0029	117.983046203471	1	NAMRIL	Z011
Z011E0030	110.46439938286	1	NAMRIL	Z011
Z011E0031	103.803046203471	1	NAMRIL	Z011
Z011E0032	144.058431558745	1	NAMRIL	Z011
Z011E0033	119.507421203464	1	NAMRIL	Z011
Z011E0034	142.206242061325	1	NAMRIL	Z011
Z011E0035	111.560471481971	1	NAMRIL	Z011
Z011E0036	124.18695909778	1	NAMRIL	Z011
Z011E0037	144.020546203462	1	NAMRIL	Z011
Z011E0038	121.114296203464	1	NAMRIL	Z011
Z011E0039	109.432882218279	1	NAMRIL	Z011
Z011E0040	161.7688715372	1	NAMRIL	Z011
Z011E0041	100.401771915082	1	NAMRIL	Z011
Z011E0042	126.233685097146	1	NAMRIL	Z011
Z011E0043	102.902400452981	1	NAMRIL	Z011
Z011E0044	90.7927430000643	1	NAMRIL	Z011
Z011E0045	138.936796203465	1	NAMRIL	Z011
Z011E0046	128.892068605874	1	NAMRIL	Z011
Z011E0047	102.10240045297	1	NAMRIL	Z011
Z011E0048	126.095681924423	1	NAMRIL	Z011
Z011E0049	126.895797375712	1	NAMRIL	Z011
Z011E0050	97.8270548786166	1	NAMRIL	Z011
Z011E0051	126.926050101602	1	NAMRIL	Z011
Z011E0052	107.075257595824	1	NAMRIL	Z011
Z011E0053	115.574144439934	1	NAMRIL	Z011
Z011E0054	99.5779908419338	1	NAMRIL	Z011
Z011E0055	108.350827954294	1	NAMRIL	Z011
Z011E0056	102.895337865972	1	NAMRIL	Z011
Z011E0057	115.604296203462	1	NAMRIL	Z011
Z011E0058	113.309704870517	1	NAMRIL	Z011
Z011E0059	101.314548884938	1	NAMRIL	Z011
Z011E0060	110.231244811141	1	NAMRIL	Z011
Z011E0061	114.353455652809	1	NAMRIL	Z011
Z011E0062	118.355994206208	1	NAMRIL	Z011
Z011E0063	120.113829024397	1	NAMRIL	Z011
Z011E0064	93.6552585383867	1	NAMRIL	Z011
Z011E0065	120.244380969807	1	NAMRIL	Z011
Z011E0066	125.930694252365	1	NAMRIL	Z011
Z011E0067	122.49796016474	1	NAMRIL	Z011
Z011E0068	116.170811106598	1	NAMRIL	Z011
Z011E0069	113.882060324307	1	NAMRIL	Z011
Z011E0070	98.3647571962516	1	NAMRIL	Z011
Z011E0071	132.530122319468	1	NAMRIL	Z011
Z011E0072	133.436853380478	1	NAMRIL	Z011
Z011E0073	118.603705127645	1	NAMRIL	Z011
Z011E0074	115.945257595821	1	NAMRIL	Z011
Z011E0075	105.896185767693	1	NAMRIL	Z011
Z011E0076	116.673046203463	1	NAMRIL	Z011
Z011E0077	113.120257595802	1	NAMRIL	Z011
Z011E0078	128.661630709047	1	NAMRIL	Z011
Z011E0079	109.546801731315	1	NAMRIL	Z011
Z011E0080	110.53475719626	1	NAMRIL	Z011
Z011E0081	104.589560324308	1	NAMRIL	Z011
Z011E0082	92.2759718815541	1	NAMRIL	Z011
Z011E0083	134.544921203459	1	NAMRIL	Z011
Z011E0084	104.691796203465	1	NAMRIL	Z011
Z011E0085	103.283215848933	1	NAMRIL	Z011
Z011E0086	105.561047636496	1	NAMRIL	Z011
Z011E0087	113.27168616725	1	NAMRIL	Z011
Z011E0088	118.216371537184	1	NAMRIL	Z011
Z011E0089	101.095292994809	1	NAMRIL	Z011
Z011E0090	93.7130382038527	1	NAMRIL	Z011
Z011E0091	88.7437852041765	1	NAMRIL	Z011
Z011E0092	114.633547636479	1	NAMRIL	Z011
Z011E0093	119.851686167249	1	NAMRIL	Z011
Z011E0094	133.669411377612	1	NAMRIL	Z011
Z011E0095	105.133829024395	1	NAMRIL	Z011
Z011E0096	100.371171203464	1	NAMRIL	Z011
Z011E0097	115.723671203463	1	NAMRIL	Z011
Z011E0098	102.588430612838	1	NAMRIL	Z011
Z011E0099	123.595652829504	1	NAMRIL	Z011
Z011E0100	108.295258538383	1	NAMRIL	Z011
Z011E0101	130.009543310112	1	NAMRIL	Z011
Z011E0102	128.508242061324	1	NAMRIL	Z011
Z011E0103	109.703046203467	1	NAMRIL	Z011
Z011E0104	99.0184600365307	1	NAMRIL	Z011
Z011E0105	98.5551223194739	1	NAMRIL	Z011
Z011E0106	107.99054620347	1	NAMRIL	Z011
Z011E0107	101.071880242884	1	NAMRIL	Z011
Z011E0108	107.449560324309	1	NAMRIL	Z011
Z011E0109	99.8974004529686	1	NAMRIL	Z011
Z011E0110	132.350133699079	1	NAMRIL	Z011
Z011E0111	129.239543310107	1	NAMRIL	Z011
Z011E0112	84.6724777732659	1	NAMRIL	Z011
Z011E0113	122.850133699073	1	NAMRIL	Z011
Z011E0114	111.035920317637	1	NAMRIL	Z011
Z011E0115	107.023297375716	1	NAMRIL	Z011
Z011E0116	111.920071355689	1	NAMRIL	Z011
Z011E0117	136.349621530175	1	NAMRIL	Z011
Z011E0118	139.417970811429	1	NAMRIL	Z011
Z011E0119	109.885931558745	1	NAMRIL	Z011
Z011E0120	89.0897048705125	1	NAMRIL	Z011
Z011E0121	103.328431993833	1	NAMRIL	Z011
Z011E0122	128.911700849062	1	NAMRIL	Z011
Z011E0123	122.089541454735	1	NAMRIL	Z011
Z011E0124	107.083894906095	1	NAMRIL	Z011
Z011E0125	139.998685097152	1	NAMRIL	Z011
Z011E0126	114.367140141676	1	NAMRIL	Z011
Z011E0127	127.883829024392	1	NAMRIL	Z011
Z011E0128	102.770747734439	1	NAMRIL	Z011
Z011E0129	96.8138715371729	1	NAMRIL	Z011
Z011E0130	139.169061995591	1	NAMRIL	Z011
Z011E0131	96.5529708114297	1	NAMRIL	Z011
Z011E0132	96.2959374766874	1	NAMRIL	Z011
Z011E0133	114.557614339111	1	NAMRIL	Z011
Z011E0134	135.973287737689	1	NAMRIL	Z011
Z011E0135	148.410257595823	1	NAMRIL	Z011
Z011E0136	123.724419413358	1	NAMRIL	Z011
Z011E0137	127.89370512764	1	NAMRIL	Z011
Z011E0138	160.166630709049	1	NAMRIL	Z011
Z011E0139	97.6731929587404	1	NAMRIL	Z011
Z011E0140	90.9993131759439	1	NAMRIL	Z011
Z011E0141	88.5317962034495	1	NAMRIL	Z011
Z011E0142	100.305694143088	1	NAMRIL	Z011
Z011E0143	139.345257595816	1	NAMRIL	Z011
Z011E0144	89.1475448494612	1	NAMRIL	Z011
Z011E0145	111.85074300007	1	NAMRIL	Z011
Z011E0146	143.912419687882	1	NAMRIL	Z011
Z011E0147	140.426068605862	1	NAMRIL	Z011
Z011E0148	118.200971881539	1	NAMRIL	Z011
Z011E0149	126.613671203462	1	NAMRIL	Z011
Z011E0150	115.955546203463	1	NAMRIL	Z011
Z011E0151	108.38525759583	1	NAMRIL	Z011
Z011E0152	93.1051262647718	1	NAMRIL	Z011
Z011E0153	123.982270104017	1	NAMRIL	Z011
Z011E0154	150.422882218271	1	NAMRIL	Z011
Z011E0155	122.17815282951	1	NAMRIL	Z011
Z011E0156	131.340955652809	1	NAMRIL	Z011
Z011E0157	136.349288986144	1	NAMRIL	Z011
Z011E0158	98.3160710053994	1	NAMRIL	Z011
Z011E0159	118.200257595823	1	NAMRIL	Z011
Z011E0160	117.560304192855	1	NAMRIL	Z011
Z011E0161	111.875631752105	1	NAMRIL	Z011
Z011E0162	106.929068485213	1	NAMRIL	Z011
Z011E0163	126.002478673035	1	NAMRIL	Z011
Z011E0164	99.8997571962594	1	NAMRIL	Z011
Z011E0165	114.831258538386	1	NAMRIL	Z011
Z011E0166	147.198038203845	1	NAMRIL	Z011
Z011E0167	93.9878936576411	1	NAMRIL	Z011
Z011E0168	110.402298418782	1	NAMRIL	Z011
Z011E0169	101.476668029388	1	NAMRIL	Z011
Z011E0170	109.985955652812	1	NAMRIL	Z011
Z011E0171	132.48398616284	1	NAMRIL	Z011
Z011E0172	110.37554214914	1	NAMRIL	Z011
Z011E0173	130.319460036527	1	NAMRIL	Z011
Z011E0174	87.5845603242945	1	NAMRIL	Z011
Z011E0175	105.257570316544	1	NAMRIL	Z011
Z011E0176	124.068114738681	1	NAMRIL	Z011
Z011E0177	121.252970811432	1	NAMRIL	Z011
Z011E0178	112.426587971428	1	NAMRIL	Z011
