Genotype	value	trait	pop	FID
Z006E0167	127.429560324308	CL	NAMRIL	Z006
Z006E0168	129.430847984785	CL	NAMRIL	Z006
Z006E0169	133.980561572764	CL	NAMRIL	Z006
Z006E0170	139.54973218472	CL	NAMRIL	Z006
Z006E0171	148.181761882192	CL	NAMRIL	Z006
Z006E0172	132.456270104009	CL	NAMRIL	Z006
Z006E0173	150.581226990985	CL	NAMRIL	Z006
Z006E0174	121.400694143105	CL	NAMRIL	Z006
Z006E0175	122.17895909778	CL	NAMRIL	Z006
Z006E0176	116.549419413361	CL	NAMRIL	Z006
Z006E0177	115.425133699086	CL	NAMRIL	Z006
Z006E0178	160.847477773266	CL	NAMRIL	Z006
Z006E0179	125.354144439933	CL	NAMRIL	Z006
Z006E0180	152.991394906099	CL	NAMRIL	Z006
Z006E0181	146.14870512765	CL	NAMRIL	Z006
Z006E0182	118.934728239431	CL	NAMRIL	Z006
Z006E0183	105.302752741933	CL	NAMRIL	Z006
Z006E0184	124.429419413358	CL	NAMRIL	Z006
Z006E0185	137.505561572778	CL	NAMRIL	Z006
Z006E0186	123.325561572763	CL	NAMRIL	Z006
Z006E0187	128.438197580378	CL	NAMRIL	Z006
Z006E0188	133.959959097777	CL	NAMRIL	Z006
Z006E0189	118.223815973907	CL	NAMRIL	Z006
Z006E0190	132.311644439933	CL	NAMRIL	Z006
Z006E0191	120.715847984787	CL	NAMRIL	Z006
Z006E0192	135.898705127641	CL	NAMRIL	Z006
Z006E0193	142.507674724442	CL	NAMRIL	Z006
Z006E0194	143.599419413362	CL	NAMRIL	Z006
Z006E0195	131.068705127643	CL	NAMRIL	Z006
Z006E0196	132.405309096909	CL	NAMRIL	Z006
Z006E0197	132.332276556223	CL	NAMRIL	Z006
Z006E0198	112.801771915084	CL	NAMRIL	Z006
Z006E0199	136.243460036535	CL	NAMRIL	Z006
Z006E0200	132.689728239424	CL	NAMRIL	Z006
Z006E0201	142.582157513359	CL	NAMRIL	Z006
Z006E0202	124.996985544933	CL	NAMRIL	Z006
Z006E0203	190.239509861176	CL	NAMRIL	Z006
Z006E0204	133.239509861136	CL	NAMRIL	Z006
Z006E0206	106.739509861138	CL	NAMRIL	Z006
Z006E0215	100.239509861153	CL	NAMRIL	Z006
Z006E0216	109.239509861142	CL	NAMRIL	Z006
Z006E0219	113.739509861135	CL	NAMRIL	Z006
Z006E0224	111.739509861136	CL	NAMRIL	Z006
Z006E0225	141.239509861139	CL	NAMRIL	Z006
Z006E0226	130.239509861141	CL	NAMRIL	Z006
Z006E0228	138.739509861137	CL	NAMRIL	Z006
Z006E0232	129.239509861147	CL	NAMRIL	Z006
Z006E0233	145.739509861144	CL	NAMRIL	Z006
Z006E0255	158.739509861145	CL	NAMRIL	Z006
Z007E0001	131.187400452974	CL	NAMRIL	Z007
Z007E0002	145.768829024398	CL	NAMRIL	Z007
Z007E0003	129.490213576214	CL	NAMRIL	Z007
Z007E0004	147.165546203459	CL	NAMRIL	Z007
Z007E0005	113.580257595823	CL	NAMRIL	Z007
Z007E0006	172.555694252372	CL	NAMRIL	Z007
Z007E0007	148.593829024394	CL	NAMRIL	Z007
Z007E0008	105.425754540957	CL	NAMRIL	Z007
Z007E0009	153.67556157276	CL	NAMRIL	Z007
Z007E0010	119.399728239429	CL	NAMRIL	Z007
Z007E0011	145.898046203472	CL	NAMRIL	Z007
Z007E0012	131.423352838676	CL	NAMRIL	Z007
Z007E0013	146.166686167252	CL	NAMRIL	Z007
Z007E0014	127.960546203463	CL	NAMRIL	Z007
Z007E0015	118.694999999975	CL	NAMRIL	Z007
Z007E0016	123.379270104017	CL	NAMRIL	Z007
Z007E0017	106.755787737688	CL	NAMRIL	Z007
Z007E0018	163.744404338732	CL	NAMRIL	Z007
Z007E0019	122.248829024396	CL	NAMRIL	Z007
Z007E0020	138.739543310109	CL	NAMRIL	Z007
Z007E0021	152.941936764026	CL	NAMRIL	Z007
Z007E0022	136.991171203465	CL	NAMRIL	Z007
Z007E0023	140.958061572757	CL	NAMRIL	Z007
Z007E0024	139.30668616725	CL	NAMRIL	Z007
Z007E0025	155.534921203443	CL	NAMRIL	Z007
Z007E0026	141.823829024401	CL	NAMRIL	Z007
Z007E0027	127.75024481114	CL	NAMRIL	Z007
Z007E0028	145.537400452955	CL	NAMRIL	Z007
Z007E0029	138.153671203471	CL	NAMRIL	Z007
Z007E0030	116.729921203461	CL	NAMRIL	Z007
Z007E0031	142.245495695822	CL	NAMRIL	Z007
Z007E0032	121.610122319471	CL	NAMRIL	Z007
Z007E0033	133.297270104024	CL	NAMRIL	Z007
Z007E0034	109.755797375717	CL	NAMRIL	Z007
Z007E0035	173.0685513952	CL	NAMRIL	Z007
Z007E0036	121.415561572765	CL	NAMRIL	Z007
Z007E0037	129.223152829499	CL	NAMRIL	Z007
Z007E0038	151.512228239424	CL	NAMRIL	Z007
Z007E0039	135.626394906093	CL	NAMRIL	Z007
Z007E0040	122.548061572761	CL	NAMRIL	Z007
Z007E0041	136.718162527008	CL	NAMRIL	Z007
Z007E0042	129.331796203458	CL	NAMRIL	Z007
Z007E0043	147.824543310097	CL	NAMRIL	Z007
Z007E0044	125.036796203464	CL	NAMRIL	Z007
Z007E0045	154.137400452962	CL	NAMRIL	Z007
Z007E0046	117.340797375713	CL	NAMRIL	Z007
Z007E0047	123.626686167249	CL	NAMRIL	Z007
Z007E0048	146.384524749771	CL	NAMRIL	Z007
Z007E0049	122.029921203458	CL	NAMRIL	Z007
Z007E0050	142.243114738691	CL	NAMRIL	Z007
Z007E0051	150.588114738666	CL	NAMRIL	Z007
Z007E0052	137.392990841924	CL	NAMRIL	Z007
Z007E0053	158.136686167242	CL	NAMRIL	Z007
Z007E0054	129.223258538382	CL	NAMRIL	Z007
Z007E0055	112.098829024392	CL	NAMRIL	Z007
Z007E0056	115.219296203465	CL	NAMRIL	Z007
Z007E0057	122.571215551603	CL	NAMRIL	Z007
Z007E0058	134.69929620346	CL	NAMRIL	Z007
Z007E0059	147.023114738688	CL	NAMRIL	Z007
Z007E0060	147.355257595823	CL	NAMRIL	Z007
Z007E0061	141.327837109525	CL	NAMRIL	Z007
Z007E0062	152.03639490608	CL	NAMRIL	Z007
Z007E0063	130.163785263175	CL	NAMRIL	Z007
Z007E0064	160.766630709026	CL	NAMRIL	Z007
Z007E0065	133.539921203466	CL	NAMRIL	Z007
Z007E0066	139.049921203452	CL	NAMRIL	Z007
Z007E0067	147.983829024395	CL	NAMRIL	Z007
Z007E0068	146.003671203488	CL	NAMRIL	Z007
Z007E0069	144.660257595838	CL	NAMRIL	Z007
Z007E0070	153.255113668585	CL	NAMRIL	Z007
Z007E0071	119.8538949061	CL	NAMRIL	Z007
Z007E0072	138.680797375714	CL	NAMRIL	Z007
Z007E0073	124.480546203461	CL	NAMRIL	Z007
Z007E0074	129.149543310108	CL	NAMRIL	Z007
Z007E0075	131.871171203461	CL	NAMRIL	Z007
Z007E0076	148.359921203464	CL	NAMRIL	Z007
Z007E0077	115.807400452964	CL	NAMRIL	Z007
Z007E0078	135.224728239426	CL	NAMRIL	Z007
Z007E0079	131.638328624828	CL	NAMRIL	Z007
Z007E0080	123.935113668572	CL	NAMRIL	Z007
Z007E0081	151.331562270507	CL	NAMRIL	Z007
Z007E0082	116.282400452961	CL	NAMRIL	Z007
Z007E0083	130.062122823797	CL	NAMRIL	Z007
Z007E0084	139.464921203465	CL	NAMRIL	Z007
Z007E0085	123.247228239429	CL	NAMRIL	Z007
Z007E0086	123.108046203463	CL	NAMRIL	Z007
Z007E0087	142.888671203466	CL	NAMRIL	Z007
Z007E0088	107.862140141682	CL	NAMRIL	Z007
Z007E0089	123.730546203461	CL	NAMRIL	Z007
Z007E0090	136.23021357621	CL	NAMRIL	Z007
Z007E0091	156.09454331011	CL	NAMRIL	Z007
Z007E0092	144.978671203472	CL	NAMRIL	Z007
Z007E0093	136.517228239428	CL	NAMRIL	Z007
Z007E0094	127.853715551599	CL	NAMRIL	Z007
Z007E0095	127.849964042379	CL	NAMRIL	Z007
Z007E0096	146.986171203456	CL	NAMRIL	Z007
Z007E0097	146.450971881534	CL	NAMRIL	Z007
Z007E0098	117.621686167248	CL	NAMRIL	Z007
Z007E0099	135.840546203463	CL	NAMRIL	Z007
Z007E0100	112.592638552966	CL	NAMRIL	Z007
Z007E0101	143.109296203459	CL	NAMRIL	Z007
Z007E0102	125.749921203464	CL	NAMRIL	Z007
Z007E0103	134.001242061318	CL	NAMRIL	Z007
Z007E0104	108.420971881547	CL	NAMRIL	Z007
Z007E0105	136.469921203464	CL	NAMRIL	Z007
Z007E0106	128.213311106599	CL	NAMRIL	Z007
Z007E0107	122.066796203454	CL	NAMRIL	Z007
Z007E0108	121.808192958745	CL	NAMRIL	Z007
Z007E0109	114.587421203468	CL	NAMRIL	Z007
Z007E0110	137.680971881543	CL	NAMRIL	Z007
Z007E0111	130.461686167247	CL	NAMRIL	Z007
Z007E0112	130.03327010402	CL	NAMRIL	Z007
Z007E0113	135.362122823795	CL	NAMRIL	Z007
Z007E0114	138.643114738679	CL	NAMRIL	Z007
Z007E0115	117.38069425236	CL	NAMRIL	Z007
Z007E0116	108.671686167251	CL	NAMRIL	Z007
Z007E0117	124.346666666641	CL	NAMRIL	Z007
Z007E0118	127.453114738678	CL	NAMRIL	Z007
Z007E0119	157.981686167255	CL	NAMRIL	Z007
Z007E0120	134.445546203455	CL	NAMRIL	Z007
Z007E0121	145.889921203463	CL	NAMRIL	Z007
Z007E0122	152.808829024383	CL	NAMRIL	Z007
Z007E0123	147.497768572488	CL	NAMRIL	Z007
Z007E0124	128.678743000071	CL	NAMRIL	Z007
Z007E0125	101.673705127643	CL	NAMRIL	Z007
Z007E0126	125.257464042378	CL	NAMRIL	Z007
Z007E0127	126.580546203465	CL	NAMRIL	Z007
Z007E0128	103.139921203464	CL	NAMRIL	Z007
Z007E0129	154.776171203447	CL	NAMRIL	Z007
Z007E0130	126.899419413357	CL	NAMRIL	Z007
Z007E0131	130.946686167253	CL	NAMRIL	Z007
Z007E0132	134.767400452969	CL	NAMRIL	Z007
Z007E0133	136.514921203459	CL	NAMRIL	Z007
Z007E0134	167.994543310086	CL	NAMRIL	Z007
Z007E0135	114.856171203464	CL	NAMRIL	Z007
Z007E0136	132.383114738688	CL	NAMRIL	Z007
Z007E0137	125.489296203463	CL	NAMRIL	Z007
Z007E0138	138.380797375704	CL	NAMRIL	Z007
Z007E0139	136.032400452969	CL	NAMRIL	Z007
Z007E0140	112.516796203465	CL	NAMRIL	Z007
Z007E0141	110.085561572765	CL	NAMRIL	Z007
Z007E0142	137.856215551614	CL	NAMRIL	Z007
Z007E0143	127.27970487052	CL	NAMRIL	Z007
Z007E0144	157.06954331011	CL	NAMRIL	Z007
Z007E0145	144.459921203464	CL	NAMRIL	Z007
Z007E0146	142.284296203466	CL	NAMRIL	Z007
Z007E0147	138.904543310108	CL	NAMRIL	Z007
Z007E0148	166.642400452959	CL	NAMRIL	Z007
Z007E0149	121.017421203462	CL	NAMRIL	Z007
Z007E0150	139.939543310115	CL	NAMRIL	Z007
Z007E0151	129.483046203464	CL	NAMRIL	Z007
Z007E0152	144.469921203469	CL	NAMRIL	Z007
Z007E0153	147.296686167244	CL	NAMRIL	Z007
Z007E0154	146.218671203468	CL	NAMRIL	Z007
Z007E0155	136.807400452972	CL	NAMRIL	Z007
Z007E0156	127.011394906093	CL	NAMRIL	Z007
Z007E0157	110.414543310105	CL	NAMRIL	Z007
Z007E0158	131.136796203467	CL	NAMRIL	Z007
Z007E0159	134.346796203466	CL	NAMRIL	Z007
Z007E0160	134.230257595824	CL	NAMRIL	Z007
Z007E0161	143.137400452962	CL	NAMRIL	Z007
Z007E0162	115.982464042379	CL	NAMRIL	Z007
Z007E0163	135.447400452971	CL	NAMRIL	Z007
Z007E0164	114.495546203464	CL	NAMRIL	Z007
Z007E0165	136.969296203457	CL	NAMRIL	Z007
Z007E0166	133.167228239433	CL	NAMRIL	Z007
Z007E0167	161.401686167261	CL	NAMRIL	Z007
Z007E0168	113.082276556215	CL	NAMRIL	Z007
Z007E0169	123.809921203464	CL	NAMRIL	Z007
Z007E0170	136.573907244464	CL	NAMRIL	Z007
Z007E0171	174.758685097132	CL	NAMRIL	Z007
Z007E0172	129.216686167251	CL	NAMRIL	Z007
Z007E0173	115.781185767685	CL	NAMRIL	Z007
Z007E0174	160.175495695837	CL	NAMRIL	Z007
Z007E0175	146.593046203459	CL	NAMRIL	Z007
Z007E0176	148.712004540972	CL	NAMRIL	Z007
Z007E0177	153.738192958746	CL	NAMRIL	Z007
Z007E0178	134.150971881538	CL	NAMRIL	Z007
Z007E0179	132.18867120346	CL	NAMRIL	Z007
Z007E0180	110.774921203463	CL	NAMRIL	Z007
Z007E0181	140.323705127645	CL	NAMRIL	Z007
Z007E0182	131.906796203469	CL	NAMRIL	Z007
Z007E0183	138.987228239422	CL	NAMRIL	Z007
Z007E0184	127.078046203455	CL	NAMRIL	Z007
Z007E0185	129.073046203461	CL	NAMRIL	Z007
Z007E0186	129.932478673028	CL	NAMRIL	Z007
Z007E0187	134.56025759583	CL	NAMRIL	Z007
Z007E0188	120.315335815892	CL	NAMRIL	Z007
Z007E0189	124.057421203463	CL	NAMRIL	Z007
Z007E0190	156.172771915078	CL	NAMRIL	Z007
Z007E0191	142.173061572752	CL	NAMRIL	Z007
Z007E0192	144.293046203455	CL	NAMRIL	Z007
Z007E0193	139.715546203455	CL	NAMRIL	Z007
Z007E0194	158.601171203472	CL	NAMRIL	Z007
Z007E0195	148.045971881538	CL	NAMRIL	Z007
Z007E0196	126.328829024394	CL	NAMRIL	Z007
Z007E0197	115.123114738677	CL	NAMRIL	Z007
Z007E0198	122.69242120347	CL	NAMRIL	Z007
Z007E0199	135.393829024386	CL	NAMRIL	Z007
Z007E0200	130.50404291054	CL	NAMRIL	Z007
Z007E0201	137.478715515957	CL	NAMRIL	Z007
Z007E0202	121.626910119713	CL	NAMRIL	Z007
Z007E0213	150.239509861146	CL	NAMRIL	Z007
Z007E0217	121.739509861138	CL	NAMRIL	Z007
Z007E0219	151.239509861136	CL	NAMRIL	Z007
Z007E0223	167.739509861144	CL	NAMRIL	Z007
Z007E0230	118.239509861144	CL	NAMRIL	Z007
Z007E0284	147.239509861136	CL	NAMRIL	Z007
Z008E0001	129.263114738682	CL	NAMRIL	Z008
Z008E0002	113.463328624813	CL	NAMRIL	Z008
Z008E0003	122.071408538076	CL	NAMRIL	Z008
Z008E0004	142.482622319457	CL	NAMRIL	Z008
Z008E0005	144.085546203472	CL	NAMRIL	Z008
Z008E0006	131.133094923182	CL	NAMRIL	Z008
Z008E0007	122.653328624827	CL	NAMRIL	Z008
Z008E0008	127.742102136503	CL	NAMRIL	Z008
Z008E0009	143.276970859516	CL	NAMRIL	Z008
Z008E0010	144.462400452981	CL	NAMRIL	Z008
Z008E0011	139.447622319482	CL	NAMRIL	Z008
Z008E0012	132.524025916422	CL	NAMRIL	Z008
Z008E0013	132.849294687894	CL	NAMRIL	Z008
Z008E0014	125.640257595827	CL	NAMRIL	Z008
Z008E0015	120.617622319476	CL	NAMRIL	Z008
Z008E0016	132.678671203476	CL	NAMRIL	Z008
Z008E0017	124.519887526187	CL	NAMRIL	Z008
Z008E0018	101.241900053388	CL	NAMRIL	Z008
Z008E0019	140.402421203477	CL	NAMRIL	Z008
Z008E0020	112.082421203474	CL	NAMRIL	Z008
Z008E0021	144.963311106598	CL	NAMRIL	Z008
Z008E0022	125.837990841928	CL	NAMRIL	Z008
Z008E0023	122.494543310105	CL	NAMRIL	Z008
Z008E0024	105.537713576218	CL	NAMRIL	Z008
Z008E0025	100.258061572762	CL	NAMRIL	Z008
Z008E0026	98.692570316528	CL	NAMRIL	Z008
Z008E0027	140.968114738674	CL	NAMRIL	Z008
Z008E0028	124.113061572757	CL	NAMRIL	Z008
Z008E0029	129.517755556594	CL	NAMRIL	Z008
Z008E0030	115.477570316532	CL	NAMRIL	Z008
Z008E0031	110.763114738681	CL	NAMRIL	Z008
Z008E0032	135.101796203459	CL	NAMRIL	Z008
Z008E0033	127.828691416428	CL	NAMRIL	Z008
Z008E0034	118.130733781539	CL	NAMRIL	Z008
Z008E0035	119.256191416418	CL	NAMRIL	Z008
Z008E0036	120.554288986145	CL	NAMRIL	Z008
Z008E0037	131.808742952873	CL	NAMRIL	Z008
Z008E0038	123.716440950263	CL	NAMRIL	Z008
Z008E0039	117.886046909558	CL	NAMRIL	Z008
Z008E0040	139.014221049879	CL	NAMRIL	Z008
Z008E0041	124.257916375194	CL	NAMRIL	Z008
Z008E0042	144.408328624822	CL	NAMRIL	Z008
Z008E0043	142.384728239423	CL	NAMRIL	Z008
Z008E0044	108.135335815885	CL	NAMRIL	Z008
Z008E0045	122.810133699068	CL	NAMRIL	Z008
Z008E0046	95.1980462034647	CL	NAMRIL	Z008
Z008E0047	136.245555555527	CL	NAMRIL	Z008
Z008E0048	124.551387850789	CL	NAMRIL	Z008
Z008E0049	133.479921203463	CL	NAMRIL	Z008
Z008E0050	132.029210164729	CL	NAMRIL	Z008
Z008E0051	111.839921203458	CL	NAMRIL	Z008
