Genotype	CW	Fix	pop$	FID$
Z010E0200	18.5130688383691	1	NAMRIL	Z010
Z010E0201	22.5827549676914	1	NAMRIL	Z010
Z010E0202	10.5973511555623	1	NAMRIL	Z010
Z010E0214	9.25431250292424	1	NAMRIL	Z010
Z010E0266	13.3543125029302	1	NAMRIL	Z010
Z010E0267	16.3543125029248	1	NAMRIL	Z010
Z010E0280	30.3043125029188	1	NAMRIL	Z010
Z010E0283	17.054312502924	1	NAMRIL	Z010
Z011E0001	10.2084543726913	1	NAMRIL	Z011
Z011E0002	14.2291114633802	1	NAMRIL	Z011
Z011E0003	12.8875635698581	1	NAMRIL	Z011
Z011E0004	14.2263111840307	1	NAMRIL	Z011
Z011E0005	17.1921435911842	1	NAMRIL	Z011
Z011E0006	12.042697905693	1	NAMRIL	Z011
Z011E0007	17.4699447967127	1	NAMRIL	Z011
Z011E0008	21.6611238315106	1	NAMRIL	Z011
Z011E0009	9.73127344731434	1	NAMRIL	Z011
Z011E0010	13.1799100524715	1	NAMRIL	Z011
Z011E0011	23.5033969031941	1	NAMRIL	Z011
Z011E0012	18.0756901981791	1	NAMRIL	Z011
Z011E0013	10.2795652388415	1	NAMRIL	Z011
Z011E0014	10.5000635698613	1	NAMRIL	Z011
Z011E0015	10.6795652388431	1	NAMRIL	Z011
Z011E0016	13.6221435911848	1	NAMRIL	Z011
Z011E0017	11.8530953758084	1	NAMRIL	Z011
Z011E0018	18.0683969031931	1	NAMRIL	Z011
Z011E0019	15.089447321958	1	NAMRIL	Z011
Z011E0020	10.0231064387716	1	NAMRIL	Z011
Z011E0021	15.1895434035286	1	NAMRIL	Z011
Z011E0022	15.3817031334715	1	NAMRIL	Z011
Z011E0023	18.1310737805131	1	NAMRIL	Z011
Z011E0024	13.0292302365297	1	NAMRIL	Z011
Z011E0025	11.6027808844652	1	NAMRIL	Z011
Z011E0026	15.9439309233691	1	NAMRIL	Z011
Z011E0027	11.8055377064375	1	NAMRIL	Z011
Z011E0028	10.9252581854556	1	NAMRIL	Z011
Z011E0029	17.3147043726895	1	NAMRIL	Z011
Z011E0030	11.8123810900936	1	NAMRIL	Z011
Z011E0031	10.8784543726899	1	NAMRIL	Z011
Z011E0032	18.6221457278744	1	NAMRIL	Z011
Z011E0033	16.2522043726896	1	NAMRIL	Z011
Z011E0034	15.2752581854552	1	NAMRIL	Z011
Z011E0035	13.9572142767269	1	NAMRIL	Z011
Z011E0036	13.972143591185	1	NAMRIL	Z011
Z011E0037	18.7316862606727	1	NAMRIL	Z011
Z011E0038	11.6959543726913	1	NAMRIL	Z011
Z011E0039	11.8047006601083	1	NAMRIL	Z011
Z011E0040	23.9858828136633	1	NAMRIL	Z011
Z011E0041	10.84547456077	1	NAMRIL	Z011
Z011E0042	18.1766668043813	1	NAMRIL	Z011
Z011E0043	11.7375635698596	1	NAMRIL	Z011
Z011E0044	9.05284566124361	1	NAMRIL	Z011
Z011E0045	15.9147043726894	1	NAMRIL	Z011
Z011E0046	13.1336412107497	1	NAMRIL	Z011
Z011E0047	21.8117880662274	1	NAMRIL	Z011
Z011E0048	18.9773035889411	1	NAMRIL	Z011
Z011E0049	11.1843938917777	1	NAMRIL	Z011
Z011E0050	11.9999789508264	1	NAMRIL	Z011
Z011E0051	19.5407244706922	1	NAMRIL	Z011
Z011E0052	10.0289309233706	1	NAMRIL	Z011
Z011E0053	12.5869100524703	1	NAMRIL	Z011
Z011E0054	11.0781148321022	1	NAMRIL	Z011
Z011E0055	11.3159727456421	1	NAMRIL	Z011
Z011E0056	11.2103293726874	1	NAMRIL	Z011
Z011E0057	17.7372043726895	1	NAMRIL	Z011
Z011E0058	10.9502581854549	1	NAMRIL	Z011
Z011E0059	10.6042137832451	1	NAMRIL	Z011
Z011E0060	12.8132137832442	1	NAMRIL	Z011
Z011E0061	12.254230236526	1	NAMRIL	Z011
Z011E0062	11.3431524335789	1	NAMRIL	Z011
Z011E0063	14.5760605584426	1	NAMRIL	Z011
Z011E0064	13.7799220977046	1	NAMRIL	Z011
Z011E0065	18.298304794187	1	NAMRIL	Z011
Z011E0066	11.7661889255126	1	NAMRIL	Z011
Z011E0067	19.9403049227335	1	NAMRIL	Z011
Z011E0068	13.8116114633811	1	NAMRIL	Z011
Z011E0069	12.734306078976	1	NAMRIL	Z011
Z011E0070	14.460785705298	1	NAMRIL	Z011
Z011E0071	19.9925635698603	1	NAMRIL	Z011
Z011E0072	23.4212404029623	1	NAMRIL	Z011
Z011E0073	18.0616114633792	1	NAMRIL	Z011
Z011E0074	13.5375635698612	1	NAMRIL	Z011
Z011E0075	10.9364999910132	1	NAMRIL	Z011
Z011E0076	11.3197043726876	1	NAMRIL	Z011
Z011E0077	16.3589309233692	1	NAMRIL	Z011
Z011E0078	14.5127272251092	1	NAMRIL	Z011
Z011E0079	12.4864062685766	1	NAMRIL	Z011
Z011E0080	16.555785705297	1	NAMRIL	Z011
Z011E0081	11.9007402858835	1	NAMRIL	Z011
Z011E0082	16.9546452090818	1	NAMRIL	Z011
Z011E0083	19.3078293726899	1	NAMRIL	Z011
Z011E0084	11.3022043726894	1	NAMRIL	Z011
Z011E0085	14.5472417378206	1	NAMRIL	Z011
Z011E0086	11.3953925212888	1	NAMRIL	Z011
Z011E0087	12.8989309233701	1	NAMRIL	Z011
Z011E0088	16.5877581854551	1	NAMRIL	Z011
Z011E0089	9.75381098890565	1	NAMRIL	Z011
Z011E0090	10.1502581854559	1	NAMRIL	Z011
Z011E0091	15.791332748758	1	NAMRIL	Z011
Z011E0092	16.462059187955	1	NAMRIL	Z011
Z011E0093	16.6146452090851	1	NAMRIL	Z011
Z011E0094	20.0988443830742	1	NAMRIL	Z011
Z011E0095	14.2117880662266	1	NAMRIL	Z011
Z011E0096	12.6122142767257	1	NAMRIL	Z011
Z011E0097	14.0990793726892	1	NAMRIL	Z011
Z011E0098	10.2101064387714	1	NAMRIL	Z011
Z011E0099	18.4701084519636	1	NAMRIL	Z011
Z011E0100	12.2082554310385	1	NAMRIL	Z011
Z011E0101	16.2610737805119	1	NAMRIL	Z011
Z011E0102	19.9660915187872	1	NAMRIL	Z011
Z011E0103	13.0472043726896	1	NAMRIL	Z011
Z011E0104	10.5708969031904	1	NAMRIL	Z011
Z011E0105	14.5458969031925	1	NAMRIL	Z011
Z011E0106	15.9772043726901	1	NAMRIL	Z011
Z011E0107	13.5640578040273	1	NAMRIL	Z011
Z011E0108	13.8023810900936	1	NAMRIL	Z011
Z011E0109	14.3982166376558	1	NAMRIL	Z011
Z011E0110	16.8591114633806	1	NAMRIL	Z011
Z011E0111	19.9475023519435	1	NAMRIL	Z011
Z011E0112	10.0866114633833	1	NAMRIL	Z011
Z011E0113	15.7824005463878	1	NAMRIL	Z011
Z011E0114	10.4508518790202	1	NAMRIL	Z011
Z011E0115	14.321845661245	1	NAMRIL	Z011
Z011E0116	16.4850712554721	1	NAMRIL	Z011
Z011E0117	19.6102116955116	1	NAMRIL	Z011
Z011E0118	20.7709525186646	1	NAMRIL	Z011
Z011E0119	9.40339572787474	1	NAMRIL	Z011
Z011E0120	7.19109151878737	1	NAMRIL	Z011
Z011E0121	14.66588281366	1	NAMRIL	Z011
Z011E0122	21.1540249580863	1	NAMRIL	Z011
Z011E0123	11.3928863064623	1	NAMRIL	Z011
Z011E0124	13.6819475511295	1	NAMRIL	Z011
Z011E0125	15.1765887643712	1	NAMRIL	Z011
Z011E0126	12.7645282276116	1	NAMRIL	Z011
Z011E0127	15.3546452090831	1	NAMRIL	Z011
Z011E0128	14.4100804517131	1	NAMRIL	Z011
Z011E0129	15.2469248521219	1	NAMRIL	Z011
Z011E0130	17.2740156536234	1	NAMRIL	Z011
Z011E0131	9.11380966151849	1	NAMRIL	Z011
Z011E0132	10.5386892159619	1	NAMRIL	Z011
Z011E0133	13.8157857052965	1	NAMRIL	Z011
Z011E0134	14.9124220977039	1	NAMRIL	Z011
Z011E0135	15.5332166376547	1	NAMRIL	Z011
Z011E0136	17.5395434035302	1	NAMRIL	Z011
Z011E0137	19.9702576892449	1	NAMRIL	Z011
Z011E0138	17.2427272251096	1	NAMRIL	Z011
Z011E0139	9.49378312408311	1	NAMRIL	Z011
Z011E0140	9.56919334758534	1	NAMRIL	Z011
Z011E0141	9.70427511862897	1	NAMRIL	Z011
Z011E0142	10.8291432661904	1	NAMRIL	Z011
Z011E0143	18.9060737805128	1	NAMRIL	Z011
Z011E0144	11.5726808723276	1	NAMRIL	Z011
Z011E0145	11.3298456612456	1	NAMRIL	Z011
Z011E0146	22.4130679116146	1	NAMRIL	Z011
Z011E0147	18.0139366721834	1	NAMRIL	Z011
Z011E0148	17.8475023519412	1	NAMRIL	Z011
Z011E0149	18.3934543726882	1	NAMRIL	Z011
Z011E0150	10.1597043726901	1	NAMRIL	Z011
Z011E0151	17.026073780513	1	NAMRIL	Z011
Z011E0152	9.91695577370553	1	NAMRIL	Z011
Z011E0153	17.3531064387715	1	NAMRIL	Z011
Z011E0154	16.103867326777	1	NAMRIL	Z011
Z011E0155	14.9751084519637	1	NAMRIL	Z011
Z011E0156	20.7725635698572	1	NAMRIL	Z011
Z011E0157	22.1825635698622	1	NAMRIL	Z011
Z011E0158	10.2950594398559	1	NAMRIL	Z011
Z011E0159	16.0889309233702	1	NAMRIL	Z011
Z011E0160	16.0437351852568	1	NAMRIL	Z011
Z011E0161	10.0760312390289	1	NAMRIL	Z011
Z011E0162	15.2852927129359	1	NAMRIL	Z011
Z011E0163	17.155925981227	1	NAMRIL	Z011
Z011E0164	8.9572043726916	1	NAMRIL	Z011
Z011E0165	17.5177402858845	1	NAMRIL	Z011
Z011E0166	20.7427581854552	1	NAMRIL	Z011
Z011E0167	9.86180607897604	1	NAMRIL	Z011
Z011E0168	10.8643645723586	1	NAMRIL	Z011
Z011E0169	11.5893383916987	1	NAMRIL	Z011
Z011E0170	14.0189309233696	1	NAMRIL	Z011
Z011E0171	14.5834417852979	1	NAMRIL	Z011
Z011E0172	11.2421176041276	1	NAMRIL	Z011
Z011E0173	19.7069100524719	1	NAMRIL	Z011
Z011E0174	8.51597274564069	1	NAMRIL	Z011
Z011E0175	8.29334928735706	1	NAMRIL	Z011
Z011E0176	13.00893092337	1	NAMRIL	Z011
Z011E0177	18.9952382329503	1	NAMRIL	Z011
Z011E0178	13.2594119378561	1	NAMRIL	Z011
Z011E0179	12.183516742593	1	NAMRIL	Z011
Z011E0180	13.0109719749594	1	NAMRIL	Z011
Z011E0181	15.9604745607738	1	NAMRIL	Z011
Z011E0182	18.6540740740717	1	NAMRIL	Z011
Z011E0183	13.6571435911855	1	NAMRIL	Z011
Z011E0184	13.2953293726902	1	NAMRIL	Z011
Z011E0185	12.4760737805128	1	NAMRIL	Z011
Z011E0186	13.5480953758062	1	NAMRIL	Z011
Z011E0187	15.4233969031926	1	NAMRIL	Z011
Z011E0188	10.9250440166625	1	NAMRIL	Z011
Z011E0189	19.3400635698585	1	NAMRIL	Z011
Z011E0190	13.2125253913436	1	NAMRIL	Z011
Z011E0191	9.59512765771703	1	NAMRIL	Z011
Z011E0192	12.8166758946607	1	NAMRIL	Z011
Z011E0193	14.3337289508265	1	NAMRIL	Z011
Z011E0194	13.7874745607726	1	NAMRIL	Z011
Z011E0195	12.4600700404619	1	NAMRIL	Z011
Z011E0196	18.925025391343	1	NAMRIL	Z011
Z011E0197	14.2842302365264	1	NAMRIL	Z011
Z011E0198	14.7360786045207	1	NAMRIL	Z011
Z011E0199	15.3860786045216	1	NAMRIL	Z011
Z011E0200	11.058703133471	1	NAMRIL	Z011
Z011E0201	22.0893019639421	1	NAMRIL	Z011
Z011E0202	9.64803866150578	1	NAMRIL	Z011
Z011E0217	9.15431250292404	1	NAMRIL	Z011
Z011E0226	7.35431250292578	1	NAMRIL	Z011
Z011E0230	10.2543125029216	1	NAMRIL	Z011
Z012E0001	19.0764999910101	1	NAMRIL	Z012
Z012E0002	20.8589309233715	1	NAMRIL	Z012
Z012E0003	13.2013673267778	1	NAMRIL	Z012
Z012E0004	11.4640793726896	1	NAMRIL	Z012
Z012E0005	25.3433969031907	1	NAMRIL	Z012
Z012E0006	18.8810737805117	1	NAMRIL	Z012
Z012E0007	18.6579285624416	1	NAMRIL	Z012
Z012E0008	20.4984357607502	1	NAMRIL	Z012
Z012E0009	17.7584543726885	1	NAMRIL	Z012
Z012E0010	17.1661142177969	1	NAMRIL	Z012
Z012E0011	20.70220437269	1	NAMRIL	Z012
Z012E0012	32.5494980625218	1	NAMRIL	Z012
Z012E0013	19.0235915187895	1	NAMRIL	Z012
Z012E0014	20.0840767717333	1	NAMRIL	Z012
Z012E0015	16.5022043726892	1	NAMRIL	Z012
Z012E0016	19.2185915187887	1	NAMRIL	Z012
Z012E0017	27.0517880662247	1	NAMRIL	Z012
Z012E0018	25.5758969031904	1	NAMRIL	Z012
Z012E0019	17.8290348188214	1	NAMRIL	Z012
Z012E0020	16.6953594947994	1	NAMRIL	Z012
Z012E0021	26.0822043726891	1	NAMRIL	Z012
Z012E0022	24.9647043726854	1	NAMRIL	Z012
Z012E0023	19.0332166376552	1	NAMRIL	Z012
Z012E0024	26.5502576892411	1	NAMRIL	Z012
Z012E0025	16.4793571338694	1	NAMRIL	Z012
Z012E0026	26.4160268519211	1	NAMRIL	Z012
Z012E0027	14.0410737805128	1	NAMRIL	Z012
Z012E0028	19.0521435911837	1	NAMRIL	Z012
Z012E0029	17.5772043726885	1	NAMRIL	Z012
Z012E0030	23.1324005463871	1	NAMRIL	Z012
Z012E0031	24.7950714195827	1	NAMRIL	Z012
Z012E0032	19.1032166376566	1	NAMRIL	Z012
Z012E0033	33.7947043726897	1	NAMRIL	Z012
Z012E0034	14.5190793726901	1	NAMRIL	Z012
Z012E0035	14.2772142767258	1	NAMRIL	Z012
Z012E0036	24.459079372693	1	NAMRIL	Z012
Z012E0037	21.1053293726876	1	NAMRIL	Z012
Z012E0038	14.165280884463	1	NAMRIL	Z012
Z012E0039	20.003216637655	1	NAMRIL	Z012
Z012E0040	15.1647043726894	1	NAMRIL	Z012
Z012E0041	23.3878293726889	1	NAMRIL	Z012
Z012E0042	31.2879629629634	1	NAMRIL	Z012
Z012E0043	19.9160737805131	1	NAMRIL	Z012
Z012E0044	20.7903293726911	1	NAMRIL	Z012
Z012E0045	27.9864999910152	1	NAMRIL	Z012
Z012E0046	14.2688828136599	1	NAMRIL	Z012
Z012E0047	30.5860737805117	1	NAMRIL	Z012
Z012E0048	20.6123810900952	1	NAMRIL	Z012
Z012E0049	16.8224005463875	1	NAMRIL	Z012
Z012E0050	21.1860737805144	1	NAMRIL	Z012
Z012E0051	21.8353293726891	1	NAMRIL	Z012
Z012E0052	16.8879385157764	1	NAMRIL	Z012
Z012E0053	18.4497043726894	1	NAMRIL	Z012
Z012E0054	24.2190793726916	1	NAMRIL	Z012
Z012E0055	18.9084163044564	1	NAMRIL	Z012
Z012E0056	20.2058969031936	1	NAMRIL	Z012
Z012E0057	20.3675023519403	1	NAMRIL	Z012
Z012E0058	21.2420685185884	1	NAMRIL	Z012
Z012E0059	24.4625023519385	1	NAMRIL	Z012
Z012E0060	15.0935915187876	1	NAMRIL	Z012
Z012E0061	28.4059719749601	1	NAMRIL	Z012
Z012E0062	26.1197043726925	1	NAMRIL	Z012
Z012E0063	20.294704372687	1	NAMRIL	Z012
Z012E0064	20.1417880662261	1	NAMRIL	Z012
Z012E0065	29.671788066224	1	NAMRIL	Z012
Z012E0066	13.00739113736	1	NAMRIL	Z012
Z012E0067	17.5446452090837	1	NAMRIL	Z012
Z012E0068	25.8300714195815	1	NAMRIL	Z012
Z012E0069	18.5278293726899	1	NAMRIL	Z012
Z012E0070	20.3439309233689	1	NAMRIL	Z012
Z012E0071	24.1308152388441	1	NAMRIL	Z012
Z012E0072	25.3397043726881	1	NAMRIL	Z012
Z012E0073	18.6153049227316	1	NAMRIL	Z012
Z012E0074	16.0189309233693	1	NAMRIL	Z012
Z012E0075	23.1245434035312	1	NAMRIL	Z012
Z012E0076	22.6490793726867	1	NAMRIL	Z012
Z012E0077	24.6596452090813	1	NAMRIL	Z012
Z012E0078	13.9738443830748	1	NAMRIL	Z012
Z012E0079	29.4828615609437	1	NAMRIL	Z012
Z012E0080	21.4125635698602	1	NAMRIL	Z012
Z012E0081	18.6679285624413	1	NAMRIL	Z012
Z012E0082	20.2982166376551	1	NAMRIL	Z012
Z012E0083	16.483454372692	1	NAMRIL	Z012
Z012E0084	22.45954340353	1	NAMRIL	Z012
Z012E0085	21.1767880662272	1	NAMRIL	Z012
Z012E0086	20.7227272251085	1	NAMRIL	Z012
Z012E0087	25.6403594947979	1	NAMRIL	Z012
Z012E0088	20.4713673267752	1	NAMRIL	Z012
Z012E0089	19.306788066227	1	NAMRIL	Z012
Z012E0090	24.3796452090858	1	NAMRIL	Z012
Z012E0091	18.579922097705	1	NAMRIL	Z012
Z012E0092	16.8109543726891	1	NAMRIL	Z012
Z012E0093	18.8153594947985	1	NAMRIL	Z012
Z012E0094	16.6130282155026	1	NAMRIL	Z012
Z012E0095	19.1881191248636	1	NAMRIL	Z012
Z012E0096	24.8060992100412	1	NAMRIL	Z012
Z012E0097	13.0167880662263	1	NAMRIL	Z012
Z012E0098	17.3918518518488	1	NAMRIL	Z012
Z012E0099	15.02095437269	1	NAMRIL	Z012
Z012E0100	26.8863443830744	1	NAMRIL	Z012
Z012E0101	22.037162450673	1	NAMRIL	Z012
Z012E0102	19.8651935185913	1	NAMRIL	Z012
Z012E0103	22.7668938917762	1	NAMRIL	Z012
Z012E0104	19.9278293726877	1	NAMRIL	Z012
Z012E0105	16.6983317826558	1	NAMRIL	Z012
Z012E0106	20.2292302365259	1	NAMRIL	Z012
Z012E0107	18.5111142177975	1	NAMRIL	Z012
Z012E0108	24.5187485536296	1	NAMRIL	Z012
Z012E0109	33.2117880662291	1	NAMRIL	Z012
Z012E0110	21.729079372688	1	NAMRIL	Z012
Z012E0111	19.4989309233688	1	NAMRIL	Z012
Z012E0112	17.3584543726891	1	NAMRIL	Z012
Z012E0113	19.8117880662274	1	NAMRIL	Z012
Z012E0114	20.9478293726897	1	NAMRIL	Z012
Z012E0115	20.5684543726881	1	NAMRIL	Z012
Z012E0116	24.6282166376553	1	NAMRIL	Z012
Z012E0117	20.1762962962941	1	NAMRIL	Z012
Z012E0118	23.0204152202965	1	NAMRIL	Z012
Z012E0119	20.4582166376538	1	NAMRIL	Z012
Z012E0120	19.9941064387741	1	NAMRIL	Z012
Z012E0121	19.1677272251072	1	NAMRIL	Z012
Z012E0122	33.2166862606767	1	NAMRIL	Z012
Z012E0123	29.4788710389393	1	NAMRIL	Z012
Z012E0124	19.7792302365274	1	NAMRIL	Z012
Z012E0125	17.8724765995213	1	NAMRIL	Z012
Z012E0126	31.5127592285801	1	NAMRIL	Z012
Z012E0127	19.3918938917779	1	NAMRIL	Z012
Z012E0128	21.3725023519412	1	NAMRIL	Z012
Z012E0129	21.0855953163359	1	NAMRIL	Z012
Z012E0130	21.0346948821693	1	NAMRIL	Z012
Z012E0131	22.7163906222533	1	NAMRIL	Z012
Z012E0132	16.5075023519425	1	NAMRIL	Z012
Z012E0133	18.7040793726894	1	NAMRIL	Z012
Z012E0134	26.7022043726895	1	NAMRIL	Z012
Z012E0135	19.6550714195838	1	NAMRIL	Z012
Z012E0136	21.4760737805127	1	NAMRIL	Z012
Z012E0137	18.2290898659488	1	NAMRIL	Z012
Z012E0138	17.8261064387709	1	NAMRIL	Z012
Z012E0139	21.5325635698599	1	NAMRIL	Z012
Z012E0140	19.6308456612449	1	NAMRIL	Z012
Z012E0141	20.7260737805123	1	NAMRIL	Z012
Z012E0142	23.4475023519423	1	NAMRIL	Z012
Z012E0143	15.19444755113	1	NAMRIL	Z012
Z012E0144	26.5489309233714	1	NAMRIL	Z012
Z012E0145	15.9511142177965	1	NAMRIL	Z012
Z012E0146	23.3832166376566	1	NAMRIL	Z012
Z012E0147	24.1479285624396	1	NAMRIL	Z012
Z012E0148	19.3744475511315	1	NAMRIL	Z012
Z012E0149	15.470537706439	1	NAMRIL	Z012
Z012E0150	20.1375023519398	1	NAMRIL	Z012
Z012E0151	18.9496452090837	1	NAMRIL	Z012
Z012E0152	20.2653594947982	1	NAMRIL	Z012
Z012E0153	27.260971974961	1	NAMRIL	Z012
Z012E0154	20.6465793726891	1	NAMRIL	Z012
Z012E0155	12.2308456612478	1	NAMRIL	Z012
Z012E0156	26.5162137832477	1	NAMRIL	Z012
Z012E0157	19.8378456612441	1	NAMRIL	Z012
Z012E0158	21.7090348188175	1	NAMRIL	Z012
Z012E0159	20.9934207609595	1	NAMRIL	Z012
Z012E0160	15.4819475511307	1	NAMRIL	Z012
Z012E0161	23.8209543726865	1	NAMRIL	Z012
Z012E0162	26.2774745607712	1	NAMRIL	Z012
Z012E0163	23.1117880662262	1	NAMRIL	Z012
Z012E0164	19.9319475511312	1	NAMRIL	Z012
Z012E0165	19.4030688383689	1	NAMRIL	Z012
Z012E0166	11.8948911373594	1	NAMRIL	Z012
Z012E0167	24.9974745607727	1	NAMRIL	Z012
Z012E0168	17.1311142177976	1	NAMRIL	Z012
Z012E0169	15.7953594947998	1	NAMRIL	Z012
Z012E0170	33.86772722511	1	NAMRIL	Z012
Z012E0171	25.4576979056949	1	NAMRIL	Z012
Z012E0172	15.510687885513	1	NAMRIL	Z012
Z012E0173	20.3684543726898	1	NAMRIL	Z012
Z012E0174	30.1175635698573	1	NAMRIL	Z012
Z012E0175	22.4554228838307	1	NAMRIL	Z012
Z012E0176	21.8575023519414	1	NAMRIL	Z012
Z012E0177	25.3734543726906	1	NAMRIL	Z012
Z012E0178	25.0959543726908	1	NAMRIL	Z012
Z012E0179	24.3328293726904	1	NAMRIL	Z012
Z012E0180	18.3009543726893	1	NAMRIL	Z012
Z012E0181	17.60907937269	1	NAMRIL	Z012
Z012E0182	18.9775023519402	1	NAMRIL	Z012
Z012E0183	16.0752576892445	1	NAMRIL	Z012
Z012E0184	17.5899100524711	1	NAMRIL	Z012
Z012E0185	15.926947551131	1	NAMRIL	Z012
Z012E0186	19.1180339934436	1	NAMRIL	Z012
Z012E0187	18.0039309233695	1	NAMRIL	Z012
Z012E0188	27.3716697727996	1	NAMRIL	Z012
Z012E0189	22.7369032112281	1	NAMRIL	Z012
Z012E0190	18.26845437269	1	NAMRIL	Z012
Z012E0191	25.4579285624394	1	NAMRIL	Z012
Z012E0192	15.2234543726896	1	NAMRIL	Z012
Z012E0193	19.2709543726886	1	NAMRIL	Z012
Z012E0194	18.4519475511298	1	NAMRIL	Z012
Z012E0195	18.1308969031922	1	NAMRIL	Z012
Z012E0196	14.8547043726895	1	NAMRIL	Z012
Z012E0197	22.2772239555893	1	NAMRIL	Z012
Z012E0198	17.2929100524718	1	NAMRIL	Z012
Z012E0199	21.6140578040257	1	NAMRIL	Z012
Z012E0200	17.2778049227322	1	NAMRIL	Z012
Z012E0201	21.089196523939	1	NAMRIL	Z012
Z012E0202	24.016704372687	1	NAMRIL	Z012
Z012E0231	27.004312502926	1	NAMRIL	Z012
Z012E0260	13.1543125029257	1	NAMRIL	Z012
Z012E0278	19.2043125029262	1	NAMRIL	Z012
Z013E0001	13.8745992873552	1	NAMRIL	Z013
Z013E0002	24.8074101695496	1	NAMRIL	Z013
Z013E0003	18.1725023519419	1	NAMRIL	Z013
Z013E0004	16.1072043726894	1	NAMRIL	Z013
Z013E0005	15.0770054310377	1	NAMRIL	Z013
Z013E0006	15.309166804378	1	NAMRIL	Z013
Z013E0007	23.169079372687	1	NAMRIL	Z013
Z013E0008	14.5427137832464	1	NAMRIL	Z013
Z013E0009	13.1434543726886	1	NAMRIL	Z013
Z013E0010	23.8103293726892	1	NAMRIL	Z013
Z013E0011	25.1306418726906	1	NAMRIL	Z013
Z013E0012	20.3942880662273	1	NAMRIL	Z013
Z013E0013	12.6559506601125	1	NAMRIL	Z013
Z013E0014	9.14095437269176	1	NAMRIL	Z013
Z013E0015	24.1925023519398	1	NAMRIL	Z013
Z013E0016	18.3722006601108	1	NAMRIL	Z013
Z013E0017	10.0590460683705	1	NAMRIL	Z013
Z013E0018	20.3959719749594	1	NAMRIL	Z013
Z013E0019	15.6062137832468	1	NAMRIL	Z013
Z013E0020	15.978573780512	1	NAMRIL	Z013
Z013E0021	16.1752272251101	1	NAMRIL	Z013
Z013E0022	18.045950660111	1	NAMRIL	Z013
Z013E0023	12.6195993271218	1	NAMRIL	Z013
Z013E0024	12.4945818869632	1	NAMRIL	Z013
Z013E0025	16.5701174969415	1	NAMRIL	Z013
Z013E0026	14.7228293726914	1	NAMRIL	Z013
Z013E0027	11.5207166376561	1	NAMRIL	Z013
Z013E0028	18.9201173267789	1	NAMRIL	Z013
Z013E0029	22.7711889255102	1	NAMRIL	Z013
Z013E0030	15.6435737805112	1	NAMRIL	Z013
Z013E0031	17.2288291178157	1	NAMRIL	Z013
Z013E0032	17.21686457236	1	NAMRIL	Z013
Z013E0033	18.1037753913424	1	NAMRIL	Z013
Z013E0034	24.1575023519417	1	NAMRIL	Z013
Z013E0035	15.854760354084	1	NAMRIL	Z013
Z013E0036	12.7550440166608	1	NAMRIL	Z013
Z013E0037	13.8303293726897	1	NAMRIL	Z013
Z013E0038	15.6267839934423	1	NAMRIL	Z013
Z013E0039	23.5803293726894	1	NAMRIL	Z013
Z013E0040	22.640785705299	1	NAMRIL	Z013
Z013E0041	15.2278062461212	1	NAMRIL	Z013
Z013E0042	10.0636411373608	1	NAMRIL	Z013
Z013E0043	15.3547006601107	1	NAMRIL	Z013
Z013E0044	16.8678293726895	1	NAMRIL	Z013
Z013E0045	14.9804745607719	1	NAMRIL	Z013
Z013E0046	13.5188096615212	1	NAMRIL	Z013
Z013E0047	16.8009543726896	1	NAMRIL	Z013
Z013E0048	16.1201173267773	1	NAMRIL	Z013
Z013E0049	18.3212289508252	1	NAMRIL	Z013
Z013E0050	17.1858317826548	1	NAMRIL	Z013
Z013E0051	16.3203293726878	1	NAMRIL	Z013
Z013E0052	15.9240660359224	1	NAMRIL	Z013
Z013E0053	10.2348456612466	1	NAMRIL	Z013
Z013E0054	22.5183099328543	1	NAMRIL	Z013
Z013E0055	19.1997043726883	1	NAMRIL	Z013
Z013E0056	16.7664999910099	1	NAMRIL	Z013
Z013E0057	15.6760737805128	1	NAMRIL	Z013
Z013E0058	17.6500168726891	1	NAMRIL	Z013
Z013E0059	11.0825023519403	1	NAMRIL	Z013
Z013E0060	12.1480200754053	1	NAMRIL	Z013
Z013E0061	18.8495992873561	1	NAMRIL	Z013
Z013E0062	15.6308317826563	1	NAMRIL	Z013
Z013E0063	21.1629285624388	1	NAMRIL	Z013
Z013E0064	18.6833317826548	1	NAMRIL	Z013
Z013E0065	21.980071419584	1	NAMRIL	Z013
Z013E0066	11.7146452090841	1	NAMRIL	Z013
Z013E0067	25.6350023519418	1	NAMRIL	Z013
Z013E0068	15.8204101695471	1	NAMRIL	Z013
Z013E0069	20.6630688383712	1	NAMRIL	Z013
Z013E0070	21.185831782655	1	NAMRIL	Z013
Z013E0071	22.5819032112282	1	NAMRIL	Z013
Z013E0072	29.2063135698613	1	NAMRIL	Z013
Z013E0073	11.8933317826562	1	NAMRIL	Z013
Z013E0074	18.5914101695474	1	NAMRIL	Z013
Z013E0075	9.09244732195869	1	NAMRIL	Z013
Z013E0076	15.2790348188189	1	NAMRIL	Z013
Z013E0077	17.0375023519408	1	NAMRIL	Z013
Z013E0078	12.7076174969421	1	NAMRIL	Z013
Z013E0079	16.3157857052977	1	NAMRIL	Z013
Z013E0080	13.9503848564206	1	NAMRIL	Z013
Z013E0081	21.2625168726902	1	NAMRIL	Z013
Z013E0082	18.9272043726894	1	NAMRIL	Z013
Z013E0083	15.22988281366	1	NAMRIL	Z013
