Genotype	AKW	Fix	pop$	FID$
Z011E0166	0.227298523490911	1	NAMRIL	Z011
Z011E0167	0.250759556719481	1	NAMRIL	Z011
Z011E0168	0.242535305226024	1	NAMRIL	Z011
Z011E0169	0.280067209777777	1	NAMRIL	Z011
Z011E0170	0.239148700915126	1	NAMRIL	Z011
Z011E0171	0.224959556719496	1	NAMRIL	Z011
Z011E0172	0.255351525727616	1	NAMRIL	Z011
Z011E0173	0.236193376130432	1	NAMRIL	Z011
Z011E0174	0.22845955671948	1	NAMRIL	Z011
Z011E0175	0.241443376130401	1	NAMRIL	Z011
Z011E0176	0.249148700915128	1	NAMRIL	Z011
Z011E0177	0.300985291528237	1	NAMRIL	Z011
Z011E0178	0.252216932055597	1	NAMRIL	Z011
Z011E0179	0.275441190434745	1	NAMRIL	Z011
Z011E0180	0.207118257998104	1	NAMRIL	Z011
Z011E0181	0.312723432034252	1	NAMRIL	Z011
Z011E0182	0.240517916048694	1	NAMRIL	Z011
Z011E0183	0.224994884945934	1	NAMRIL	Z011
Z011E0184	0.238985291528252	1	NAMRIL	Z011
Z011E0185	0.252584211624538	1	NAMRIL	Z011
Z011E0186	0.244110291528279	1	NAMRIL	Z011
Z011E0187	0.271702467555365	1	NAMRIL	Z011
Z011E0188	0.257565505975159	1	NAMRIL	Z011
Z011E0189	0.214875878291188	1	NAMRIL	Z011
Z011E0190	0.217982172641809	1	NAMRIL	Z011
Z011E0191	0.315781827040278	1	NAMRIL	Z011
Z011E0192	0.3139524675554	1	NAMRIL	Z011
Z011E0193	0.249339570579106	1	NAMRIL	Z011
Z011E0194	0.197973432034261	1	NAMRIL	Z011
Z011E0195	0.281336764781393	1	NAMRIL	Z011
Z011E0196	0.250937865371976	1	NAMRIL	Z011
Z011E0197	0.216042544957878	1	NAMRIL	Z011
Z011E0198	0.208300265388884	1	NAMRIL	Z011
Z011E0199	0.257466932055621	1	NAMRIL	Z011
Z011E0200	0.20226202731921	1	NAMRIL	Z011
Z011E0201	0.243512143378256	1	NAMRIL	Z011
Z011E0202	0.250418624861592	1	NAMRIL	Z011
Z011E0217	0.229747576037956	1	NAMRIL	Z011
Z011E0226	0.239747576037979	1	NAMRIL	Z011
Z011E0230	0.21224757603802	1	NAMRIL	Z011
Z012E0001	0.23557068369472	1	NAMRIL	Z012
Z012E0002	0.22975087829117	1	NAMRIL	Z012
Z012E0003	0.197101538741816	1	NAMRIL	Z012
Z012E0004	0.188867644794393	1	NAMRIL	Z012
Z012E0005	0.178371171670916	1	NAMRIL	Z012
Z012E0006	0.261417544957872	1	NAMRIL	Z012
Z012E0007	0.216952467555364	1	NAMRIL	Z012
Z012E0008	0.172689207259784	1	NAMRIL	Z012
Z012E0009	0.247724787651546	1	NAMRIL	Z012
Z012E0010	0.255528260834991	1	NAMRIL	Z012
Z012E0011	0.220939073365801	1	NAMRIL	Z012
Z012E0012	0.234500684215875	1	NAMRIL	Z012
Z012E0013	0.224018701071193	1	NAMRIL	Z012
Z012E0014	0.241022354650192	1	NAMRIL	Z012
Z012E0015	0.205581930508704	1	NAMRIL	Z012
Z012E0016	0.208618701071172	1	NAMRIL	Z012
Z012E0017	0.255792544957871	1	NAMRIL	Z012
Z012E0018	0.258421171670946	1	NAMRIL	Z012
Z012E0019	0.179062643151311	1	NAMRIL	Z012
Z012E0020	0.217375878291207	1	NAMRIL	Z012
Z012E0021	0.255046216222964	1	NAMRIL	Z012
Z012E0022	0.199510501937208	1	NAMRIL	Z012
Z012E0023	0.209750878291195	1	NAMRIL	Z012
Z012E0024	0.236034924664766	1	NAMRIL	Z012
Z012E0025	0.204062027319209	1	NAMRIL	Z012
Z012E0026	0.188402403721112	1	NAMRIL	Z012
Z012E0027	0.203543179348473	1	NAMRIL	Z012
Z012E0028	0.236557384945983	1	NAMRIL	Z012
Z012E0029	0.233081930508687	1	NAMRIL	Z012
Z012E0030	0.242868257998114	1	NAMRIL	Z012
Z012E0031	0.247939073365791	1	NAMRIL	Z012
Z012E0032	0.205648700915122	1	NAMRIL	Z012
Z012E0033	0.204367644794379	1	NAMRIL	Z012
Z012E0034	0.2156176447944	1	NAMRIL	Z012
Z012E0035	0.225987350361325	1	NAMRIL	Z012
Z012E0036	0.214010501937235	1	NAMRIL	Z012
Z012E0037	0.174010501937271	1	NAMRIL	Z012
Z012E0038	0.216778260835012	1	NAMRIL	Z012
Z012E0039	0.19654254495789	1	NAMRIL	Z012
Z012E0040	0.18675087829121	1	NAMRIL	Z012
Z012E0041	0.259903359080088	1	NAMRIL	Z012
Z012E0042	0.22426053627786	1	NAMRIL	Z012
Z012E0043	0.219478260835026	1	NAMRIL	Z012
Z012E0044	0.260581930508664	1	NAMRIL	Z012
Z012E0045	0.235320683694698	1	NAMRIL	Z012
Z012E0046	0.229361023490916	1	NAMRIL	Z012
Z012E0047	0.228348700915128	1	NAMRIL	Z012
Z012E0048	0.218110291528266	1	NAMRIL	Z012
Z012E0049	0.258326591331393	1	NAMRIL	Z012
Z012E0050	0.223148700915104	1	NAMRIL	Z012
Z012E0051	0.201974787651512	1	NAMRIL	Z012
Z012E0052	0.23138955656333	1	NAMRIL	Z012
Z012E0053	0.248439073365807	1	NAMRIL	Z012
Z012E0054	0.189678260834953	1	NAMRIL	Z012
Z012E0055	0.210550221942769	1	NAMRIL	Z012
Z012E0056	0.205148523295791	1	NAMRIL	Z012
Z012E0057	0.237750878291232	1	NAMRIL	Z012
Z012E0058	0.224443452882006	1	NAMRIL	Z012
Z012E0059	0.255667544957839	1	NAMRIL	Z012
Z012E0060	0.223618701071188	1	NAMRIL	Z012
Z012E0061	0.219826591331402	1	NAMRIL	Z012
Z012E0062	0.178046216222924	1	NAMRIL	Z012
Z012E0063	0.233760501937221	1	NAMRIL	Z012
Z012E0064	0.275818179543579	1	NAMRIL	Z012
Z012E0065	0.268618701071171	1	NAMRIL	Z012
Z012E0066	0.203724787651546	1	NAMRIL	Z012
Z012E0067	0.196250878291225	1	NAMRIL	Z012
Z012E0068	0.246904017028038	1	NAMRIL	Z012
Z012E0069	0.227939073365836	1	NAMRIL	Z012
Z012E0070	0.224792544957878	1	NAMRIL	Z012
Z012E0071	0.211861023490884	1	NAMRIL	Z012
Z012E0072	0.193439073365849	1	NAMRIL	Z012
Z012E0073	0.193973432034251	1	NAMRIL	Z012
Z012E0074	0.197584211624504	1	NAMRIL	Z012
Z012E0075	0.171409924664758	1	NAMRIL	Z012
Z012E0076	0.208260501937252	1	NAMRIL	Z012
Z012E0077	0.279898700915128	1	NAMRIL	Z012
Z012E0078	0.268199592856086	1	NAMRIL	Z012
Z012E0079	0.265412834470228	1	NAMRIL	Z012
Z012E0080	0.239571171670937	1	NAMRIL	Z012
Z012E0081	0.252224787651509	1	NAMRIL	Z012
Z012E0082	0.236042544957882	1	NAMRIL	Z012
Z012E0083	0.175939073365829	1	NAMRIL	Z012
Z012E0084	0.183868257998089	1	NAMRIL	Z012
Z012E0085	0.240834211624512	1	NAMRIL	Z012
Z012E0086	0.257292544957845	1	NAMRIL	Z012
Z012E0087	0.245084211624553	1	NAMRIL	Z012
Z012E0088	0.247694721382126	1	NAMRIL	Z012
Z012E0089	0.20141754495787	1	NAMRIL	Z012
Z012E0090	0.240792544957853	1	NAMRIL	Z012
Z012E0091	0.245202467555368	1	NAMRIL	Z012
Z012E0092	0.217403359080103	1	NAMRIL	Z012
Z012E0093	0.19164870091514	1	NAMRIL	Z012
Z012E0094	0.270411764391191	1	NAMRIL	Z012
Z012E0095	0.248754505000907	1	NAMRIL	Z012
Z012E0096	0.20507459285607	1	NAMRIL	Z012
Z012E0097	0.240250878291216	1	NAMRIL	Z012
Z012E0098	0.236583733859967	1	NAMRIL	Z012
Z012E0099	0.170500878291224	1	NAMRIL	Z012
Z012E0100	0.266410042536915	1	NAMRIL	Z012
Z012E0101	0.220451591331456	1	NAMRIL	Z012
Z012E0102	0.211622149149719	1	NAMRIL	Z012
Z012E0103	0.260084211624527	1	NAMRIL	Z012
Z012E0104	0.213153359080103	1	NAMRIL	Z012
Z012E0105	0.203679322920464	1	NAMRIL	Z012
Z012E0106	0.227571171670905	1	NAMRIL	Z012
Z012E0107	0.223478260834994	1	NAMRIL	Z012
Z012E0108	0.229192394390092	1	NAMRIL	Z012
Z012E0109	0.241750878291184	1	NAMRIL	Z012
Z012E0110	0.239468624731543	1	NAMRIL	Z012
Z012E0111	0.236542544957881	1	NAMRIL	Z012
Z012E0112	0.205189073365846	1	NAMRIL	Z012
Z012E0113	0.280125878291209	1	NAMRIL	Z012
Z012E0114	0.192224787651583	1	NAMRIL	Z012
Z012E0115	0.190439073365822	1	NAMRIL	Z012
Z012E0116	0.227667544957895	1	NAMRIL	Z012
Z012E0117	0.256963955701427	1	NAMRIL	Z012
Z012E0118	0.250096147462578	1	NAMRIL	Z012
Z012E0119	0.207318701071197	1	NAMRIL	Z012
Z012E0120	0.183278260835003	1	NAMRIL	Z012
Z012E0121	0.300917544957874	1	NAMRIL	Z012
Z012E0122	0.231201591331425	1	NAMRIL	Z012
Z012E0123	0.22377240670152	1	NAMRIL	Z012
Z012E0124	0.203336023295759	1	NAMRIL	Z012
Z012E0125	0.190534181609787	1	NAMRIL	Z012
Z012E0126	0.234470662997317	1	NAMRIL	Z012
Z012E0127	0.247000878291203	1	NAMRIL	Z012
Z012E0128	0.234667544957863	1	NAMRIL	Z012
Z012E0129	0.154136896513061	1	NAMRIL	Z012
Z012E0130	0.18349127578637	1	NAMRIL	Z012
Z012E0131	0.239298700915079	1	NAMRIL	Z012
Z012E0132	0.217792544957877	1	NAMRIL	Z012
Z012E0133	0.213701591331422	1	NAMRIL	Z012
Z012E0134	0.264439073365844	1	NAMRIL	Z012
Z012E0135	0.208932467399305	1	NAMRIL	Z012
Z012E0136	0.188834211624557	1	NAMRIL	Z012
Z012E0137	0.203407384750847	1	NAMRIL	Z012
Z012E0138	0.232978260835005	1	NAMRIL	Z012
Z012E0139	0.194771171670931	1	NAMRIL	Z012
Z012E0140	0.211271171670887	1	NAMRIL	Z012
Z012E0141	0.210084211624534	1	NAMRIL	Z012
Z012E0142	0.216018701071214	1	NAMRIL	Z012
Z012E0143	0.30408421162452	1	NAMRIL	Z012
Z012E0144	0.238042544957862	1	NAMRIL	Z012
Z012E0145	0.292994884945948	1	NAMRIL	Z012
Z012E0146	0.181750878291247	1	NAMRIL	Z012
Z012E0147	0.185121171670945	1	NAMRIL	Z012
Z012E0148	0.213078260835049	1	NAMRIL	Z012
Z012E0149	0.24615335908009	1	NAMRIL	Z012
Z012E0150	0.228834211624504	1	NAMRIL	Z012
Z012E0151	0.233417544957874	1	NAMRIL	Z012
Z012E0152	0.171253651000949	1	NAMRIL	Z012
Z012E0153	0.225451591331443	1	NAMRIL	Z012
Z012E0154	0.21594568369468	1	NAMRIL	Z012
Z012E0155	0.201521171670936	1	NAMRIL	Z012
Z012E0156	0.23796457057914	1	NAMRIL	Z012
Z012E0157	0.226771171670927	1	NAMRIL	Z012
Z012E0158	0.177812643151329	1	NAMRIL	Z012
Z012E0159	0.237031260632419	1	NAMRIL	Z012
Z012E0160	0.188328260835025	1	NAMRIL	Z012
Z012E0161	0.25111764479436	1	NAMRIL	Z012
Z012E0162	0.251723432034242	1	NAMRIL	Z012
Z012E0163	0.275500878291188	1	NAMRIL	Z012
Z012E0164	0.189052917534051	1	NAMRIL	Z012
Z012E0165	0.221189073365786	1	NAMRIL	Z012
Z012E0166	0.211987350361331	1	NAMRIL	Z012
Z012E0167	0.227348432034264	1	NAMRIL	Z012
Z012E0168	0.211428260835016	1	NAMRIL	Z012
Z012E0169	0.225209211624535	1	NAMRIL	Z012
Z012E0170	0.250917544957862	1	NAMRIL	Z012
Z012E0171	0.256585305226061	1	NAMRIL	Z012
Z012E0172	0.186534311458658	1	NAMRIL	Z012
Z012E0173	0.249860291528285	1	NAMRIL	Z012
Z012E0174	0.211071171670909	1	NAMRIL	Z012
Z012E0175	0.190344248908781	1	NAMRIL	Z012
Z012E0176	0.231417544957881	1	NAMRIL	Z012
Z012E0177	0.209403359080132	1	NAMRIL	Z012
Z012E0178	0.197367644794375	1	NAMRIL	Z012
Z012E0179	0.223689073365804	1	NAMRIL	Z012
Z012E0180	0.228318701071187	1	NAMRIL	Z012
Z012E0181	0.235796216222954	1	NAMRIL	Z012
Z012E0182	0.246542544957865	1	NAMRIL	Z012
Z012E0183	0.207589556563427	1	NAMRIL	Z012
Z012E0184	0.193997973195534	1	NAMRIL	Z012
Z012E0185	0.242428260835003	1	NAMRIL	Z012
Z012E0186	0.25585153874186	1	NAMRIL	Z012
Z012E0187	0.25400087829119	1	NAMRIL	Z012
Z012E0188	0.268744884945979	1	NAMRIL	Z012
Z012E0189	0.168412834470193	1	NAMRIL	Z012
Z012E0190	0.240546216222966	1	NAMRIL	Z012
Z012E0191	0.167279017027991	1	NAMRIL	Z012
Z012E0192	0.270985291528245	1	NAMRIL	Z012
Z012E0193	0.19665335908009	1	NAMRIL	Z012
Z012E0194	0.248528260834989	1	NAMRIL	Z012
Z012E0195	0.193268701071184	1	NAMRIL	Z012
Z012E0196	0.206046216222947	1	NAMRIL	Z012
Z012E0197	0.175198700915097	1	NAMRIL	Z012
Z012E0198	0.163076709203644	1	NAMRIL	Z012
Z012E0199	0.181154017028066	1	NAMRIL	Z012
Z012E0200	0.204844884750848	1	NAMRIL	Z012
Z012E0201	0.222021865603227	1	NAMRIL	Z012
Z012E0202	0.190568410316608	1	NAMRIL	Z012
Z012E0231	0.212247576037983	1	NAMRIL	Z012
Z012E0260	0.21974757603801	1	NAMRIL	Z012
Z012E0278	0.212247576037981	1	NAMRIL	Z012
Z013E0001	0.258576709203593	1	NAMRIL	Z013
Z013E0002	0.267701538741863	1	NAMRIL	Z013
Z013E0003	0.207959211624525	1	NAMRIL	Z013
Z013E0004	0.25288550193723	1	NAMRIL	Z013
Z013E0005	0.239062643151351	1	NAMRIL	Z013
Z013E0006	0.200131124861611	1	NAMRIL	Z013
Z013E0007	0.194568624861599	1	NAMRIL	Z013
Z013E0008	0.211964570579168	1	NAMRIL	Z013
Z013E0009	0.232171216222972	1	NAMRIL	Z013
Z013E0010	0.183468624731467	1	NAMRIL	Z013
Z013E0011	0.237974787651529	1	NAMRIL	Z013
Z013E0012	0.22539671162453	1	NAMRIL	Z013
Z013E0013	0.236326538741829	1	NAMRIL	Z013
Z013E0014	0.201331930508669	1	NAMRIL	Z013
Z013E0015	0.224448700915094	1	NAMRIL	Z013
Z013E0016	0.238051538741884	1	NAMRIL	Z013
Z013E0017	0.245312834470213	1	NAMRIL	Z013
Z013E0018	0.244889091331394	1	NAMRIL	Z013
Z013E0019	0.298615505714988	1	NAMRIL	Z013
Z013E0020	0.2426487009151	1	NAMRIL	Z013
Z013E0021	0.240125878291203	1	NAMRIL	Z013
Z013E0022	0.233001538741837	1	NAMRIL	Z013
Z013E0023	0.205912834470224	1	NAMRIL	Z013
Z013E0024	0.216042394390105	1	NAMRIL	Z013
Z013E0025	0.206887656253817	1	NAMRIL	Z013
Z013E0026	0.209814073365802	1	NAMRIL	Z013
Z013E0027	0.221648700915094	1	NAMRIL	Z013
Z013E0028	0.233676538741825	1	NAMRIL	Z013
Z013E0029	0.238658489587122	1	NAMRIL	Z013
Z013E0030	0.233271171670934	1	NAMRIL	Z013
Z013E0031	0.224951591331421	1	NAMRIL	Z013
Z013E0032	0.233710305226034	1	NAMRIL	Z013
Z013E0033	0.212148839308523	1	NAMRIL	Z013
Z013E0034	0.218625878291195	1	NAMRIL	Z013
Z013E0035	0.18278283462632	1	NAMRIL	Z013
Z013E0036	0.180316190434713	1	NAMRIL	Z013
Z013E0037	0.199546216222995	1	NAMRIL	Z013
Z013E0038	0.224526538741805	1	NAMRIL	Z013
Z013E0039	0.261668179348501	1	NAMRIL	Z013
Z013E0040	0.2084456836947	1	NAMRIL	Z013
Z013E0041	0.199623982134375	1	NAMRIL	Z013
Z013E0042	0.225832467399306	1	NAMRIL	Z013
Z013E0043	0.228651538741833	1	NAMRIL	Z013
Z013E0044	0.241718624731536	1	NAMRIL	Z013
Z013E0045	0.193360099287125	1	NAMRIL	Z013
Z013E0046	0.223193624861601	1	NAMRIL	Z013
Z013E0047	0.211735305226033	1	NAMRIL	Z013
Z013E0048	0.208555232329549	1	NAMRIL	Z013
Z013E0049	0.239027070579189	1	NAMRIL	Z013
Z013E0050	0.174190505975185	1	NAMRIL	Z013
Z013E0051	0.233153359080114	1	NAMRIL	Z013
Z013E0052	0.223926958064842	1	NAMRIL	Z013
Z013E0053	0.22967443533383	1	NAMRIL	Z013
Z013E0054	0.175659181609764	1	NAMRIL	Z013
Z013E0055	0.20419568369471	1	NAMRIL	Z013
Z013E0056	0.263227467555394	1	NAMRIL	Z013
Z013E0057	0.223000878291191	1	NAMRIL	Z013
Z013E0058	0.190171216222938	1	NAMRIL	Z013
Z013E0059	0.176648700915154	1	NAMRIL	Z013
Z013E0060	0.196110420496722	1	NAMRIL	Z013
Z013E0061	0.26624337587023	1	NAMRIL	Z013
Z013E0062	0.252912834470238	1	NAMRIL	Z013
Z013E0063	0.288832467399311	1	NAMRIL	Z013
Z013E0064	0.213887656253783	1	NAMRIL	Z013
Z013E0065	0.256070683694683	1	NAMRIL	Z013
Z013E0066	0.190584211624582	1	NAMRIL	Z013
Z013E0067	0.226061896513118	1	NAMRIL	Z013
Z013E0068	0.242748982134441	1	NAMRIL	Z013
Z013E0069	0.211334211624579	1	NAMRIL	Z013
Z013E0070	0.253658489587151	1	NAMRIL	Z013
Z013E0071	0.289220989587155	1	NAMRIL	Z013
Z013E0072	0.317209211624507	1	NAMRIL	Z013
Z013E0073	0.182908489587156	1	NAMRIL	Z013
Z013E0074	0.234976538741823	1	NAMRIL	Z013
Z013E0075	0.126898982329526	1	NAMRIL	Z013
Z013E0076	0.251832467399271	1	NAMRIL	Z013
Z013E0077	0.192375878291191	1	NAMRIL	Z013
Z013E0078	0.231283489587114	1	NAMRIL	Z013
Z013E0079	0.317904017028035	1	NAMRIL	Z013
Z013E0080	0.215551958064859	1	NAMRIL	Z013
Z013E0081	0.23488550193724	1	NAMRIL	Z013
Z013E0082	0.266171216222969	1	NAMRIL	Z013
Z013E0083	0.202648523295791	1	NAMRIL	Z013
Z013E0084	0.276425051694718	1	NAMRIL	Z013
Z013E0085	0.191332935046097	1	NAMRIL	Z013
Z013E0086	0.222152070579185	1	NAMRIL	Z013
Z013E0087	0.261651538741864	1	NAMRIL	Z013
Z013E0088	0.248712834470204	1	NAMRIL	Z013
Z013E0089	0.233998982134442	1	NAMRIL	Z013
Z013E0090	0.232929322920434	1	NAMRIL	Z013
Z013E0091	0.246618257998094	1	NAMRIL	Z013
Z013E0092	0.238851538741868	1	NAMRIL	Z013
Z013E0093	0.249029017027965	1	NAMRIL	Z013
Z013E0094	0.23133293504607	1	NAMRIL	Z013
Z013E0095	0.205750878291233	1	NAMRIL	Z013
Z013E0096	0.24861773232951	1	NAMRIL	Z013
Z013E0097	0.203529017028016	1	NAMRIL	Z013
Z013E0098	0.190782467399333	1	NAMRIL	Z013
Z013E0099	0.209575156253762	1	NAMRIL	Z013
Z013E0100	0.279570683694705	1	NAMRIL	Z013
Z013E0101	0.253889556563369	1	NAMRIL	Z013
Z013E0102	0.32474337587025	1	NAMRIL	Z013
Z013E0103	0.295282172381654	1	NAMRIL	Z013
Z013E0104	0.273635291398182	1	NAMRIL	Z013
Z013E0105	0.258563378291204	1	NAMRIL	Z013
Z013E0106	0.189679322920431	1	NAMRIL	Z013
Z013E0107	0.251635501937261	1	NAMRIL	Z013
Z013E0108	0.237892273490851	1	NAMRIL	Z013
Z013E0109	0.22818648213436	1	NAMRIL	Z013
Z013E0110	0.212042121063171	1	NAMRIL	Z013
Z013E0111	0.204885291398193	1	NAMRIL	Z013
Z013E0112	0.215042544957862	1	NAMRIL	Z013
Z013E0113	0.264554322920474	1	NAMRIL	Z013
Z013E0114	0.216349787651544	1	NAMRIL	Z013
Z013E0115	0.231137656253788	1	NAMRIL	Z013
Z013E0116	0.260112834470215	1	NAMRIL	Z013
Z013E0117	0.256826538741826	1	NAMRIL	Z013
Z013E0118	0.191727442930638	1	NAMRIL	Z013
Z013E0119	0.235176538741804	1	NAMRIL	Z013
Z013E0120	0.24220693050863	1	NAMRIL	Z013
Z013E0121	0.210089570579177	1	NAMRIL	Z013
Z013E0122	0.237179322920454	1	NAMRIL	Z013
Z013E0123	0.313366822920468	1	NAMRIL	Z013
Z013E0124	0.172932467399324	1	NAMRIL	Z013
Z013E0125	0.220079670214589	1	NAMRIL	Z013
Z013E0126	0.232487350361358	1	NAMRIL	Z013
Z013E0127	0.243033489587134	1	NAMRIL	Z013
Z013E0128	0.23395921162453	1	NAMRIL	Z013
Z013E0129	0.212067394390097	1	NAMRIL	Z013
Z013E0130	0.186448839048343	1	NAMRIL	Z013
Z013E0131	0.295021711624557	1	NAMRIL	Z013
Z013E0132	0.249917544957882	1	NAMRIL	Z013
Z013E0133	0.295751538741843	1	NAMRIL	Z013
Z013E0134	0.230277070579145	1	NAMRIL	Z013
Z013E0135	0.174163101989993	1	NAMRIL	Z013
Z013E0136	0.24618359846212	1	NAMRIL	Z013
Z013E0137	0.19087398213438	1	NAMRIL	Z013
Z013E0138	0.24526030522601	1	NAMRIL	Z013
Z013E0139	0.223211482329437	1	NAMRIL	Z013
Z013E0140	0.17281619043475	1	NAMRIL	Z013
Z013E0141	0.31195015625379	1	NAMRIL	Z013
Z013E0142	0.177569515497589	1	NAMRIL	Z013
Z013E0143	0.247651538741852	1	NAMRIL	Z013
Z013E0144	0.218412834470238	1	NAMRIL	Z013
Z013E0145	0.201382834626316	1	NAMRIL	Z013
Z013E0146	0.253967376376916	1	NAMRIL	Z013
Z013E0147	0.240476538741851	1	NAMRIL	Z013
Z013E0148	0.206679322920458	1	NAMRIL	Z013
Z013E0149	0.197707834626295	1	NAMRIL	Z013
Z013E0150	0.255551538741836	1	NAMRIL	Z013
Z013E0151	0.157569515497641	1	NAMRIL	Z013
Z013E0152	0.262551538741809	1	NAMRIL	Z013
Z013E0153	0.22337398213442	1	NAMRIL	Z013
Z013E0154	0.209304322920446	1	NAMRIL	Z013
Z013E0155	0.232527070579165	1	NAMRIL	Z013
Z013E0156	0.208228690239639	1	NAMRIL	Z013
Z013E0157	0.194595989587124	1	NAMRIL	Z013
Z013E0158	0.202612834470223	1	NAMRIL	Z013
Z013E0159	0.269228690239631	1	NAMRIL	Z013
Z013E0160	0.207998982134413	1	NAMRIL	Z013
Z013E0161	0.248210654321772	1	NAMRIL	Z013
Z013E0162	0.180096147462567	1	NAMRIL	Z013
Z013E0163	0.267081438914792	1	NAMRIL	Z013
Z013E0164	0.154585305226039	1	NAMRIL	Z013
Z013E0165	0.227603690239649	1	NAMRIL	Z013
Z013E0166	0.215277070579165	1	NAMRIL	Z013
Z013E0167	0.201470989587085	1	NAMRIL	Z013
Z013E0168	0.208296726631917	1	NAMRIL	Z013
Z013E0169	0.209777070579151	1	NAMRIL	Z013
Z013E0170	0.206319515497626	1	NAMRIL	Z013
Z013E0171	0.292436482134405	1	NAMRIL	Z013
Z013E0172	0.191498982134433	1	NAMRIL	Z013
Z013E0173	0.251012656253815	1	NAMRIL	Z013
Z013E0174	0.249137656253779	1	NAMRIL	Z013
Z013E0175	0.14137968203428	1	NAMRIL	Z013
Z013E0176	0.27922869023964	1	NAMRIL	Z013
Z013E0177	0.225728690239655	1	NAMRIL	Z013
Z013E0178	0.267353690239655	1	NAMRIL	Z013
Z013E0179	0.296068243813514	1	NAMRIL	Z013
Z013E0180	0.231570787181658	1	NAMRIL	Z013
Z013E0181	0.265096147462551	1	NAMRIL	Z013
Z013E0182	0.196038101989961	1	NAMRIL	Z013
Z013E0183	0.231425051694712	1	NAMRIL	Z013
Z013E0184	0.249300051694724	1	NAMRIL	Z013
Z013E0185	0.210720989587106	1	NAMRIL	Z013
Z013E0186	0.166451538741824	1	NAMRIL	Z013
Z013E0187	0.253512656253754	1	NAMRIL	Z013
Z013E0188	0.198926538741808	1	NAMRIL	Z013
Z013E0189	0.255970989587124	1	NAMRIL	Z013
Z013E0190	0.247912834470216	1	NAMRIL	Z013
Z013E0191	0.280635305226054	1	NAMRIL	Z013
Z013E0192	0.131175051694754	1	NAMRIL	Z013
Z013E0193	0.228532834626295	1	NAMRIL	Z013
Z013E0194	0.224448839048357	1	NAMRIL	Z013
Z013E0195	0.218819515497558	1	NAMRIL	Z013
Z013E0196	0.264198839048348	1	NAMRIL	Z013
Z013E0197	0.193175051694712	1	NAMRIL	Z013
Z013E0198	0.267501538741829	1	NAMRIL	Z013
Z013E0199	0.229212834470194	1	NAMRIL	Z013
Z013E0200	0.253598432034272	1	NAMRIL	Z013
Z013E0201	0.217520562639277	1	NAMRIL	Z013
Z013E0202	0.213187942914848	1	NAMRIL	Z013
Z013E0204	0.271028012716271	1	NAMRIL	Z013
Z013E0207	0.181307679100089	1	NAMRIL	Z013
Z013E0208	0.349747576037961	1	NAMRIL	Z013
Z013E0211	0.249747576038005	1	NAMRIL	Z013
Z013E0213	0.195230679766263	1	NAMRIL	Z013
Z013E0216	0.229620983766305	1	NAMRIL	Z013
Z013E0218	0.207247576038016	1	NAMRIL	Z013
Z013E0220	0.159747576037994	1	NAMRIL	Z013
Z013E0221	0.234747576038023	1	NAMRIL	Z013
Z013E0222	0.292247576037994	1	NAMRIL	Z013
Z013E0224	0.210810935988611	1	NAMRIL	Z013
Z013E0225	0.204747576037959	1	NAMRIL	Z013
Z013E0227	0.217699477321946	1	NAMRIL	Z013
Z013E0229	0.29474757603798	1	NAMRIL	Z013
Z013E0231	0.168904452716282	1	NAMRIL	Z013
Z013E0232	0.116596326049596	1	NAMRIL	Z013
Z013E0233	0.20748788010009	1	NAMRIL	Z013
Z013E0234	0.204212889794324	1	NAMRIL	Z013
Z013E0235	0.257247576037979	1	NAMRIL	Z013
Z013E0236	0.249747576037969	1	NAMRIL	Z013
Z013E0238	0.235179798877129	1	NAMRIL	Z013
Z013E0239	0.204375288600052	1	NAMRIL	Z013
Z013E0240	0.244747576038017	1	NAMRIL	Z013
Z013E0241	0.204747576038023	1	NAMRIL	Z013
Z013E0242	0.244747576037988	1	NAMRIL	Z013
Z013E0244	0.189747576038021	1	NAMRIL	Z013
Z013E0247	0.212247576037979	1	NAMRIL	Z013
Z013E0249	0.207247576038004	1	NAMRIL	Z013
Z013E0251	0.206136870100093	1	NAMRIL	Z013
Z013E0256	0.247808209432867	1	NAMRIL	Z013
Z013E0288	0.190867212716262	1	NAMRIL	Z013
Z013E0289	0.252076848327791	1	NAMRIL	Z013
Z013E0290	0.147238180716274	1	NAMRIL	Z013
Z013E0291	0.208076669162194	1	NAMRIL	Z013
Z013E0292	0.195667559716269	1	NAMRIL	Z013
Z013E0308	0.289765517716264	1	NAMRIL	Z013
Z013E0311	0.310073950162204	1	NAMRIL	Z013
Z013E0319	0.195551047716271	1	NAMRIL	Z013
Z013E0323	0.161556867716304	1	NAMRIL	Z013
Z014E0001	0.248736023490853	1	NAMRIL	Z014
Z014E0002	0.295570683694702	1	NAMRIL	Z014
Z014E0003	0.305868701071204	1	NAMRIL	Z014
Z014E0004	0.253796216222962	1	NAMRIL	Z014
Z014E0005	0.262791980169711	1	NAMRIL	Z014
Z014E0006	0.257974787651493	1	NAMRIL	Z014
Z014E0007	0.212568701071216	1	NAMRIL	Z014
Z014E0008	0.266010501937254	1	NAMRIL	Z014
Z014E0009	0.222667544957852	1	NAMRIL	Z014
Z014E0010	0.276718701071196	1	NAMRIL	Z014
Z014E0011	0.291518701071188	1	NAMRIL	Z014
Z014E0012	0.229775557460052	1	NAMRIL	Z014
Z014E0013	0.251568624861594	1	NAMRIL	Z014
