Genotype	CD	Fix	pop$	FID$
Z003E0090	29.7633150513759	1	NAMRIL	Z003
Z003E0091	27.2773503948434	1	NAMRIL	Z003
Z003E0092	25.6413089918623	1	NAMRIL	Z003
Z003E0093	31.8858543727796	1	NAMRIL	Z003
Z003E0094	25.521236790637	1	NAMRIL	Z003
Z003E0095	26.4325649773689	1	NAMRIL	Z003
Z003E0096	24.8689913048012	1	NAMRIL	Z003
Z003E0097	32.5334787886424	1	NAMRIL	Z003
Z003E0098	28.4343089918615	1	NAMRIL	Z003
Z003E0099	23.8447546711333	1	NAMRIL	Z003
Z003E0100	27.9416877061158	1	NAMRIL	Z003
Z003E0101	29.5692943173958	1	NAMRIL	Z003
Z003E0102	26.1054198762308	1	NAMRIL	Z003
Z003E0103	25.4203089918622	1	NAMRIL	Z003
Z003E0104	31.6853841998926	1	NAMRIL	Z003
Z003E0105	27.5604198762294	1	NAMRIL	Z003
Z003E0106	26.2708543727827	1	NAMRIL	Z003
Z003E0107	24.6723089918624	1	NAMRIL	Z003
Z003E0108	26.9257546711315	1	NAMRIL	Z003
Z003E0109	30.3512697100949	1	NAMRIL	Z003
Z003E0110	28.4784244488018	1	NAMRIL	Z003
Z003E0111	29.0125649773717	1	NAMRIL	Z003
Z003E0112	28.7642316440386	1	NAMRIL	Z003
Z003E0113	23.4494390219153	1	NAMRIL	Z003
Z003E0114	24.9733543727827	1	NAMRIL	Z003
Z003E0115	26.3410965008692	1	NAMRIL	Z003
Z003E0116	29.7361340276041	1	NAMRIL	Z003
Z003E0117	31.162710163091	1	NAMRIL	Z003
Z003E0118	27.1670610714109	1	NAMRIL	Z003
Z003E0119	28.2663201985128	1	NAMRIL	Z003
Z003E0120	30.720021039448	1	NAMRIL	Z003
Z003E0121	27.6350480195687	1	NAMRIL	Z003
Z003E0122	27.3239400513748	1	NAMRIL	Z003
Z003E0123	28.8683983107042	1	NAMRIL	Z003
Z003E0124	31.2827101630868	1	NAMRIL	Z003
Z003E0125	31.4975480195645	1	NAMRIL	Z003
Z003E0126	28.7183127342207	1	NAMRIL	Z003
Z003E0127	27.6977546711324	1	NAMRIL	Z003
Z003E0128	25.2172674730095	1	NAMRIL	Z003
Z003E0129	28.9615045096535	1	NAMRIL	Z003
Z003E0130	27.8818484476599	1	NAMRIL	Z003
Z003E0131	26.2884244488004	1	NAMRIL	Z003
Z003E0132	28.3323583769956	1	NAMRIL	Z003
Z003E0133	26.1693089918616	1	NAMRIL	Z003
Z003E0134	30.0902204375098	1	NAMRIL	Z003
Z003E0135	31.179882604667	1	NAMRIL	Z003
Z003E0136	26.5987697100924	1	NAMRIL	Z003
Z003E0137	26.2783089918615	1	NAMRIL	Z003
Z003E0138	29.6308349305175	1	NAMRIL	Z003
Z003E0139	28.4493089918653	1	NAMRIL	Z003
Z003E0140	28.8901900513756	1	NAMRIL	Z003
Z003E0141	27.4358543727821	1	NAMRIL	Z003
Z003E0142	27.9318484476576	1	NAMRIL	Z003
Z003E0143	29.1032770190898	1	NAMRIL	Z003
Z003E0144	29.7975480195691	1	NAMRIL	Z003
Z003E0145	29.315267473004	1	NAMRIL	Z003
Z003E0146	28.7044310420943	1	NAMRIL	Z003
Z003E0147	27.0557889827296	1	NAMRIL	Z003
Z003E0148	31.7700649773687	1	NAMRIL	Z003
Z003E0149	32.5825210394528	1	NAMRIL	Z003
Z003E0150	27.5263089918623	1	NAMRIL	Z003
Z003E0151	26.7105482695325	1	NAMRIL	Z003
Z003E0152	27.656436925397	1	NAMRIL	Z003
Z003E0153	27.4412980195707	1	NAMRIL	Z003
Z003E0154	27.7400649773695	1	NAMRIL	Z003
Z003E0155	28.8367546711282	1	NAMRIL	Z003
Z003E0156	28.2592316440344	1	NAMRIL	Z003
Z003E0157	29.2125480195656	1	NAMRIL	Z003
Z003E0158	30.6811281037937	1	NAMRIL	Z003
Z003E0159	28.7406823714495	1	NAMRIL	Z003
Z003E0160	29.7298490381185	1	NAMRIL	Z003
Z003E0161	28.1458349305197	1	NAMRIL	Z003
Z003E0162	26.9428073966376	1	NAMRIL	Z003
Z003E0163	26.0425649773704	1	NAMRIL	Z003
Z003E0164	27.141687706114	1	NAMRIL	Z003
Z003E0165	27.409882604665	1	NAMRIL	Z003
Z003E0166	25.1623583769936	1	NAMRIL	Z003
Z003E0167	28.5646030434277	1	NAMRIL	Z003
Z003E0168	26.220064977371	1	NAMRIL	Z003
Z003E0169	27.8518073966373	1	NAMRIL	Z003
Z003E0170	25.7290157047826	1	NAMRIL	Z003
Z003E0171	23.3277658777826	1	NAMRIL	Z003
Z003E0172	29.5714369253956	1	NAMRIL	Z003
Z003E0173	31.9282770190846	1	NAMRIL	Z003
Z003E0174	26.1639400513743	1	NAMRIL	Z003
Z003E0175	25.5650210394478	1	NAMRIL	Z003
Z003E0176	24.605308991862	1	NAMRIL	Z003
Z003E0177	25.2050620278842	1	NAMRIL	Z003
Z003E0178	29.8078810757093	1	NAMRIL	Z003
Z003E0179	27.6670650513735	1	NAMRIL	Z003
Z003E0180	26.3508543727833	1	NAMRIL	Z003
Z003E0181	29.7242674730065	1	NAMRIL	Z003
Z003E0182	32.4189536437235	1	NAMRIL	Z003
Z003E0183	25.9461341619452	1	NAMRIL	Z003
Z003E0184	28.9246030434292	1	NAMRIL	Z003
Z003E0185	24.3051276507273	1	NAMRIL	Z003
Z003E0186	26.4602204375074	1	NAMRIL	Z003
Z003E0187	28.4811341619449	1	NAMRIL	Z003
Z003E0188	27.7452643754291	1	NAMRIL	Z003
Z003E0189	27.5017546711315	1	NAMRIL	Z003
Z003E0190	23.1482770190876	1	NAMRIL	Z003
Z003E0191	28.4337546711318	1	NAMRIL	Z003
Z003E0192	29.1268871041741	1	NAMRIL	Z003
Z003E0193	26.5987980195685	1	NAMRIL	Z003
Z003E0194	24.8146030434273	1	NAMRIL	Z003
Z003E0195	26.527928389524	1	NAMRIL	Z003
Z003E0196	28.1224369253977	1	NAMRIL	Z003
Z003E0197	29.3923841998891	1	NAMRIL	Z003
Z003E0198	26.9031890219169	1	NAMRIL	Z003
Z003E0199	29.3101900513734	1	NAMRIL	Z003
Z003E0200	29.0235537708401	1	NAMRIL	Z003
Z003E0201	29.3581635363747	1	NAMRIL	Z003
Z003E0202	22.9677980195676	1	NAMRIL	Z003
Z003E0212	26.8391354312578	1	NAMRIL	Z003
Z003E0220	26.0235812773841	1	NAMRIL	Z003
Z004E0001	29.0836071574929	1	NAMRIL	Z004
Z004E0002	25.335739358012	1	NAMRIL	Z004
Z004E0003	28.8735965008708	1	NAMRIL	Z004
Z004E0004	30.820023932848	1	NAMRIL	Z004
Z004E0005	25.9155780183186	1	NAMRIL	Z004
Z004E0006	26.3414616484787	1	NAMRIL	Z004
Z004E0007	24.5524117114731	1	NAMRIL	Z004
Z004E0008	29.4073037708421	1	NAMRIL	Z004
Z004E0009	26.1153822151535	1	NAMRIL	Z004
Z004E0010	31.2435537708384	1	NAMRIL	Z004
Z004E0011	25.3907382185648	1	NAMRIL	Z004
Z004E0012	29.9256234775647	1	NAMRIL	Z004
Z004E0013	28.5789536437268	1	NAMRIL	Z004
Z004E0014	30.5416223160664	1	NAMRIL	Z004
Z004E0015	27.1895482695332	1	NAMRIL	Z004
Z004E0016	24.512167929441	1	NAMRIL	Z004
Z004E0017	30.7482393580132	1	NAMRIL	Z004
Z004E0018	30.2071679294404	1	NAMRIL	Z004
Z004E0019	24.7789536437266	1	NAMRIL	Z004
Z004E0020	25.5961234775626	1	NAMRIL	Z004
Z004E0021	26.7021061604779	1	NAMRIL	Z004
Z004E0022	25.614493715454	1	NAMRIL	Z004
Z004E0023	29.7577204375083	1	NAMRIL	Z004
Z004E0024	30.1589704375087	1	NAMRIL	Z004
Z004E0025	26.6160977087616	1	NAMRIL	Z004
Z004E0026	24.9983530434283	1	NAMRIL	Z004
Z004E0027	29.4492750478942	1	NAMRIL	Z004
Z004E0028	28.8639400513732	1	NAMRIL	Z004
Z004E0029	30.5323037708418	1	NAMRIL	Z004
Z004E0030	31.1323037708426	1	NAMRIL	Z004
Z004E0031	27.3425480195681	1	NAMRIL	Z004
Z004E0032	29.678006750677	1	NAMRIL	Z004
Z004E0033	25.5510537708409	1	NAMRIL	Z004
Z004E0034	26.6348037708409	1	NAMRIL	Z004
Z004E0035	29.5775250722978	1	NAMRIL	Z004
Z004E0036	28.1864525042801	1	NAMRIL	Z004
Z004E0037	26.7452204375074	1	NAMRIL	Z004
Z004E0038	26.8996344022076	1	NAMRIL	Z004
Z004E0039	28.3957393580129	1	NAMRIL	Z004
Z004E0040	30.9693107865835	1	NAMRIL	Z004
Z004E0041	27.7658150513739	1	NAMRIL	Z004
Z004E0042	31.8961500299542	1	NAMRIL	Z004
Z004E0043	28.3159241258147	1	NAMRIL	Z004
Z004E0044	25.7023037708411	1	NAMRIL	Z004
Z004E0045	27.2806477724047	1	NAMRIL	Z004
Z004E0046	27.6418765067675	1	NAMRIL	Z004
Z004E0047	28.9739525042788	1	NAMRIL	Z004
Z004E0048	26.75145250428	1	NAMRIL	Z004
Z004E0049	29.4152566859761	1	NAMRIL	Z004
Z004E0050	25.5586603821204	1	NAMRIL	Z004
Z004E0051	29.3223037708398	1	NAMRIL	Z004
Z004E0052	27.3208150513753	1	NAMRIL	Z004
Z004E0053	26.2002204375062	1	NAMRIL	Z004
Z004E0054	30.750769386881	1	NAMRIL	Z004
Z004E0055	25.6790143754284	1	NAMRIL	Z004
Z004E0056	26.5439525042797	1	NAMRIL	Z004
Z004E0057	27.4796030434268	1	NAMRIL	Z004
Z004E0058	23.7946146020047	1	NAMRIL	Z004
Z004E0059	26.7636234775618	1	NAMRIL	Z004
Z004E0060	30.5932788256201	1	NAMRIL	Z004
Z004E0061	31.6014975565324	1	NAMRIL	Z004
Z004E0062	28.857562733374	1	NAMRIL	Z004
Z004E0063	29.3485953614239	1	NAMRIL	Z004
Z004E0064	26.8083307391084	1	NAMRIL	Z004
Z004E0065	28.2835251287544	1	NAMRIL	Z004
Z004E0066	30.8548037708373	1	NAMRIL	Z004
Z004E0067	33.204401376404	1	NAMRIL	Z004
Z004E0068	26.3799117114752	1	NAMRIL	Z004
Z004E0069	30.1075925925903	1	NAMRIL	Z004
Z004E0070	25.4456371041753	1	NAMRIL	Z004
Z004E0071	29.011166294076	1	NAMRIL	Z004
Z004E0072	24.6221679294405	1	NAMRIL	Z004
Z004E0073	27.3714905662468	1	NAMRIL	Z004
Z004E0074	29.8023775513738	1	NAMRIL	Z004
Z004E0075	34.4321043727778	1	NAMRIL	Z004
Z004E0076	28.6224498049595	1	NAMRIL	Z004
Z004E0077	29.9206371041741	1	NAMRIL	Z004
Z004E0078	28.5182382185646	1	NAMRIL	Z004
Z004E0079	23.6820650513746	1	NAMRIL	Z004
Z004E0080	23.6005025513752	1	NAMRIL	Z004
Z004E0081	24.7581990747352	1	NAMRIL	Z004
Z004E0082	25.9183307391095	1	NAMRIL	Z004
Z004E0083	26.2378288877191	1	NAMRIL	Z004
Z004E0084	27.5982546711321	1	NAMRIL	Z004
Z004E0085	25.4465250436604	1	NAMRIL	Z004
Z004E0086	25.2182393580129	1	NAMRIL	Z004
Z004E0087	29.0330025513746	1	NAMRIL	Z004
Z004E0088	22.8490783781423	1	NAMRIL	Z004
Z004E0089	27.1225250722988	1	NAMRIL	Z004
Z004E0090	28.7708841998938	1	NAMRIL	Z004
Z004E0091	27.0503822151555	1	NAMRIL	Z004
Z004E0092	25.6352204375067	1	NAMRIL	Z004
Z004E0093	30.1325067506807	1	NAMRIL	Z004
Z004E0094	27.3094958773719	1	NAMRIL	Z004
Z004E0095	23.3560965008713	1	NAMRIL	Z004
Z004E0096	26.4164428641644	1	NAMRIL	Z004
Z004E0097	27.5258543727813	1	NAMRIL	Z004
Z004E0098	28.7864985535504	1	NAMRIL	Z004
Z004E0099	28.6457382185652	1	NAMRIL	Z004
Z004E0100	28.9410965008695	1	NAMRIL	Z004
Z004E0101	26.3298840276069	1	NAMRIL	Z004
Z004E0102	26.5107407407381	1	NAMRIL	Z004
Z004E0103	27.9411275513758	1	NAMRIL	Z004
Z004E0104	27.7208307391087	1	NAMRIL	Z004
Z004E0105	27.4498775513734	1	NAMRIL	Z004
Z004E0106	25.6000482695321	1	NAMRIL	Z004
Z004E0107	29.1786878819632	1	NAMRIL	Z004
Z004E0108	26.108940051373	1	NAMRIL	Z004
Z004E0109	28.9861617114739	1	NAMRIL	Z004
Z004E0110	26.0308543727824	1	NAMRIL	Z004
Z004E0111	28.5183158627078	1	NAMRIL	Z004
Z004E0112	27.9617071290394	1	NAMRIL	Z004
Z004E0113	28.8879377061143	1	NAMRIL	Z004
Z004E0114	27.8162546711302	1	NAMRIL	Z004
Z004E0115	29.9020825634093	1	NAMRIL	Z004
Z004E0116	26.528315051374	1	NAMRIL	Z004
Z004E0117	29.9007393580093	1	NAMRIL	Z004
Z004E0118	28.8314536437247	1	NAMRIL	Z004
Z004E0119	28.740264375428	1	NAMRIL	Z004
Z004E0120	28.0464525042781	1	NAMRIL	Z004
Z004E0121	29.5243964430521	1	NAMRIL	Z004
Z004E0122	28.1134659589454	1	NAMRIL	Z004
Z004E0123	27.8586275513763	1	NAMRIL	Z004
Z004E0124	28.1568107865822	1	NAMRIL	Z004
Z004E0125	25.7964525042796	1	NAMRIL	Z004
Z004E0126	27.4159310463293	1	NAMRIL	Z004
Z004E0127	29.6554363767617	1	NAMRIL	Z004
Z004E0128	25.7639536437264	1	NAMRIL	Z004
Z004E0129	30.1147658777824	1	NAMRIL	Z004
Z004E0130	27.3298037708411	1	NAMRIL	Z004
Z004E0131	26.2482473627633	1	NAMRIL	Z004
Z004E0132	27.5792658777818	1	NAMRIL	Z004
Z004E0133	26.424604372781	1	NAMRIL	Z004
Z004E0134	28.9633307391111	1	NAMRIL	Z004
Z004E0135	29.6130673059419	1	NAMRIL	Z004
Z004E0136	29.9147059831024	1	NAMRIL	Z004
Z004E0137	29.9460953614226	1	NAMRIL	Z004
Z004E0138	28.7039400513758	1	NAMRIL	Z004
Z004E0139	28.3352546711299	1	NAMRIL	Z004
Z004E0140	26.9173841998901	1	NAMRIL	Z004
Z004E0141	28.1315853891402	1	NAMRIL	Z004
Z004E0142	28.1593841998931	1	NAMRIL	Z004
Z004E0143	27.7482393580111	1	NAMRIL	Z004
Z004E0144	23.658597708762	1	NAMRIL	Z004
Z004E0145	30.3453822151574	1	NAMRIL	Z004
Z004E0146	26.532167929439	1	NAMRIL	Z004
Z004E0147	27.0806371041727	1	NAMRIL	Z004
Z004E0148	28.5843096471368	1	NAMRIL	Z004
Z004E0149	28.348595361422	1	NAMRIL	Z004
Z004E0150	27.3884244488017	1	NAMRIL	Z004
Z004E0151	28.3098530202307	1	NAMRIL	Z004
Z004E0152	27.7839797763842	1	NAMRIL	Z004
Z004E0153	29.4369937154523	1	NAMRIL	Z004
Z004E0154	26.381649296857	1	NAMRIL	Z004
Z004E0155	31.9689536437275	1	NAMRIL	Z004
Z004E0156	28.2633530434302	1	NAMRIL	Z004
Z004E0157	27.2786663017274	1	NAMRIL	Z004
Z004E0158	23.9505025513752	1	NAMRIL	Z004
Z004E0159	31.3153283781417	1	NAMRIL	Z004
Z004E0160	29.6805673059461	1	NAMRIL	Z004
Z004E0161	23.1813861123626	1	NAMRIL	Z004
Z004E0162	26.2844821574925	1	NAMRIL	Z004
Z004E0163	28.940567305942	1	NAMRIL	Z004
Z004E0164	24.7569950448081	1	NAMRIL	Z004
Z004E0165	29.1882546711311	1	NAMRIL	Z004
Z004E0166	26.7611275513735	1	NAMRIL	Z004
Z004E0167	24.6484659589461	1	NAMRIL	Z004
Z004E0168	29.0510953614203	1	NAMRIL	Z004
Z004E0169	25.9956730195676	1	NAMRIL	Z004
Z004E0170	29.9728810757117	1	NAMRIL	Z004
Z004E0171	26.0380090276079	1	NAMRIL	Z004
Z004E0172	23.8564913048022	1	NAMRIL	Z004
Z004E0173	28.7621679294405	1	NAMRIL	Z004
Z004E0174	25.0302688234175	1	NAMRIL	Z004
Z004E0175	27.1758725565345	1	NAMRIL	Z004
Z004E0176	22.93835437278	1	NAMRIL	Z004
Z004E0177	30.8046679294389	1	NAMRIL	Z004
Z004E0178	26.7327204375086	1	NAMRIL	Z004
Z004E0179	28.8280025513731	1	NAMRIL	Z004
Z004E0180	29.8800197100917	1	NAMRIL	Z004
Z004E0181	34.4702204375028	1	NAMRIL	Z004
Z004E0182	25.0306810420955	1	NAMRIL	Z004
Z004E0183	28.3515783781417	1	NAMRIL	Z004
Z004E0184	26.6431234775625	1	NAMRIL	Z004
Z004E0185	27.0890474884278	1	NAMRIL	Z004
Z004E0186	28.9976164533955	1	NAMRIL	Z004
Z004E0187	28.1835965008678	1	NAMRIL	Z004
Z004E0188	25.465815051374	1	NAMRIL	Z004
Z004E0189	30.9158841998919	1	NAMRIL	Z004
Z004E0190	28.6200336522979	1	NAMRIL	Z004
Z004E0191	28.5549828788622	1	NAMRIL	Z004
Z004E0192	24.0693871041752	1	NAMRIL	Z004
Z004E0193	28.3082393580129	1	NAMRIL	Z004
Z004E0194	26.6634364028837	1	NAMRIL	Z004
Z004E0195	25.1022172882996	1	NAMRIL	Z004
Z004E0196	25.8923073966352	1	NAMRIL	Z004
Z004E0197	27.8517525513736	1	NAMRIL	Z004
Z004E0198	29.2310228231427	1	NAMRIL	Z004
Z004E0199	29.7281828294661	1	NAMRIL	Z004
Z004E0200	25.8628822151556	1	NAMRIL	Z004
Z004E0201	29.6810362826246	1	NAMRIL	Z004
Z004E0202	27.8143159628575	1	NAMRIL	Z004
Z004E0208	26.8860304331866	1	NAMRIL	Z004
Z004E0232	30.7732777270874	1	NAMRIL	Z004
Z005E0001	27.4617355192473	1	NAMRIL	Z005
Z005E0002	29.817177798295	1	NAMRIL	Z005
Z005E0003	25.0984504111986	1	NAMRIL	Z005
Z005E0004	29.5808983107022	1	NAMRIL	Z005
Z005E0005	27.1121679294418	1	NAMRIL	Z005
Z005E0006	26.5470170296074	1	NAMRIL	Z005
Z005E0007	26.2248775513743	1	NAMRIL	Z005
Z005E0008	23.6776900513743	1	NAMRIL	Z005
Z005E0009	24.9078822151537	1	NAMRIL	Z005
Z005E0010	31.4189704375086	1	NAMRIL	Z005
Z005E0011	26.7748503948438	1	NAMRIL	Z005
Z005E0012	26.4661092166055	1	NAMRIL	Z005
Z005E0013	29.4337438413259	1	NAMRIL	Z005
Z005E0014	26.0541556760255	1	NAMRIL	Z005
Z005E0015	27.5785953614221	1	NAMRIL	Z005
Z005E0016	25.4668107865838	1	NAMRIL	Z005
Z005E0017	27.7145310379215	1	NAMRIL	Z005
Z005E0018	29.8976234775596	1	NAMRIL	Z005
Z005E0019	22.6423037708408	1	NAMRIL	Z005
Z005E0020	31.4358150513749	1	NAMRIL	Z005
Z005E0021	24.7811045056212	1	NAMRIL	Z005
Z005E0022	25.6420650513744	1	NAMRIL	Z005
Z005E0023	26.01913627944	1	NAMRIL	Z005
Z005E0024	27.9375708763425	1	NAMRIL	Z005
Z005E0025	29.2940783781406	1	NAMRIL	Z005
Z005E0026	28.7281823714493	1	NAMRIL	Z005
Z005E0027	26.8434863578827	1	NAMRIL	Z005
Z005E0028	24.1133841998918	1	NAMRIL	Z005
Z005E0029	28.4191387345128	1	NAMRIL	Z005
Z005E0030	32.3681917103285	1	NAMRIL	Z005
Z005E0031	24.1352099305183	1	NAMRIL	Z005
Z005E0032	28.1958150513742	1	NAMRIL	Z005
Z005E0033	28.505647772405	1	NAMRIL	Z005
Z005E0034	29.8843096471369	1	NAMRIL	Z005
Z005E0035	28.7464536437258	1	NAMRIL	Z005
Z005E0036	23.5257546711316	1	NAMRIL	Z005
Z005E0037	27.6587697100948	1	NAMRIL	Z005
Z005E0038	29.6531572329144	1	NAMRIL	Z005
Z005E0039	26.041452504279	1	NAMRIL	Z005
Z005E0040	29.1327101630867	1	NAMRIL	Z005
Z005E0041	32.352038982733	1	NAMRIL	Z005
Z005E0042	28.0856046440335	1	NAMRIL	Z005
Z005E0043	28.7581481481485	1	NAMRIL	Z005
Z005E0044	25.7398037708408	1	NAMRIL	Z005
Z005E0045	26.4889913048025	1	NAMRIL	Z005
Z005E0046	27.1150210394489	1	NAMRIL	Z005
Z005E0047	27.6292525513743	1	NAMRIL	Z005
Z005E0048	29.1121146020035	1	NAMRIL	Z005
Z005E0049	28.8874013764047	1	NAMRIL	Z005
Z005E0050	25.4188920296044	1	NAMRIL	Z005
Z005E0051	27.4596043727826	1	NAMRIL	Z005
Z005E0052	23.8930673059413	1	NAMRIL	Z005
Z005E0053	27.4597593105373	1	NAMRIL	Z005
Z005E0054	27.5975303783256	1	NAMRIL	Z005
Z005E0055	25.2581868557962	1	NAMRIL	Z005
Z005E0056	24.5337710394481	1	NAMRIL	Z005
Z005E0057	28.4464400513736	1	NAMRIL	Z005
Z005E0058	24.7229677355399	1	NAMRIL	Z005
Z005E0059	26.8793484476584	1	NAMRIL	Z005
Z005E0060	29.7019021676811	1	NAMRIL	Z005
Z005E0061	27.3045183898678	1	NAMRIL	Z005
Z005E0062	24.0459609840621	1	NAMRIL	Z005
Z005E0063	25.8977777777757	1	NAMRIL	Z005
Z005E0064	29.597548019571	1	NAMRIL	Z005
Z005E0065	28.2144323714477	1	NAMRIL	Z005
Z005E0066	27.3640865465261	1	NAMRIL	Z005
Z005E0067	26.7440989846923	1	NAMRIL	Z005
Z005E0068	25.0973144390726	1	NAMRIL	Z005
Z005E0069	25.9180025513741	1	NAMRIL	Z005
Z005E0070	25.9469958773722	1	NAMRIL	Z005
Z005E0071	29.3666877061148	1	NAMRIL	Z005
Z005E0072	23.9851420296055	1	NAMRIL	Z005
Z005E0073	26.8350103117629	1	NAMRIL	Z005
Z005E0074	29.4364400513742	1	NAMRIL	Z005
Z005E0075	29.2610994961312	1	NAMRIL	Z005
Z005E0076	26.3971043727823	1	NAMRIL	Z005
Z005E0077	24.4998530202292	1	NAMRIL	Z005
Z005E0078	25.4213920296053	1	NAMRIL	Z005
Z005E0079	26.6950925925912	1	NAMRIL	Z005
Z005E0080	26.7703841998924	1	NAMRIL	Z005
Z005E0081	29.1686617114758	1	NAMRIL	Z005
Z005E0082	28.8960965008701	1	NAMRIL	Z005
Z005E0083	27.2353695178483	1	NAMRIL	Z005
Z005E0084	24.4080025513747	1	NAMRIL	Z005
Z005E0085	30.5846679294407	1	NAMRIL	Z005
Z005E0086	25.4961777982936	1	NAMRIL	Z005
Z005E0087	29.472937706116	1	NAMRIL	Z005
Z005E0088	26.8234609840619	1	NAMRIL	Z005
Z005E0089	29.9995330319503	1	NAMRIL	Z005
Z005E0090	22.2261234775645	1	NAMRIL	Z005
Z005E0091	29.385457129041	1	NAMRIL	Z005
Z005E0092	27.681752551374	1	NAMRIL	Z005
Z005E0093	27.1991469454347	1	NAMRIL	Z005
Z005E0094	29.3553822151541	1	NAMRIL	Z005
Z005E0095	26.6873775513741	1	NAMRIL	Z005
Z005E0096	25.5742068868844	1	NAMRIL	Z005
Z005E0097	30.9538081296944	1	NAMRIL	Z005
Z005E0098	28.329517029601	1	NAMRIL	Z005
Z005E0099	24.9030923388237	1	NAMRIL	Z005
Z005E0100	26.9029568868851	1	NAMRIL	Z005
Z005E0101	27.8623089918611	1	NAMRIL	Z005
Z005E0102	26.7342525513749	1	NAMRIL	Z005
Z005E0103	27.2632036175899	1	NAMRIL	Z005
Z005E0104	27.3632450448077	1	NAMRIL	Z005
Z005E0105	31.9946679294417	1	NAMRIL	Z005
Z005E0106	27.8154377061143	1	NAMRIL	Z005
Z005E0107	29.4596030434293	1	NAMRIL	Z005
Z005E0108	25.1286878819668	1	NAMRIL	Z005
Z005E0109	29.2450250722979	1	NAMRIL	Z005
Z005E0110	27.6966877061155	1	NAMRIL	Z005
Z005E0111	24.5398008322398	1	NAMRIL	Z005
Z005E0112	28.5469152202176	1	NAMRIL	Z005
Z005E0113	26.6107693868833	1	NAMRIL	Z005
Z005E0114	25.5362056493948	1	NAMRIL	Z005
Z005E0115	30.6320610714122	1	NAMRIL	Z005
Z005E0116	25.1451900513741	1	NAMRIL	Z005
Z005E0117	26.980370714469	1	NAMRIL	Z005
Z005E0118	30.6433543727827	1	NAMRIL	Z005
Z005E0119	29.2786878819653	1	NAMRIL	Z005
Z005E0120	28.6815770487874	1	NAMRIL	Z005
Z005E0121	26.2752101630867	1	NAMRIL	Z005
Z005E0122	29.403953643725	1	NAMRIL	Z005
Z005E0123	28.5067525513749	1	NAMRIL	Z005
Z005E0124	31.4936362794423	1	NAMRIL	Z005
Z005E0125	29.4700250722967	1	NAMRIL	Z005
Z005E0126	26.0936275513744	1	NAMRIL	Z005
Z005E0127	25.9691877061156	1	NAMRIL	Z005
Z005E0128	26.7096030434274	1	NAMRIL	Z005
Z005E0129	25.8148775513753	1	NAMRIL	Z005
Z005E0130	25.5098775513745	1	NAMRIL	Z005
Z005E0131	31.2687888716519	1	NAMRIL	Z005
Z005E0132	29.8455610714081	1	NAMRIL	Z005
Z005E0133	29.9378822151543	1	NAMRIL	Z005
Z005E0134	32.5703983851256	1	NAMRIL	Z005
Z005E0135	28.2939400513748	1	NAMRIL	Z005
Z005E0136	25.5228283781427	1	NAMRIL	Z005
Z005E0137	26.2058543727824	1	NAMRIL	Z005
Z005E0138	27.934540494279	1	NAMRIL	Z005
Z005E0139	29.4936860535494	1	NAMRIL	Z005
Z005E0140	32.8759029716313	1	NAMRIL	Z005
Z005E0141	28.4559244488012	1	NAMRIL	Z005
Z005E0142	27.6216387345145	1	NAMRIL	Z005
Z005E0143	26.8118107865834	1	NAMRIL	Z005
Z005E0144	27.6433543727821	1	NAMRIL	Z005
Z005E0145	28.9136878819666	1	NAMRIL	Z005
Z005E0146	28.9296043727846	1	NAMRIL	Z005
Z005E0147	27.4771137116577	1	NAMRIL	Z005
Z005E0148	30.6189536437271	1	NAMRIL	Z005
Z005E0149	28.4022855079893	1	NAMRIL	Z005
Z005E0150	24.587521039448	1	NAMRIL	Z005
Z005E0151	27.2089704375073	1	NAMRIL	Z005
Z005E0152	27.8712788256194	1	NAMRIL	Z005
Z005E0153	28.4344310420947	1	NAMRIL	Z005
Z005E0154	30.4953822151543	1	NAMRIL	Z005
Z005E0155	29.6599808890621	1	NAMRIL	Z005
Z005E0156	30.4582393580116	1	NAMRIL	Z005
Z005E0157	25.506687706115	1	NAMRIL	Z005
Z005E0158	23.6733543727828	1	NAMRIL	Z005
Z005E0159	28.0865783781426	1	NAMRIL	Z005
Z005E0160	25.3892943173965	1	NAMRIL	Z005
Z005E0161	27.4148775513743	1	NAMRIL	Z005
Z005E0162	29.7457450448069	1	NAMRIL	Z005
Z005E0163	26.1038920296049	1	NAMRIL	Z005
Z005E0164	27.7049332275557	1	NAMRIL	Z005
Z005E0165	28.2039400513761	1	NAMRIL	Z005
Z005E0166	30.4524498049592	1	NAMRIL	Z005
Z005E0167	25.0116346842153	1	NAMRIL	Z005
Z005E0168	25.7600210394489	1	NAMRIL	Z005
Z005E0169	29.5664080319506	1	NAMRIL	Z005
Z005E0170	30.0380025513753	1	NAMRIL	Z005
Z005E0171	29.1386878819664	1	NAMRIL	Z005
Z005E0172	26.2877101630864	1	NAMRIL	Z005
Z005E0173	27.90501601201	1	NAMRIL	Z005
Z005E0174	27.3772674730094	1	NAMRIL	Z005
Z005E0175	30.2467525513755	1	NAMRIL	Z005
Z005E0176	25.4330025513742	1	NAMRIL	Z005
Z005E0177	29.7956823714526	1	NAMRIL	Z005
Z005E0178	22.327710163087	1	NAMRIL	Z005
Z005E0179	28.6975250722979	1	NAMRIL	Z005
Z005E0180	26.5543107865835	1	NAMRIL	Z005
Z005E0181	29.1785953614231	1	NAMRIL	Z005
Z005E0182	29.0436234775588	1	NAMRIL	Z005
