Genotype	KC	Fix	pop$	FID$
Z012E0056	308.529059331796	1	NAMRIL	Z012
Z012E0057	269.798933334613	1	NAMRIL	Z012
Z012E0058	221.00231913138	1	NAMRIL	Z012
Z012E0059	286.36337793124	1	NAMRIL	Z012
Z012E0060	267.816155826465	1	NAMRIL	Z012
Z012E0061	281.840341283121	1	NAMRIL	Z012
Z012E0062	298.727673331303	1	NAMRIL	Z012
Z012E0063	288.914473455886	1	NAMRIL	Z012
Z012E0064	236.164062536446	1	NAMRIL	Z012
Z012E0065	296.640982008319	1	NAMRIL	Z012
Z012E0066	245.193932116635	1	NAMRIL	Z012
Z012E0067	375.528089980493	1	NAMRIL	Z012
Z012E0068	350.756187920335	1	NAMRIL	Z012
Z012E0069	248.457472349138	1	NAMRIL	Z012
Z012E0070	229.263023492148	1	NAMRIL	Z012
Z012E0071	241.64491593386	1	NAMRIL	Z012
Z012E0072	290.162129570406	1	NAMRIL	Z012
Z012E0073	216.86028096074	1	NAMRIL	Z012
Z012E0074	249.921531609489	1	NAMRIL	Z012
Z012E0075	336.255646192371	1	NAMRIL	Z012
Z012E0076	287.71069952371	1	NAMRIL	Z012
Z012E0077	248.433445047498	1	NAMRIL	Z012
Z012E0078	155.812428375826	1	NAMRIL	Z012
Z012E0079	229.003462415594	1	NAMRIL	Z012
Z012E0080	219.445658476889	1	NAMRIL	Z012
Z012E0081	216.216313522045	1	NAMRIL	Z012
Z012E0082	278.259963854004	1	NAMRIL	Z012
Z012E0083	392.434055175397	1	NAMRIL	Z012
Z012E0084	372.007834323456	1	NAMRIL	Z012
Z012E0085	314.492902729309	1	NAMRIL	Z012
Z012E0086	254.814195167161	1	NAMRIL	Z012
Z012E0087	276.327311325144	1	NAMRIL	Z012
Z012E0088	143.58827194635	1	NAMRIL	Z012
Z012E0089	200.589223104282	1	NAMRIL	Z012
Z012E0090	271.899452890195	1	NAMRIL	Z012
Z012E0091	315.792069499949	1	NAMRIL	Z012
Z012E0092	261.803146413313	1	NAMRIL	Z012
Z012E0093	293.966182345706	1	NAMRIL	Z012
Z012E0094	187.269956313315	1	NAMRIL	Z012
Z012E0095	386.903686677231	1	NAMRIL	Z012
Z012E0096	252.207991110374	1	NAMRIL	Z012
Z012E0097	295.870100432344	1	NAMRIL	Z012
Z012E0098	229.582222006049	1	NAMRIL	Z012
Z012E0099	372.833682469242	1	NAMRIL	Z012
Z012E0100	217.962953076394	1	NAMRIL	Z012
Z012E0101	266.472577507452	1	NAMRIL	Z012
Z012E0102	338.864829350127	1	NAMRIL	Z012
Z012E0103	264.048750609429	1	NAMRIL	Z012
Z012E0104	383.585267948208	1	NAMRIL	Z012
Z012E0105	278.217680185205	1	NAMRIL	Z012
Z012E0106	300.183192324172	1	NAMRIL	Z012
Z012E0107	328.047707195987	1	NAMRIL	Z012
Z012E0108	432.481233609903	1	NAMRIL	Z012
Z012E0109	239.565269366411	1	NAMRIL	Z012
Z012E0110	252.102148288599	1	NAMRIL	Z012
Z012E0111	349.545821444458	1	NAMRIL	Z012
Z012E0112	254.090845855142	1	NAMRIL	Z012
Z012E0113	291.837133328288	1	NAMRIL	Z012
Z012E0114	333.050869918391	1	NAMRIL	Z012
Z012E0115	347.650719376247	1	NAMRIL	Z012
Z012E0116	400.388395084926	1	NAMRIL	Z012
Z012E0117	287.095466952036	1	NAMRIL	Z012
Z012E0118	201.109719953395	1	NAMRIL	Z012
Z012E0119	260.199277301058	1	NAMRIL	Z012
Z012E0120	266.541421236015	1	NAMRIL	Z012
Z012E0121	234.191582447205	1	NAMRIL	Z012
Z012E0122	298.419195860876	1	NAMRIL	Z012
Z012E0123	312.010610439474	1	NAMRIL	Z012
Z012E0124	286.873035076763	1	NAMRIL	Z012
Z012E0125	173.956406742719	1	NAMRIL	Z012
Z012E0126	237.865579977242	1	NAMRIL	Z012
Z012E0127	289.531803883158	1	NAMRIL	Z012
Z012E0128	333.853211204978	1	NAMRIL	Z012
Z012E0129	410.644170306909	1	NAMRIL	Z012
Z012E0130	202.019844463633	1	NAMRIL	Z012
Z012E0131	256.163805077984	1	NAMRIL	Z012
Z012E0132	247.699212118443	1	NAMRIL	Z012
Z012E0133	233.388942288019	1	NAMRIL	Z012
Z012E0134	318.698033126927	1	NAMRIL	Z012
Z012E0135	241.465552426761	1	NAMRIL	Z012
Z012E0136	314.496964102186	1	NAMRIL	Z012
Z012E0137	204.186536421499	1	NAMRIL	Z012
Z012E0138	300.444697270199	1	NAMRIL	Z012
Z012E0139	250.155760864925	1	NAMRIL	Z012
Z012E0140	370.398761777621	1	NAMRIL	Z012
Z012E0141	326.142703088175	1	NAMRIL	Z012
Z012E0142	374.512203330841	1	NAMRIL	Z012
Z012E0143	181.521571071412	1	NAMRIL	Z012
Z012E0144	303.14407842821	1	NAMRIL	Z012
Z012E0145	259.535510896878	1	NAMRIL	Z012
Z012E0146	353.398690618441	1	NAMRIL	Z012
Z012E0147	248.085983881839	1	NAMRIL	Z012
Z012E0148	249.588203500191	1	NAMRIL	Z012
Z012E0149	282.450906297018	1	NAMRIL	Z012
Z012E0150	229.213951725635	1	NAMRIL	Z012
Z012E0151	268.323294107782	1	NAMRIL	Z012
Z012E0152	176.372665835261	1	NAMRIL	Z012
Z012E0153	440.34060790145	1	NAMRIL	Z012
Z012E0154	239.101947160755	1	NAMRIL	Z012
Z012E0155	188.09279379782	1	NAMRIL	Z012
Z012E0156	299.81003041917	1	NAMRIL	Z012
Z012E0157	204.141487201084	1	NAMRIL	Z012
Z012E0158	225.913853135189	1	NAMRIL	Z012
Z012E0159	235.619329896623	1	NAMRIL	Z012
Z012E0160	266.174912998041	1	NAMRIL	Z012
Z012E0161	214.021807600144	1	NAMRIL	Z012
Z012E0162	382.487964190036	1	NAMRIL	Z012
Z012E0163	341.830687823486	1	NAMRIL	Z012
Z012E0164	289.099057998904	1	NAMRIL	Z012
Z012E0165	286.383352815979	1	NAMRIL	Z012
Z012E0166	160.410996470177	1	NAMRIL	Z012
Z012E0167	242.916964034306	1	NAMRIL	Z012
Z012E0168	354.512360285209	1	NAMRIL	Z012
Z012E0169	234.838335828872	1	NAMRIL	Z012
Z012E0170	322.393456196569	1	NAMRIL	Z012
Z012E0171	203.100820882596	1	NAMRIL	Z012
Z012E0172	255.432290454038	1	NAMRIL	Z012
Z012E0173	259.872269515569	1	NAMRIL	Z012
Z012E0174	278.875270183878	1	NAMRIL	Z012
Z012E0175	305.193412816732	1	NAMRIL	Z012
Z012E0176	349.545999096002	1	NAMRIL	Z012
Z012E0177	391.297009420263	1	NAMRIL	Z012
Z012E0178	376.737022858421	1	NAMRIL	Z012
Z012E0179	314.482388938824	1	NAMRIL	Z012
Z012E0180	299.045817033014	1	NAMRIL	Z012
Z012E0181	271.452408089033	1	NAMRIL	Z012
Z012E0182	224.532045117805	1	NAMRIL	Z012
Z012E0183	232.635713318685	1	NAMRIL	Z012
Z012E0184	252.33052121492	1	NAMRIL	Z012
Z012E0185	282.906196219637	1	NAMRIL	Z012
Z012E0186	321.57297202174	1	NAMRIL	Z012
Z012E0187	220.237955451644	1	NAMRIL	Z012
Z012E0188	201.215392509566	1	NAMRIL	Z012
Z012E0189	353.074909150373	1	NAMRIL	Z012
Z012E0190	268.020569332017	1	NAMRIL	Z012
Z012E0191	347.78943060312	1	NAMRIL	Z012
Z012E0192	192.436530965343	1	NAMRIL	Z012
Z012E0193	280.430562533785	1	NAMRIL	Z012
Z012E0194	326.673934543689	1	NAMRIL	Z012
Z012E0195	206.036172640023	1	NAMRIL	Z012
Z012E0196	201.095341492569	1	NAMRIL	Z012
Z012E0197	315.184495155131	1	NAMRIL	Z012
Z012E0198	396.045568369987	1	NAMRIL	Z012
Z012E0199	220.781771599271	1	NAMRIL	Z012
Z012E0200	200.198201629557	1	NAMRIL	Z012
Z012E0201	369.685758391431	1	NAMRIL	Z012
Z012E0202	185.991928881681	1	NAMRIL	Z012
Z012E0231	345.502038949484	1	NAMRIL	Z012
Z012E0260	111.201328853805	1	NAMRIL	Z012
Z012E0278	222.970393379869	1	NAMRIL	Z012
Z013E0001	151.201155637665	1	NAMRIL	Z013
Z013E0002	306.355515711097	1	NAMRIL	Z013
Z013E0003	255.440966215764	1	NAMRIL	Z013
Z013E0004	184.369114212458	1	NAMRIL	Z013
Z013E0005	209.110300491989	1	NAMRIL	Z013
Z013E0006	270.729806376261	1	NAMRIL	Z013
Z013E0007	314.398887618264	1	NAMRIL	Z013
Z013E0008	303.695195763337	1	NAMRIL	Z013
Z013E0009	200.93930058265	1	NAMRIL	Z013
Z013E0010	460.547472271565	1	NAMRIL	Z013
Z013E0011	323.244996522656	1	NAMRIL	Z013
Z013E0012	261.135311362742	1	NAMRIL	Z013
Z013E0013	215.178724818083	1	NAMRIL	Z013
Z013E0014	201.277550703958	1	NAMRIL	Z013
Z013E0015	194.759853692526	1	NAMRIL	Z013
Z013E0016	270.396450969039	1	NAMRIL	Z013
Z013E0017	210.600100508288	1	NAMRIL	Z013
Z013E0018	234.702050289614	1	NAMRIL	Z013
Z013E0019	211.70651889033	1	NAMRIL	Z013
Z013E0020	265.555307149806	1	NAMRIL	Z013
Z013E0021	273.804679810144	1	NAMRIL	Z013
Z013E0022	349.633163096139	1	NAMRIL	Z013
Z013E0023	217.603149799236	1	NAMRIL	Z013
Z013E0024	265.656520372683	1	NAMRIL	Z013
Z013E0025	366.164244227561	1	NAMRIL	Z013
Z013E0026	317.03288796377	1	NAMRIL	Z013
Z013E0027	241.618276086399	1	NAMRIL	Z013
Z013E0028	323.240832914325	1	NAMRIL	Z013
Z013E0029	269.889901366994	1	NAMRIL	Z013
Z013E0030	279.96623474728	1	NAMRIL	Z013
Z013E0031	338.40675990123	1	NAMRIL	Z013
Z013E0032	232.267149032388	1	NAMRIL	Z013
Z013E0033	268.727620082718	1	NAMRIL	Z013
Z013E0034	368.641567759849	1	NAMRIL	Z013
Z013E0035	246.55169499488	1	NAMRIL	Z013
Z013E0036	241.539825090251	1	NAMRIL	Z013
Z013E0037	288.641930822623	1	NAMRIL	Z013
Z013E0038	239.494620375692	1	NAMRIL	Z013
Z013E0039	255.667885911795	1	NAMRIL	Z013
Z013E0040	280.263889606716	1	NAMRIL	Z013
Z013E0041	325.475458924325	1	NAMRIL	Z013
Z013E0042	278.184254019719	1	NAMRIL	Z013
Z013E0043	281.967615264786	1	NAMRIL	Z013
Z013E0044	234.321537911689	1	NAMRIL	Z013
Z013E0045	174.750799334581	1	NAMRIL	Z013
Z013E0046	347.573185699496	1	NAMRIL	Z013
Z013E0047	215.40450273113	1	NAMRIL	Z013
Z013E0048	222.571796809863	1	NAMRIL	Z013
Z013E0049	195.669694215346	1	NAMRIL	Z013
Z013E0050	283.117570324015	1	NAMRIL	Z013
Z013E0051	228.662679013262	1	NAMRIL	Z013
Z013E0052	244.575382640195	1	NAMRIL	Z013
Z013E0053	118.249535635385	1	NAMRIL	Z013
Z013E0054	430.148916792418	1	NAMRIL	Z013
Z013E0055	346.949371925093	1	NAMRIL	Z013
Z013E0056	221.901451220669	1	NAMRIL	Z013
Z013E0057	202.011427141737	1	NAMRIL	Z013
Z013E0058	269.084109542718	1	NAMRIL	Z013
Z013E0059	211.10668134328	1	NAMRIL	Z013
Z013E0060	334.822270565465	1	NAMRIL	Z013
Z013E0061	218.924573634766	1	NAMRIL	Z013
Z013E0062	221.31536967343	1	NAMRIL	Z013
Z013E0063	195.52146483236	1	NAMRIL	Z013
Z013E0064	362.933806087336	1	NAMRIL	Z013
Z013E0065	240.139931339809	1	NAMRIL	Z013
Z013E0066	222.48875166853	1	NAMRIL	Z013
Z013E0067	303.129221814526	1	NAMRIL	Z013
Z013E0068	299.671346922401	1	NAMRIL	Z013
Z013E0069	326.911435401035	1	NAMRIL	Z013
Z013E0070	340.238160601128	1	NAMRIL	Z013
Z013E0071	265.684637248014	1	NAMRIL	Z013
Z013E0072	239.82461884196	1	NAMRIL	Z013
Z013E0073	220.129829288604	1	NAMRIL	Z013
Z013E0074	196.962162356978	1	NAMRIL	Z013
Z013E0075	295.188157179128	1	NAMRIL	Z013
Z013E0076	199.372271083244	1	NAMRIL	Z013
Z013E0077	288.519647202691	1	NAMRIL	Z013
Z013E0078	179.866215426349	1	NAMRIL	Z013
Z013E0079	209.094893617301	1	NAMRIL	Z013
Z013E0080	200.88738533582	1	NAMRIL	Z013
Z013E0081	345.006279117904	1	NAMRIL	Z013
Z013E0082	268.457898149587	1	NAMRIL	Z013
Z013E0083	219.743188986039	1	NAMRIL	Z013
Z013E0084	180.341556092639	1	NAMRIL	Z013
Z013E0085	181.447754181705	1	NAMRIL	Z013
Z013E0086	289.002421576139	1	NAMRIL	Z013
Z013E0087	325.557841046825	1	NAMRIL	Z013
Z013E0088	238.638139510156	1	NAMRIL	Z013
Z013E0089	323.094217198514	1	NAMRIL	Z013
Z013E0090	296.191876634455	1	NAMRIL	Z013
Z013E0091	194.593118968486	1	NAMRIL	Z013
Z013E0092	156.875360459564	1	NAMRIL	Z013
Z013E0093	217.405642099998	1	NAMRIL	Z013
Z013E0094	124.354435506698	1	NAMRIL	Z013
Z013E0095	394.668041294416	1	NAMRIL	Z013
Z013E0096	264.546684625006	1	NAMRIL	Z013
Z013E0097	356.072436628859	1	NAMRIL	Z013
Z013E0098	237.251278589072	1	NAMRIL	Z013
Z013E0099	204.513062784722	1	NAMRIL	Z013
Z013E0100	139.746973033666	1	NAMRIL	Z013
Z013E0101	267.388342293636	1	NAMRIL	Z013
Z013E0102	75.3484992717669	1	NAMRIL	Z013
Z013E0103	222.192195118702	1	NAMRIL	Z013
Z013E0104	288.491122565736	1	NAMRIL	Z013
Z013E0105	303.624984624357	1	NAMRIL	Z013
Z013E0106	236.30181833565	1	NAMRIL	Z013
Z013E0107	313.793408114291	1	NAMRIL	Z013
Z013E0108	77.7577024431376	1	NAMRIL	Z013
Z013E0109	293.826672873789	1	NAMRIL	Z013
Z013E0110	278.158530760174	1	NAMRIL	Z013
Z013E0111	224.911854426981	1	NAMRIL	Z013
Z013E0112	223.251937515203	1	NAMRIL	Z013
Z013E0113	317.296972519203	1	NAMRIL	Z013
Z013E0114	210.564662261696	1	NAMRIL	Z013
Z013E0115	288.661414268025	1	NAMRIL	Z013
Z013E0116	218.452381882325	1	NAMRIL	Z013
Z013E0117	266.400725073469	1	NAMRIL	Z013
Z013E0118	260.90227949224	1	NAMRIL	Z013
Z013E0119	172.385372777624	1	NAMRIL	Z013
Z013E0120	235.089869994988	1	NAMRIL	Z013
Z013E0121	156.302365873217	1	NAMRIL	Z013
Z013E0122	303.927857320293	1	NAMRIL	Z013
Z013E0123	276.411409112174	1	NAMRIL	Z013
Z013E0124	188.243571262531	1	NAMRIL	Z013
Z013E0125	175.651655308906	1	NAMRIL	Z013
Z013E0126	163.089105954981	1	NAMRIL	Z013
Z013E0127	247.646574070012	1	NAMRIL	Z013
Z013E0128	280.28148492029	1	NAMRIL	Z013
Z013E0129	291.62279922167	1	NAMRIL	Z013
Z013E0130	271.893671669256	1	NAMRIL	Z013
Z013E0131	162.383711919064	1	NAMRIL	Z013
Z013E0132	278.280588015382	1	NAMRIL	Z013
Z013E0133	205.550414226162	1	NAMRIL	Z013
Z013E0134	193.114837521976	1	NAMRIL	Z013
Z013E0135	129.813533113793	1	NAMRIL	Z013
Z013E0136	189.784118858721	1	NAMRIL	Z013
Z013E0137	317.5562014899	1	NAMRIL	Z013
Z013E0138	217.713106420487	1	NAMRIL	Z013
Z013E0139	328.394023968516	1	NAMRIL	Z013
Z013E0140	185.751486878056	1	NAMRIL	Z013
Z013E0141	193.485242430335	1	NAMRIL	Z013
Z013E0142	207.258332866502	1	NAMRIL	Z013
Z013E0143	248.943321332374	1	NAMRIL	Z013
Z013E0144	262.385077999489	1	NAMRIL	Z013
Z013E0145	293.948349014383	1	NAMRIL	Z013
Z013E0146	104.542592722152	1	NAMRIL	Z013
Z013E0147	234.449856674147	1	NAMRIL	Z013
Z013E0148	206.116824882327	1	NAMRIL	Z013
Z013E0149	237.737107314098	1	NAMRIL	Z013
Z013E0150	233.841010974625	1	NAMRIL	Z013
Z013E0151	194.179537397832	1	NAMRIL	Z013
Z013E0152	198.228617207679	1	NAMRIL	Z013
Z013E0153	205.118990622025	1	NAMRIL	Z013
Z013E0154	405.644788819177	1	NAMRIL	Z013
Z013E0155	150.525105315871	1	NAMRIL	Z013
Z013E0156	257.397766066969	1	NAMRIL	Z013
Z013E0157	273.382190300439	1	NAMRIL	Z013
Z013E0158	184.008704557741	1	NAMRIL	Z013
Z013E0159	187.991791140199	1	NAMRIL	Z013
Z013E0160	257.322210784778	1	NAMRIL	Z013
Z013E0161	282.640213687259	1	NAMRIL	Z013
Z013E0162	263.554911033061	1	NAMRIL	Z013
Z013E0163	173.390252225637	1	NAMRIL	Z013
Z013E0164	206.245866337017	1	NAMRIL	Z013
Z013E0165	292.256424072915	1	NAMRIL	Z013
Z013E0166	342.744088510383	1	NAMRIL	Z013
Z013E0167	169.029178949109	1	NAMRIL	Z013
Z013E0168	261.300454445319	1	NAMRIL	Z013
Z013E0169	176.134989692536	1	NAMRIL	Z013
Z013E0170	150.088369306686	1	NAMRIL	Z013
Z013E0171	278.006230034299	1	NAMRIL	Z013
Z013E0172	223.510984653145	1	NAMRIL	Z013
Z013E0173	226.032822814203	1	NAMRIL	Z013
Z013E0174	177.082242881889	1	NAMRIL	Z013
Z013E0175	368.956148968971	1	NAMRIL	Z013
Z013E0176	269.761143297949	1	NAMRIL	Z013
Z013E0177	128.870687588716	1	NAMRIL	Z013
Z013E0178	218.225211758759	1	NAMRIL	Z013
Z013E0179	444.038270022388	1	NAMRIL	Z013
Z013E0180	115.024786951066	1	NAMRIL	Z013
Z013E0181	132.618559514505	1	NAMRIL	Z013
Z013E0182	331.640796373845	1	NAMRIL	Z013
Z013E0183	212.5126249982	1	NAMRIL	Z013
Z013E0184	204.853044707916	1	NAMRIL	Z013
Z013E0185	254.727492470807	1	NAMRIL	Z013
Z013E0186	247.761641560399	1	NAMRIL	Z013
Z013E0187	182.890179672908	1	NAMRIL	Z013
Z013E0188	229.544075403423	1	NAMRIL	Z013
Z013E0189	328.749577106727	1	NAMRIL	Z013
Z013E0190	148.860464351693	1	NAMRIL	Z013
Z013E0191	164.036924851875	1	NAMRIL	Z013
Z013E0192	259.851608584292	1	NAMRIL	Z013
Z013E0193	252.588183321462	1	NAMRIL	Z013
Z013E0194	191.574807869849	1	NAMRIL	Z013
Z013E0195	195.996599151222	1	NAMRIL	Z013
Z013E0196	163.807962141684	1	NAMRIL	Z013
Z013E0197	150.388731992542	1	NAMRIL	Z013
Z013E0198	298.515385709617	1	NAMRIL	Z013
Z013E0199	244.10083383565	1	NAMRIL	Z013
Z013E0200	173.915859043586	1	NAMRIL	Z013
Z013E0201	401.776099828416	1	NAMRIL	Z013
Z013E0202	121.500942679361	1	NAMRIL	Z013
Z013E0204	172.113892507798	1	NAMRIL	Z013
Z013E0207	222.046752407968	1	NAMRIL	Z013
Z013E0208	437.451783895578	1	NAMRIL	Z013
Z013E0211	80.3606438512195	1	NAMRIL	Z013
Z013E0213	185.243124502368	1	NAMRIL	Z013
Z013E0216	273.758397635032	1	NAMRIL	Z013
Z013E0218	196.953625337803	1	NAMRIL	Z013
Z013E0220	153.926307827777	1	NAMRIL	Z013
Z013E0221	243.934144818307	1	NAMRIL	Z013
Z013E0222	186.868215252396	1	NAMRIL	Z013
Z013E0224	109.57136934164	1	NAMRIL	Z013
Z013E0225	398.300173526542	1	NAMRIL	Z013
Z013E0227	299.140209921315	1	NAMRIL	Z013
Z013E0229	172.294534428722	1	NAMRIL	Z013
Z013E0231	193.447225841183	1	NAMRIL	Z013
Z013E0232	209.447225841091	1	NAMRIL	Z013
Z013E0233	108.853799961821	1	NAMRIL	Z013
Z013E0234	149.016314010399	1	NAMRIL	Z013
Z013E0235	257.090189804248	1	NAMRIL	Z013
Z013E0238	285.334624723665	1	NAMRIL	Z013
Z013E0239	158.366646141362	1	NAMRIL	Z013
Z013E0241	206.984384052751	1	NAMRIL	Z013
Z013E0242	158.094223869696	1	NAMRIL	Z013
Z013E0244	19.1873915715494	1	NAMRIL	Z013
Z013E0247	339.42608958249	1	NAMRIL	Z013
Z013E0249	282.408170792298	1	NAMRIL	Z013
Z013E0251	188.934266792287	1	NAMRIL	Z013
Z013E0256	181.939630548733	1	NAMRIL	Z013
Z013E0288	127.447225841111	1	NAMRIL	Z013
Z013E0289	186.932652936021	1	NAMRIL	Z013
Z013E0290	197.447225841143	1	NAMRIL	Z013
Z013E0291	99.3889342207853	1	NAMRIL	Z013
Z013E0292	177.447225841081	1	NAMRIL	Z013
Z013E0308	132.447225841093	1	NAMRIL	Z013
Z013E0311	249.055600887471	1	NAMRIL	Z013
Z013E0319	203.44722584105	1	NAMRIL	Z013
Z013E0323	189.447225841105	1	NAMRIL	Z013
Z014E0001	252.038812826561	1	NAMRIL	Z014
Z014E0002	282.866748290014	1	NAMRIL	Z014
Z014E0003	266.629565981414	1	NAMRIL	Z014
Z014E0004	359.98020956756	1	NAMRIL	Z014
Z014E0005	274.053042316571	1	NAMRIL	Z014
Z014E0006	281.832814888576	1	NAMRIL	Z014
Z014E0007	453.571975291472	1	NAMRIL	Z014
Z014E0008	250.040653453975	1	NAMRIL	Z014
Z014E0009	392.314257637093	1	NAMRIL	Z014
Z014E0010	265.395549967377	1	NAMRIL	Z014
Z014E0011	292.930504128746	1	NAMRIL	Z014
Z014E0012	255.911236015457	1	NAMRIL	Z014
Z014E0013	371.516834477336	1	NAMRIL	Z014
Z014E0014	342.918549840233	1	NAMRIL	Z014
Z014E0015	279.022772781489	1	NAMRIL	Z014
Z014E0016	268.233162303553	1	NAMRIL	Z014
Z014E0017	226.355555201385	1	NAMRIL	Z014
Z014E0018	249.871755875494	1	NAMRIL	Z014
Z014E0019	391.527361635102	1	NAMRIL	Z014
Z014E0020	359.856157128817	1	NAMRIL	Z014
Z014E0021	159.589538376038	1	NAMRIL	Z014
Z014E0022	342.958163229696	1	NAMRIL	Z014
Z014E0023	335.218813710887	1	NAMRIL	Z014
Z014E0024	334.392723415345	1	NAMRIL	Z014
Z014E0025	301.932148437511	1	NAMRIL	Z014
Z014E0026	221.191748648973	1	NAMRIL	Z014
Z014E0027	210.573067119786	1	NAMRIL	Z014
Z014E0028	307.142383780946	1	NAMRIL	Z014
Z014E0029	254.856065092855	1	NAMRIL	Z014
Z014E0030	283.529597753482	1	NAMRIL	Z014
Z014E0031	263.465544049336	1	NAMRIL	Z014
Z014E0032	247.034263909924	1	NAMRIL	Z014
Z014E0033	252.46256275386	1	NAMRIL	Z014
Z014E0034	338.610018044081	1	NAMRIL	Z014
Z014E0035	355.751703582347	1	NAMRIL	Z014
Z014E0036	331.74100693958	1	NAMRIL	Z014
Z014E0037	350.719494798774	1	NAMRIL	Z014
Z014E0038	233.294382712226	1	NAMRIL	Z014
Z014E0039	387.729501314457	1	NAMRIL	Z014
Z014E0040	277.892055758037	1	NAMRIL	Z014
Z014E0041	283.180023039599	1	NAMRIL	Z014
Z014E0042	295.940757454798	1	NAMRIL	Z014
Z014E0043	218.464022770861	1	NAMRIL	Z014
Z014E0044	147.319460660982	1	NAMRIL	Z014
Z014E0045	211.242944264422	1	NAMRIL	Z014
Z014E0046	241.567054751102	1	NAMRIL	Z014
Z014E0047	294.272612096978	1	NAMRIL	Z014
Z014E0048	303.3350470158	1	NAMRIL	Z014
Z014E0049	387.622825350949	1	NAMRIL	Z014
Z014E0050	363.510393663215	1	NAMRIL	Z014
Z014E0051	245.500492823936	1	NAMRIL	Z014
Z014E0052	192.615992883095	1	NAMRIL	Z014
Z014E0053	301.593163274383	1	NAMRIL	Z014
Z014E0054	285.494188681419	1	NAMRIL	Z014
Z014E0055	224.270299463204	1	NAMRIL	Z014
Z014E0056	329.244330425396	1	NAMRIL	Z014
Z014E0057	196.773582823804	1	NAMRIL	Z014
Z014E0058	366.406412490677	1	NAMRIL	Z014
Z014E0059	247.462200460319	1	NAMRIL	Z014
Z014E0060	434.830071505143	1	NAMRIL	Z014
Z014E0061	162.237447309508	1	NAMRIL	Z014
Z014E0062	358.579832584466	1	NAMRIL	Z014
Z014E0063	500.107659555757	1	NAMRIL	Z014
Z014E0064	369.531576895969	1	NAMRIL	Z014
Z014E0065	377.61193760606	1	NAMRIL	Z014
Z014E0066	229.999216703607	1	NAMRIL	Z014
Z014E0067	306.692320402148	1	NAMRIL	Z014
Z014E0068	385.985745905129	1	NAMRIL	Z014
Z014E0069	387.04746704084	1	NAMRIL	Z014
Z014E0070	226.153690257867	1	NAMRIL	Z014
Z014E0071	343.473496525863	1	NAMRIL	Z014
Z014E0072	176.77205779141	1	NAMRIL	Z014
Z014E0073	304.988983675571	1	NAMRIL	Z014
Z014E0074	411.487370270869	1	NAMRIL	Z014
Z014E0075	282.231961568186	1	NAMRIL	Z014
Z014E0076	334.227217665238	1	NAMRIL	Z014
Z014E0077	274.113277460633	1	NAMRIL	Z014
Z014E0078	321.544468099078	1	NAMRIL	Z014
Z014E0079	271.288246553274	1	NAMRIL	Z014
Z014E0080	186.1295318701	1	NAMRIL	Z014
Z014E0081	338.019833240051	1	NAMRIL	Z014
Z014E0082	275.539317780467	1	NAMRIL	Z014
Z014E0083	357.576122028665	1	NAMRIL	Z014
Z014E0084	361.382082777983	1	NAMRIL	Z014
Z014E0085	290.327773791652	1	NAMRIL	Z014
Z014E0086	263.841474393314	1	NAMRIL	Z014
Z014E0087	460.266484967354	1	NAMRIL	Z014
Z014E0088	136.630580611005	1	NAMRIL	Z014
Z014E0089	302.189372530809	1	NAMRIL	Z014
Z014E0090	362.897642923621	1	NAMRIL	Z014
Z014E0091	341.585121439587	1	NAMRIL	Z014
Z014E0092	334.754045184435	1	NAMRIL	Z014
Z014E0093	274.164475216954	1	NAMRIL	Z014
Z014E0094	273.044458896953	1	NAMRIL	Z014
Z014E0095	274.495772898028	1	NAMRIL	Z014
Z014E0096	301.158232773552	1	NAMRIL	Z014
Z014E0097	391.904927895166	1	NAMRIL	Z014
Z014E0098	262.559590585977	1	NAMRIL	Z014
Z014E0099	271.972284496217	1	NAMRIL	Z014
Z014E0100	320.198347127806	1	NAMRIL	Z014
Z014E0101	334.849268348293	1	NAMRIL	Z014
Z014E0102	287.881091628089	1	NAMRIL	Z014
Z014E0103	369.662140246765	1	NAMRIL	Z014
Z014E0104	193.389814508403	1	NAMRIL	Z014
Z014E0105	362.052815004451	1	NAMRIL	Z014
Z014E0106	296.995340233016	1	NAMRIL	Z014
Z014E0107	329.71644123107	1	NAMRIL	Z014
Z014E0108	215.516668863201	1	NAMRIL	Z014
Z014E0109	367.646771725357	1	NAMRIL	Z014
Z014E0110	121.406762830114	1	NAMRIL	Z014
Z014E0111	407.533905463852	1	NAMRIL	Z014
Z014E0112	137.566181365903	1	NAMRIL	Z014
Z014E0113	345.974040256841	1	NAMRIL	Z014
Z014E0114	204.547917623134	1	NAMRIL	Z014
Z014E0115	294.074533924668	1	NAMRIL	Z014
Z014E0116	276.799598840303	1	NAMRIL	Z014
Z014E0117	206.515407428558	1	NAMRIL	Z014
Z014E0118	245.708535922412	1	NAMRIL	Z014
Z014E0119	199.182195334323	1	NAMRIL	Z014
Z014E0120	292.128989273193	1	NAMRIL	Z014
Z014E0121	308.360402522195	1	NAMRIL	Z014
Z014E0122	368.373874725037	1	NAMRIL	Z014
Z014E0123	297.803456763588	1	NAMRIL	Z014
Z014E0124	292.34721254987	1	NAMRIL	Z014
Z014E0125	293.623461031105	1	NAMRIL	Z014
Z014E0126	294.70591944399	1	NAMRIL	Z014
Z014E0127	258.550425446856	1	NAMRIL	Z014
Z014E0128	296.5566000439	1	NAMRIL	Z014
