Genotype	TKW	Fix	pop$	FID$
Z012E0014	54.9117269228936	1	NAMRIL	Z012
Z012E0015	56.862974196498	1	NAMRIL	Z012
Z012E0016	33.5992265911563	1	NAMRIL	Z012
Z012E0017	77.504538640281	1	NAMRIL	Z012
Z012E0018	71.2812985361414	1	NAMRIL	Z012
Z012E0019	24.4374047076787	1	NAMRIL	Z012
Z012E0020	40.5366814974217	1	NAMRIL	Z012
Z012E0021	67.153599196498	1	NAMRIL	Z012
Z012E0022	46.3942241964978	1	NAMRIL	Z012
Z012E0023	45.407395783135	1	NAMRIL	Z012
Z012E0024	66.0270614755019	1	NAMRIL	Z012
Z012E0025	48.5328306152616	1	NAMRIL	Z012
Z012E0026	60.57857835266	1	NAMRIL	Z012
Z012E0027	40.6487275107578	1	NAMRIL	Z012
Z012E0028	40.3441992606875	1	NAMRIL	Z012
Z012E0029	55.3317241964932	1	NAMRIL	Z012
Z012E0030	68.5642043326476	1	NAMRIL	Z012
Z012E0031	73.4085449009767	1	NAMRIL	Z012
Z012E0032	60.1715476737352	1	NAMRIL	Z012
Z012E0033	52.9692241964974	1	NAMRIL	Z012
Z012E0034	56.4785991964967	1	NAMRIL	Z012
Z012E0035	44.2078883112157	1	NAMRIL	Z012
Z012E0036	54.3560991964937	1	NAMRIL	Z012
Z012E0037	39.4248491965	1	NAMRIL	Z012
Z012E0038	37.415401206407	1	NAMRIL	Z012
Z012E0039	79.851681497427	1	NAMRIL	Z012
Z012E0040	52.7809672117166	1	NAMRIL	Z012
Z012E0041	54.2942241965015	1	NAMRIL	Z012
Z012E0042	71.9362555358517	1	NAMRIL	Z012
Z012E0043	61.585967211718	1	NAMRIL	Z012
Z012E0044	50.6630441617733	1	NAMRIL	Z012
Z012E0045	61.7835449009827	1	NAMRIL	Z012
Z012E0046	67.0542542595782	1	NAMRIL	Z012
Z012E0047	60.0932143404075	1	NAMRIL	Z012
Z012E0048	51.6410546624165	1	NAMRIL	Z012
Z012E0049	54.3813471897839	1	NAMRIL	Z012
Z012E0050	65.6340476737392	1	NAMRIL	Z012
Z012E0051	59.5898491964959	1	NAMRIL	Z012
Z012E0052	39.3286576481616	1	NAMRIL	Z012
Z012E0053	50.1885991964973	1	NAMRIL	Z012
Z012E0054	61.2723491965007	1	NAMRIL	Z012
Z012E0055	74.2703165551779	1	NAMRIL	Z012
Z012E0056	58.3000613554564	1	NAMRIL	Z012
Z012E0057	58.926681497419	1	NAMRIL	Z012
Z012E0058	45.314170378223	1	NAMRIL	Z012
Z012E0059	71.5131100688563	1	NAMRIL	Z012
Z012E0060	62.7983932578164	1	NAMRIL	Z012
Z012E0061	49.2749845597852	1	NAMRIL	Z012
Z012E0062	45.4779741964997	1	NAMRIL	Z012
Z012E0063	68.0185991965003	1	NAMRIL	Z012
Z012E0064	64.7610693582064	1	NAMRIL	Z012
Z012E0065	76.0717265911637	1	NAMRIL	Z012
Z012E0066	47.3830857008879	1	NAMRIL	Z012
Z012E0067	64.0573957831409	1	NAMRIL	Z012
Z012E0068	83.8714020438259	1	NAMRIL	Z012
Z012E0069	55.231099196498	1	NAMRIL	Z012
Z012E0070	50.4302529260008	1	NAMRIL	Z012
Z012E0071	50.8637700450738	1	NAMRIL	Z012
Z012E0072	59.9692241964941	1	NAMRIL	Z012
Z012E0073	41.8169718489103	1	NAMRIL	Z012
Z012E0074	50.9595386402785	1	NAMRIL	Z012
Z012E0075	57.4306329040693	1	NAMRIL	Z012
Z012E0076	52.8444727332051	1	NAMRIL	Z012
Z012E0077	66.8915476737353	1	NAMRIL	Z012
Z012E0078	42.8802358834497	1	NAMRIL	Z012
Z012E0079	58.6824415498881	1	NAMRIL	Z012
Z012E0080	51.6166855946653	1	NAMRIL	Z012
Z012E0081	49.9892591866892	1	NAMRIL	Z012
Z012E0082	61.567381007065	1	NAMRIL	Z012
Z012E0083	64.469224196494	1	NAMRIL	Z012
Z012E0084	61.2334900469269	1	NAMRIL	Z012
Z012E0085	73.2066814974298	1	NAMRIL	Z012
Z012E0086	64.5367450634149	1	NAMRIL	Z012
Z012E0087	63.6595386402859	1	NAMRIL	Z012
Z012E0088	39.3211638415025	1	NAMRIL	Z012
Z012E0089	38.6016814974314	1	NAMRIL	Z012
Z012E0090	69.4328719731379	1	NAMRIL	Z012
Z012E0091	75.5139005619597	1	NAMRIL	Z012
Z012E0092	55.5017241965035	1	NAMRIL	Z012
Z012E0093	54.2507143404046	1	NAMRIL	Z012
Z012E0094	47.7664109350374	1	NAMRIL	Z012
Z012E0095	93.84074298114	1	NAMRIL	Z012
Z012E0096	48.8715933247615	1	NAMRIL	Z012
Z012E0097	71.4588243545677	1	NAMRIL	Z012
Z012E0098	50.8912962962865	1	NAMRIL	Z012
Z012E0099	56.0812345397473	1	NAMRIL	Z012
Z012E0100	45.942735883447	1	NAMRIL	Z012
Z012E0101	55.841585285498	1	NAMRIL	Z012
Z012E0102	72.0438908526684	1	NAMRIL	Z012
Z012E0103	68.7838118890843	1	NAMRIL	Z012
Z012E0104	80.7223491965061	1	NAMRIL	Z012
Z012E0105	56.7993676900885	1	NAMRIL	Z012
Z012E0106	62.56879853615	1	NAMRIL	Z012
Z012E0107	72.0677358834404	1	NAMRIL	Z012
Z012E0108	102.823535097857	1	NAMRIL	Z012
Z012E0109	56.2340476737384	1	NAMRIL	Z012
Z012E0110	55.6773298760649	1	NAMRIL	Z012
Z012E0111	77.4538243545692	1	NAMRIL	Z012
Z012E0112	51.9604741964992	1	NAMRIL	Z012
Z012E0113	73.5866814974265	1	NAMRIL	Z012
Z012E0114	64.6617241964995	1	NAMRIL	Z012
Z012E0115	69.5377757612162	1	NAMRIL	Z012
Z012E0116	82.9659672117111	1	NAMRIL	Z012
Z012E0117	67.7622944345916	1	NAMRIL	Z012
Z012E0118	47.7605788031326	1	NAMRIL	Z012
Z012E0119	50.2175599244877	1	NAMRIL	Z012
Z012E0120	43.4046556743629	1	NAMRIL	Z012
Z012E0121	66.532578396745	1	NAMRIL	Z012
Z012E0122	62.9770614755006	1	NAMRIL	Z012
Z012E0123	67.976307530251	1	NAMRIL	Z012
Z012E0124	52.0360613554657	1	NAMRIL	Z012
Z012E0125	30.6591162486173	1	NAMRIL	Z012
Z012E0126	62.1906781231862	1	NAMRIL	Z012
Z012E0127	68.6575783967464	1	NAMRIL	Z012
Z012E0128	72.9062985361479	1	NAMRIL	Z012
Z012E0129	58.6777929543477	1	NAMRIL	Z012
Z012E0130	32.0232118454939	1	NAMRIL	Z012
Z012E0131	61.3040476737392	1	NAMRIL	Z012
Z012E0132	51.1312345397455	1	NAMRIL	Z012
Z012E0133	46.1677757612121	1	NAMRIL	Z012
Z012E0134	75.2854741964972	1	NAMRIL	Z012
Z012E0135	51.8762216445508	1	NAMRIL	Z012
Z012E0136	58.430967211706	1	NAMRIL	Z012
Z012E0137	39.8709056743564	1	NAMRIL	Z012
Z012E0138	70.4432214273958	1	NAMRIL	Z012
Z012E0139	42.2505042595742	1	NAMRIL	Z012
Z012E0140	73.9112982230717	1	NAMRIL	Z012
Z012E0141	65.5423810070766	1	NAMRIL	Z012
Z012E0142	80.2792265911599	1	NAMRIL	Z012
Z012E0143	57.4409845597862	1	NAMRIL	Z012
Z012E0144	66.7981100688481	1	NAMRIL	Z012
Z012E0145	70.9541992606928	1	NAMRIL	Z012
Z012E0146	60.2595386402845	1	NAMRIL	Z012
Z012E0147	47.3878306152668	1	NAMRIL	Z012
Z012E0148	47.8446855946687	1	NAMRIL	Z012
Z012E0149	65.7335203517769	1	NAMRIL	Z012
Z012E0150	49.9888243545718	1	NAMRIL	Z012
Z012E0151	58.2645386402796	1	NAMRIL	Z012
Z012E0152	34.3094997026717	1	NAMRIL	Z012
Z012E0153	97.1749186183604	1	NAMRIL	Z012
Z012E0154	49.820687758123	1	NAMRIL	Z012
Z012E0155	37.2902982230635	1	NAMRIL	Z012
Z012E0156	67.9449142950893	1	NAMRIL	Z012
Z012E0157	44.3262982230693	1	NAMRIL	Z012
Z012E0158	35.5374047076984	1	NAMRIL	Z012
Z012E0159	58.2818485909122	1	NAMRIL	Z012
Z012E0160	43.4979012064138	1	NAMRIL	Z012
Z012E0161	50.705474196497	1	NAMRIL	Z012
Z012E0162	93.5868374994252	1	NAMRIL	Z012
Z012E0163	88.1809672117141	1	NAMRIL	Z012
Z012E0164	53.0477458868877	1	NAMRIL	Z012
Z012E0165	60.066668171821	1	NAMRIL	Z012
Z012E0166	35.0332982230739	1	NAMRIL	Z012
Z012E0167	54.4950520579945	1	NAMRIL	Z012
Z012E0168	66.6770678730817	1	NAMRIL	Z012
Z012E0169	52.6502529259978	1	NAMRIL	Z012
Z012E0170	78.1909117300846	1	NAMRIL	Z012
Z012E0171	52.0985990942503	1	NAMRIL	Z012
Z012E0172	45.4713085915006	1	NAMRIL	Z012
Z012E0173	60.7874832338476	1	NAMRIL	Z012
Z012E0174	56.8271318694699	1	NAMRIL	Z012
Z012E0175	58.5776582578915	1	NAMRIL	Z012
Z012E0176	73.064538640292	1	NAMRIL	Z012
Z012E0177	77.1485991965012	1	NAMRIL	Z012
Z012E0178	67.3004741964988	1	NAMRIL	Z012
Z012E0179	70.4710991965018	1	NAMRIL	Z012
Z012E0180	58.6624832338488	1	NAMRIL	Z012
Z012E0181	60.7010991964953	1	NAMRIL	Z012
Z012E0182	52.6081100688555	1	NAMRIL	Z012
Z012E0183	47.3103243148235	1	NAMRIL	Z012
Z012E0184	46.4796855946663	1	NAMRIL	Z012
Z012E0185	68.4545678730766	1	NAMRIL	Z012
Z012E0186	67.840914295093	1	NAMRIL	Z012
Z012E0187	54.8509672117093	1	NAMRIL	Z012
Z012E0188	54.8845325946874	1	NAMRIL	Z012
Z012E0189	58.4617452295122	1	NAMRIL	Z012
Z012E0190	61.7817241965048	1	NAMRIL	Z012
Z012E0191	55.874973472398	1	NAMRIL	Z012
Z012E0192	46.5781975195664	1	NAMRIL	Z012
Z012E0193	51.4106329040724	1	NAMRIL	Z012
Z012E0194	79.6612345397355	1	NAMRIL	Z012
Z012E0195	43.2672760563637	1	NAMRIL	Z012
Z012E0196	42.9156877581251	1	NAMRIL	Z012
Z012E0197	55.4432143404026	1	NAMRIL	Z012
Z012E0198	59.7289858834459	1	NAMRIL	Z012
Z012E0199	39.9239190342263	1	NAMRIL	Z012
Z012E0200	42.3001343186903	1	NAMRIL	Z012
Z012E0201	79.9691152960943	1	NAMRIL	Z012
Z012E0202	36.4556437543029	1	NAMRIL	Z012
Z012E0231	70.4032197413643	1	NAMRIL	Z012
Z012E0260	25.7532197413716	1	NAMRIL	Z012
Z012E0278	46.2032197413664	1	NAMRIL	Z012
Z013E0001	40.4032144774277	1	NAMRIL	Z013
Z013E0002	75.1682218489107	1	NAMRIL	Z013
Z013E0003	54.8541814974262	1	NAMRIL	Z013
Z013E0004	46.2227757612115	1	NAMRIL	Z013
Z013E0005	53.0441837864466	1	NAMRIL	Z013
Z013E0006	52.9089118052768	1	NAMRIL	Z013
Z013E0007	58.4574832338525	1	NAMRIL	Z013
Z013E0008	55.0064142950946	1	NAMRIL	Z013
Z013E0009	47.6373491964968	1	NAMRIL	Z013
Z013E0010	82.1230441617836	1	NAMRIL	Z013
Z013E0011	74.2226616964967	1	NAMRIL	Z013
Z013E0012	68.0916814974282	1	NAMRIL	Z013
Z013E0013	42.3718417900968	1	NAMRIL	Z013
Z013E0014	36.1070366965024	1	NAMRIL	Z013
Z013E0015	43.2069845597844	1	NAMRIL	Z013
Z013E0016	59.9364251234341	1	NAMRIL	Z013
Z013E0017	44.6030148985091	1	NAMRIL	Z013
Z013E0018	51.5706329040725	1	NAMRIL	Z013
Z013E0019	53.7585956448102	1	NAMRIL	Z013
Z013E0020	58.3423810070724	1	NAMRIL	Z013
Z013E0021	61.9142450634154	1	NAMRIL	Z013
Z013E0022	78.9389501278236	1	NAMRIL	Z013
Z013E0023	44.5468565115168	1	NAMRIL	Z013
Z013E0024	56.3504462643908	1	NAMRIL	Z013
Z013E0025	64.2822248329448	1	NAMRIL	Z013
Z013E0026	62.1698491965018	1	NAMRIL	Z013
Z013E0027	60.3900613554566	1	NAMRIL	Z013
Z013E0028	71.2747584567651	1	NAMRIL	Z013
Z013E0029	62.7568676900635	1	NAMRIL	Z013
Z013E0030	56.5520386402823	1	NAMRIL	Z013
Z013E0031	74.2284900469243	1	NAMRIL	Z013
Z013E0032	66.9306824275839	1	NAMRIL	Z013
Z013E0033	62.6670401351086	1	NAMRIL	Z013
Z013E0034	79.3066814974203	1	NAMRIL	Z013
Z013E0035	42.9660367260908	1	NAMRIL	Z013
Z013E0036	39.0294453157972	1	NAMRIL	Z013
Z013E0037	50.665967211711	1	NAMRIL	Z013
Z013E0038	48.431008456768	1	NAMRIL	Z013
Z013E0039	61.9685493960947	1	NAMRIL	Z013
Z013E0040	56.8645549778836	1	NAMRIL	Z013
Z013E0041	64.4802132602021	1	NAMRIL	Z013
Z013E0042	58.4142059531592	1	NAMRIL	Z013
Z013E0043	52.4064251234361	1	NAMRIL	Z013
Z013E0044	62.740187018917	1	NAMRIL	Z013
Z013E0045	44.4184307075071	1	NAMRIL	Z013
Z013E0046	77.326411805281	1	NAMRIL	Z013
Z013E0047	43.6348491965007	1	NAMRIL	Z013
Z013E0048	43.3769279611145	1	NAMRIL	Z013
Z013E0049	46.0208178434978	1	NAMRIL	Z013
Z013E0050	43.4544279611135	1	NAMRIL	Z013
Z013E0051	53.0135991964976	1	NAMRIL	Z013
Z013E0052	51.1173298760616	1	NAMRIL	Z013
Z013E0053	29.5996646399707	1	NAMRIL	Z013
Z013E0054	70.4166162486162	1	NAMRIL	Z013
Z013E0055	63.3845366965001	1	NAMRIL	Z013
Z013E0056	52.6955672286349	1	NAMRIL	Z013
Z013E0057	44.3595386402851	1	NAMRIL	Z013
Z013E0058	48.7664116964973	1	NAMRIL	Z013
Z013E0059	38.2007143403976	1	NAMRIL	Z013
Z013E0060	59.3730969406143	1	NAMRIL	Z013
Z013E0061	57.3498811440988	1	NAMRIL	Z013
Z013E0062	45.4168220251845	1	NAMRIL	Z013
Z013E0063	53.3728883112208	1	NAMRIL	Z013
Z013E0064	68.5840105472366	1	NAMRIL	Z013
Z013E0065	56.3271318694742	1	NAMRIL	Z013
Z013E0066	40.9781100688548	1	NAMRIL	Z013
Z013E0067	59.4268546573091	1	NAMRIL	Z013
Z013E0068	68.3824415498909	1	NAMRIL	Z013
Z013E0069	65.9546419243544	1	NAMRIL	Z013
Z013E0070	83.5011534043767	1	NAMRIL	Z013
Z013E0071	74.6132962615191	1	NAMRIL	Z013
Z013E0072	63.3924096528108	1	NAMRIL	Z013
Z013E0073	36.5711534043781	1	NAMRIL	Z013
Z013E0074	44.2244501278185	1	NAMRIL	Z013
Z013E0075	36.2664279611081	1	NAMRIL	Z013
Z013E0076	52.1032059531594	1	NAMRIL	Z013
Z013E0077	52.0516814974265	1	NAMRIL	Z013
Z013E0078	39.2480148985112	1	NAMRIL	Z013
Z013E0079	61.2181877581235	1	NAMRIL	Z013
Z013E0080	42.7091681718264	1	NAMRIL	Z013
Z013E0081	81.6721163295432	1	NAMRIL	Z013
Z013E0082	64.3474186183561	1	NAMRIL	Z013
Z013E0083	42.3834739605641	1	NAMRIL	Z013
Z013E0084	44.2617452295157	1	NAMRIL	Z013
Z013E0085	33.7416437514748	1	NAMRIL	Z013
Z013E0086	61.8745678434852	1	NAMRIL	Z013
Z013E0087	82.0622584567635	1	NAMRIL	Z013
Z013E0088	53.0080148985095	1	NAMRIL	Z013
Z013E0089	67.8002132602132	1	NAMRIL	Z013
Z013E0090	61.2230148985154	1	NAMRIL	Z013
Z013E0091	46.9610704957851	1	NAMRIL	Z013
Z013E0092	37.8424415498976	1	NAMRIL	Z013
Z013E0093	51.3922523675589	1	NAMRIL	Z013
Z013E0094	28.9041437514779	1	NAMRIL	Z013
Z013E0095	79.8032143403989	1	NAMRIL	Z013
Z013E0096	64.6033349260181	1	NAMRIL	Z013
Z013E0097	68.6351616964897	1	NAMRIL	Z013
Z013E0098	53.05122164455	1	NAMRIL	Z013
Z013E0099	40.7079391186604	1	NAMRIL	Z013
Z013E0100	39.9780857008977	1	NAMRIL	Z013
Z013E0101	61.8109013046323	1	NAMRIL	Z013
Z013E0102	24.8009056743462	1	NAMRIL	Z013
Z013E0103	56.4992717589821	1	NAMRIL	Z013
Z013E0104	80.8487216445545	1	NAMRIL	Z013
Z013E0105	75.4763283967548	1	NAMRIL	Z013
Z013E0106	43.4865105472317	1	NAMRIL	Z013
Z013E0107	81.3704741964941	1	NAMRIL	Z013
Z013E0108	21.914276056369	1	NAMRIL	Z013
Z013E0109	57.4202132602134	1	NAMRIL	Z013
Z013E0110	54.6090695954343	1	NAMRIL	Z013
Z013E0111	45.1130441617784	1	NAMRIL	Z013
Z013E0112	45.1701751234357	1	NAMRIL	Z013
Z013E0113	83.7657962615155	1	NAMRIL	Z013
Z013E0114	47.7573491965033	1	NAMRIL	Z013
Z013E0115	64.4000819758016	1	NAMRIL	Z013
Z013E0116	54.7563578579071	1	NAMRIL	Z013
Z013E0117	64.717450127825	1	NAMRIL	Z013
Z013E0118	48.8875319135883	1	NAMRIL	Z013
Z013E0119	42.0055917901056	1	NAMRIL	Z013
Z013E0120	58.4116681718184	1	NAMRIL	Z013
Z013E0121	30.8139142950885	1	NAMRIL	Z013
Z013E0122	66.015822025184	1	NAMRIL	Z013
Z013E0123	77.3832962615219	1	NAMRIL	Z013
Z013E0124	33.1752059531625	1	NAMRIL	Z013
Z013E0125	38.6636435926418	1	NAMRIL	Z013
Z013E0126	32.6487584474876	1	NAMRIL	Z013
Z013E0127	54.8515105472325	1	NAMRIL	Z013
Z013E0128	61.0973810070657	1	NAMRIL	Z013
Z013E0129	59.1813482318428	1	NAMRIL	Z013
Z013E0130	49.8019289781295	1	NAMRIL	Z013
Z013E0131	47.48095012782	1	NAMRIL	Z013
Z013E0132	62.1938243545679	1	NAMRIL	Z013
Z013E0133	59.0783178434897	1	NAMRIL	Z013
Z013E0134	43.2851751234308	1	NAMRIL	Z013
Z013E0135	20.9875945886382	1	NAMRIL	Z013
Z013E0136	44.6194822603153	1	NAMRIL	Z013
Z013E0137	57.700213260209	1	NAMRIL	Z013
Z013E0138	56.7279391186618	1	NAMRIL	Z013
Z013E0139	71.2545849260118	1	NAMRIL	Z013
Z013E0140	32.3660367260902	1	NAMRIL	Z013
Z013E0141	58.6269622881843	1	NAMRIL	Z013
Z013E0142	34.1627786491375	1	NAMRIL	Z013
Z013E0143	59.8268417900873	1	NAMRIL	Z013
Z013E0144	57.6480148985288	1	NAMRIL	Z013
Z013E0145	52.8619599304221	1	NAMRIL	Z013
Z013E0146	28.4046879996947	1	NAMRIL	Z013
Z013E0147	51.6076751234385	1	NAMRIL	Z013
Z013E0148	43.8307962615186	1	NAMRIL	Z013
Z013E0149	47.174335691206	1	NAMRIL	Z013
Z013E0150	56.6839251234382	1	NAMRIL	Z013
Z013E0151	27.9335179229522	1	NAMRIL	Z013
Z013E0152	47.1605917901042	1	NAMRIL	Z013
Z013E0153	43.3699415498911	1	NAMRIL	Z013
Z013E0154	84.9790105472237	1	NAMRIL	Z013
Z013E0155	43.1992717589861	1	NAMRIL	Z013
Z013E0156	48.0708220251886	1	NAMRIL	Z013
Z013E0157	52.0929391186584	1	NAMRIL	Z013
Z013E0158	37.8863482318477	1	NAMRIL	Z013
Z013E0159	46.2768220251832	1	NAMRIL	Z013
Z013E0160	46.9867717589758	1	NAMRIL	Z013
Z013E0161	58.7304257643882	1	NAMRIL	Z013
Z013E0162	42.8236717036749	1	NAMRIL	Z013
Z013E0163	43.8963027101572	1	NAMRIL	Z013
Z013E0164	33.0429391186661	1	NAMRIL	Z013
Z013E0165	51.1296815651769	1	NAMRIL	Z013
Z013E0166	62.959914295095	1	NAMRIL	Z013
Z013E0167	35.9679391186614	1	NAMRIL	Z013
Z013E0168	53.1897075969479	1	NAMRIL	Z013
Z013E0169	36.2100520579981	1	NAMRIL	Z013
Z013E0170	25.4461119824602	1	NAMRIL	Z013
Z013E0171	76.5592132602156	1	NAMRIL	Z013
Z013E0172	44.348014898509	1	NAMRIL	Z013
Z013E0173	56.2964517645173	1	NAMRIL	Z013
Z013E0174	42.3915105472298	1	NAMRIL	Z013
Z013E0175	58.8708374994226	1	NAMRIL	Z013
Z013E0176	65.2761867206101	1	NAMRIL	Z013
Z013E0177	29.5208220251943	1	NAMRIL	Z013
Z013E0178	59.8568220251802	1	NAMRIL	Z013
Z013E0179	131.687023090052	1	NAMRIL	Z013
Z013E0180	24.3800127558907	1	NAMRIL	Z013
Z013E0181	37.1684307075014	1	NAMRIL	Z013
Z013E0182	60.3243356912061	1	NAMRIL	Z013
Z013E0183	43.5980148985101	1	NAMRIL	Z013
Z013E0184	48.3797452295109	1	NAMRIL	Z013
Z013E0185	49.5475819758014	1	NAMRIL	Z013
Z013E0186	36.8914251234388	1	NAMRIL	Z013
Z013E0187	41.0200819758005	1	NAMRIL	Z013
Z013E0188	43.7322584567681	1	NAMRIL	Z013
Z013E0189	87.2807962615221	1	NAMRIL	Z013
Z013E0190	36.1433578579118	1	NAMRIL	Z013
Z013E0191	45.7128220251853	1	NAMRIL	Z013
Z013E0192	37.7117452295216	1	NAMRIL	Z013
Z013E0193	50.2146815651752	1	NAMRIL	Z013
Z013E0194	51.9892412641377	1	NAMRIL	Z013
Z013E0195	30.448078803128	1	NAMRIL	Z013
Z013E0196	42.1467717589833	1	NAMRIL	Z013
Z013E0197	26.5268565115297	1	NAMRIL	Z013
Z013E0198	72.9055917901003	1	NAMRIL	Z013
Z013E0199	56.9855148985097	1	NAMRIL	Z013
Z013E0200	42.4568374994219	1	NAMRIL	Z013
Z013E0201	77.1132324346354	1	NAMRIL	Z013
Z013E0202	28.2203298761925	1	NAMRIL	Z013
Z013E0204	36.6932399384958	1	NAMRIL	Z013
Z013E0207	39.6578629960328	1	NAMRIL	Z013
Z013E0208	163.203219741322	1	NAMRIL	Z013
Z013E0211	25.0032197413736	1	NAMRIL	Z013
Z013E0213	32.8040831023705	1	NAMRIL	Z013
Z013E0216	60.2560831023714	1	NAMRIL	Z013
Z013E0218	39.5532197413706	1	NAMRIL	Z013
Z013E0220	18.9532197413534	1	NAMRIL	Z013
Z013E0221	58.2032197413645	1	NAMRIL	Z013
Z013E0222	62.4532197413648	1	NAMRIL	Z013
Z013E0224	19.8305464179764	1	NAMRIL	Z013
Z013E0225	77.0532197413624	1	NAMRIL	Z013
Z013E0227	66.1197130846483	1	NAMRIL	Z013
Z013E0229	59.1032197413683	1	NAMRIL	Z013
Z013E0231	30.3099066051586	1	NAMRIL	Z013
Z013E0232	27.169906605163	1	NAMRIL	Z013
Z013E0233	18.5678629960389	1	NAMRIL	Z013
Z013E0234	30.6112880403493	1	NAMRIL	Z013
Z013E0235	69.2532197413632	1	NAMRIL	Z013
Z013E0238	68.1840631732623	1	NAMRIL	Z013
Z013E0239	30.3728629960352	1	NAMRIL	Z013
Z013E0241	40.7032197413683	1	NAMRIL	Z013
Z013E0242	41.9532197413617	1	NAMRIL	Z013
Z013E0244	3.15321974137422	1	NAMRIL	Z013
Z013E0247	69.2032197413632	1	NAMRIL	Z013
Z013E0249	56.0032197413655	1	NAMRIL	Z013
Z013E0251	34.8678629960343	1	NAMRIL	Z013
Z013E0256	48.304388128954	1	NAMRIL	Z013
Z013E0288	17.4299066051645	1	NAMRIL	Z013
Z013E0289	39.755556516551	1	NAMRIL	Z013
Z013E0290	28.4699066051656	1	NAMRIL	Z013
Z013E0291	13.2425062507084	1	NAMRIL	Z013
Z013E0292	29.564906605155	1	NAMRIL	Z013
Z013E0308	24.4399066051565	1	NAMRIL	Z013
Z013E0311	71.1391729173738	1	NAMRIL	Z013
Z013E0319	35.7499066051623	1	NAMRIL	Z013
Z013E0323	28.5999066051611	1	NAMRIL	Z013
Z014E0001	59.2692760563657	1	NAMRIL	Z014
Z014E0002	84.5330857008925	1	NAMRIL	Z014
Z014E0003	80.9633932578154	1	NAMRIL	Z014
Z014E0004	80.6379741965036	1	NAMRIL	Z014
Z014E0005	69.7304093996666	1	NAMRIL	Z014
Z014E0006	68.8392591866947	1	NAMRIL	Z014
Z014E0007	92.6408932578281	1	NAMRIL	Z014
Z014E0008	63.3779741965001	1	NAMRIL	Z014
Z014E0009	86.8852529259959	1	NAMRIL	Z014
Z014E0010	69.9100599244877	1	NAMRIL	Z014
Z014E0011	85.7558118891004	1	NAMRIL	Z014
Z014E0012	59.5289673720307	1	NAMRIL	Z014
Z014E0013	85.4679594195543	1	NAMRIL	Z014
Z014E0014	98.7909672117097	1	NAMRIL	Z014
Z014E0015	60.2288243545679	1	NAMRIL	Z014
Z014E0016	72.7031975195652	1	NAMRIL	Z014
Z014E0017	60.4350380217258	1	NAMRIL	Z014
Z014E0018	55.4309672117091	1	NAMRIL	Z014
Z014E0019	60.9973957831422	1	NAMRIL	Z014
Z014E0020	66.7624240504826	1	NAMRIL	Z014
Z014E0021	42.8162361109546	1	NAMRIL	Z014
Z014E0022	68.611402043839	1	NAMRIL	Z014
Z014E0023	78.6583932578212	1	NAMRIL	Z014
Z014E0024	81.1023957831463	1	NAMRIL	Z014
Z014E0025	85.3246855946669	1	NAMRIL	Z014
Z014E0026	60.7967450634167	1	NAMRIL	Z014
Z014E0027	57.8554741964977	1	NAMRIL	Z014
Z014E0028	84.3742043326442	1	NAMRIL	Z014
Z014E0029	61.2259117300814	1	NAMRIL	Z014
Z014E0030	73.7417265911542	1	NAMRIL	Z014
Z014E0031	64.2223957831405	1	NAMRIL	Z014
Z014E0032	55.3371318694741	1	NAMRIL	Z014
Z014E0033	64.5478306152634	1	NAMRIL	Z014
Z014E0034	79.5735449009798	1	NAMRIL	Z014
Z014E0035	78.8143676900911	1	NAMRIL	Z014
Z014E0036	63.7309672117119	1	NAMRIL	Z014
Z014E0037	97.8575725588106	1	NAMRIL	Z014
Z014E0038	54.0866814974274	1	NAMRIL	Z014
Z014E0039	81.5727757612135	1	NAMRIL	Z014
Z014E0040	54.532830615261	1	NAMRIL	Z014
Z014E0041	75.5833932578181	1	NAMRIL	Z014
Z014E0042	64.3809672117118	1	NAMRIL	Z014
Z014E0043	56.2309117300752	1	NAMRIL	Z014
Z014E0044	56.6196260909909	1	NAMRIL	Z014
Z014E0045	63.3409672117119	1	NAMRIL	Z014
Z014E0046	69.6902358834366	1	NAMRIL	Z014
Z014E0047	67.0740693582145	1	NAMRIL	Z014
Z014E0048	70.7776804225763	1	NAMRIL	Z014
Z014E0049	99.974276056369	1	NAMRIL	Z014
Z014E0050	69.296347189781	1	NAMRIL	Z014
Z014E0051	67.1250599244926	1	NAMRIL	Z014
Z014E0052	53.0957322323569	1	NAMRIL	Z014
Z014E0053	70.6985991964966	1	NAMRIL	Z014
Z014E0054	77.7558118890831	1	NAMRIL	Z014
Z014E0055	59.697395783142	1	NAMRIL	Z014
Z014E0056	78.078393257825	1	NAMRIL	Z014
Z014E0057	47.9692241964995	1	NAMRIL	Z014
Z014E0058	65.559224196496	1	NAMRIL	Z014
Z014E0059	66.9641992606841	1	NAMRIL	Z014
Z014E0060	81.2738243545662	1	NAMRIL	Z014
Z014E0061	51.2632133529233	1	NAMRIL	Z014
Z014E0062	83.4771318694739	1	NAMRIL	Z014
Z014E0063	77.3629741964918	1	NAMRIL	Z014
Z014E0064	68.1735991965007	1	NAMRIL	Z014
Z014E0065	74.1917265911575	1	NAMRIL	Z014
Z014E0066	52.052974196497	1	NAMRIL	Z014
Z014E0067	70.6133932578214	1	NAMRIL	Z014
Z014E0068	69.6124832338425	1	NAMRIL	Z014
Z014E0069	78.3329741965059	1	NAMRIL	Z014
Z014E0070	74.428824354565	1	NAMRIL	Z014
